Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210427;162d;666120;Anderson, Ian;1;9;1; 34.55; 8600;ATL;v chc;;5;0
20210427;108h;572070;Richards, Garrett;1;9;1; 33.55; 6600;BOS;@ nym;;2;1
20210427;159b;664299;Javier, Cristian;1;0;1; 28.75; 9300;HOU;v sea;;2;0
20210427;115z;593372;Martinez, Carlos;1;9;1; 24.10; 7100;STL;v phi;;5;2
20210427;140h;596001;Junis, Jake;1;9;; 24.05;;KAN;@ pit;;1;2
20210427;151s;518876;Kelly, Merrill;1;9;1; 21.90; 6700;ARI;v sdg;;5;1
20210427;108v;446372;Kluber, Corey;1;0;1; 21.60; 8300;NYY;@ bal;;5;1
20210427;132a;605288;Houser, Adrian;1;9;1; 21.15; 8000;MIL;v mia;;5;4
20210427;145c;621111;Buehler, Walker;1;9;1; 18.85;10200;LAD;v cin;;5;6
20210427;130x;542881;Anderson, Tyler;1;9;; 18.50;;PIT;v kan;;2;1
20210427;139j;592866;Williams, Trevor;1;9;1; 18.45; 8100;CHC;@ atl;;0;5
20210427;125g;592314;Foltynewicz, Mike;1;0;1; 17.20; 6800;TEX;v laa;;6;1
20210427;154q;650644;Civale, Aaron;1;0;; 16.45;;CLE;v min;;7;4
20210427;137u;608337;Giolito, Lucas;1;0;1; 16.20; 9500;CHW;v det;;2;5
20210427;120t;570632;Urena, Jose;1;0;1; 15.75; 7000;DET;@ chw;;5;2
20210427;137n;621107;Eflin, Zach;1;9;1; 15.60; 8800;PHI;@ stl;;2;5
20210427;125f;592717;Sanchez, Aaron;1;9;1; 14.90; 7200;SFO;v col;;5;7(F10)
20210427;130j;593423;Montas, Frankie;1;0;1; 12.70; 7300;OAK;@ tam;;3;4
20210427;124w;594835;Gonzales, Marco;1;0;1; 12.70; 6200;SEA;@ hou;;0;2
20210427;151k;663978;Paddack, Chris;1;9;1; 12.40; 9000;SDG;@ ari;;1;5
20210427;159n;656849;Peterson, David;1;8;1; 11.90; 7500;NYM;v bos;;1;2
20210427;105o;543022;Chatwood, Tyler;;0;1; 11.75; 6900;TOR;v was;;9;5
20210427;129g;448855;Guerra, Junior;;0;1; 11.55; 4000;LAA;@ tex;;1;6
20210427;116r;608379;Wacha, Michael;1;0;1; 10.25; 7700;TAM;v oak;;4;3
20210427;128y;592346;Gonzalez, Chi-Chi;1;9;1; 9.05; 6300;COL;@ sfo;;7;5(F10)
20210427;148t;621249;Underwood Jr., Duane;;9;; 8.25;;PIT;v kan;;2;1
20210427;148k;642528;Loaisiga, Jonathan;;0;1; 7.80; 6300;NYY;@ bal;;5;1
20210427;152i;657097;Webb, Jacob;;9;1; 7.65; 4000;ATL;v chc;;5;0
20210427;115q;542585;Cisnero, Jose;;0;1; 7.05; 4000;DET;@ chw;;5;2
20210427;157e;642121;Sulser, Cole;;0;1; 7.00; 4000;BAL;v nyy;;1;5
20210427;157q;675916;Karinchak, James;;0;; 7.00;;CLE;v min;;7;4
20210427;132p;572955;Johnson, Pierce;;9;1; 6.25; 4000;SDG;@ ari;;1;5
20210427;126l;598264;Barnes, Matt;;3;1; 6.25; 4000;BOS;@ nym;;2;1
20210427;113u;548384;Raley, Brooks;;0;1; 6.25; 4000;HOU;v sea;;2;0
20210427;127g;612434;Castro, Miguel;;8;1; 6.25; 4000;NYM;v bos;;1;2
20210427;107b;571521;Brothers, Rex;;9;1; 6.25; 4000;CHC;@ atl;;0;5
