team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
SD,7/2/2021,1,502054,Thomas Pham,1,N,
SD,7/2/2021,1,663757,Trent Grisham,2,N,
SD,7/2/2021,1,592518,Manny Machado,3,N,
SD,7/2/2021,1,665487,Fernando Tatis,4,N,
SD,7/2/2021,1,543333,Eric Hosmer,5,N,
SD,7/2/2021,1,571976,Wil Myers,6,N,
SD,7/2/2021,1,630105,Jake Cronenworth,7,N,
SD,7/2/2021,1,605170,Victor Caratini,8,N,
SD,7/2/2021,1,663978,Chris Paddack,SP,N,
PHI,7/2/2021,1,546318,Odubel Herrera,1,N,
PHI,7/2/2021,1,516416,Jean Segura,2,N,
PHI,7/2/2021,1,592663,JT Realmuto,3,N,
PHI,7/2/2021,1,547180,Bryce Harper,4,N,
PHI,7/2/2021,1,656555,Rhys Hoskins,5,N,
PHI,7/2/2021,1,457705,Andrew McCutchen,6,N,
PHI,7/2/2021,1,664761,Alec Bohm,7,N,
PHI,7/2/2021,1,591720,Ronald Torreyes,8,N,
PHI,7/2/2021,1,554430,Zack Wheeler,SP,N,
LAD,7/2/2021,1,605141,Mookie Betts,1,N,
LAD,7/2/2021,1,571970,Max Muncy,2,N,
LAD,7/2/2021,1,457759,Justin Turner,3,N,
LAD,7/2/2021,1,641355,Cody Bellinger,4,N,
LAD,7/2/2021,1,669257,Will Smith,5,N,
LAD,7/2/2021,1,621035,Chris Taylor,6,N,
LAD,7/2/2021,1,666158,Gavin Lux,7,N,
LAD,7/2/2021,1,572041,AJ Pollock,8,N,
LAD,7/2/2021,1,628711,Julio Urias,SP,N,
WAS,7/2/2021,1,607208,Trea Turner,1,N,
WAS,7/2/2021,1,665742,Juan Soto,2,N,
WAS,7/2/2021,1,475582,Ryan Zimmerman,3,N,
WAS,7/2/2021,1,656941,Kyle Schwarber,4,N,
WAS,7/2/2021,1,543281,Josh Harrison,5,N,
WAS,7/2/2021,1,543228,Yan Gomes,6,N,
WAS,7/2/2021,1,516770,Starlin Castro,7,N,
WAS,7/2/2021,1,645302,Victor Robles,8,N,
WAS,7/2/2021,1,453286,Max Scherzer,SP,N,
NYM,7/2/2021,1,643446,Jeff McNeil,1,N,
NYM,7/2/2021,1,596019,Francisco Lindor,2,N,
NYM,7/2/2021,1,624413,Peter Alonso,3,N,
NYM,7/2/2021,1,642086,Dominic Smith,4,N,
NYM,7/2/2021,1,607680,Kevin Pillar,5,N,
NYM,7/2/2021,1,641645,Luis Guillorme,6,N,
NYM,7/2/2021,1,546991,Albert Almora,7,N,
NYM,7/2/2021,1,664850,Patrick Mazeika,8,N,
NYM,7/2/2021,1,664850,Patrick Mazeika,9,N,
NYM,7/2/2021,1,592836,Taijuan Walker,SP,N,
NYY,7/2/2021,1,518934,DJ LeMahieu,1,N,
NYY,7/2/2021,1,592450,Aaron Judge,2,N,
NYY,7/2/2021,1,572228,Luke Voit,3,N,
NYY,7/2/2021,1,519317,Giancarlo Stanton,4,N,
NYY,7/2/2021,1,570482,Giovanny Urshela,5,N,
NYY,7/2/2021,1,650402,Gleyber Torres,6,N,
NYY,7/2/2021,1,640449,Clint Frazier,7,N,
NYY,7/2/2021,1,543309,Kyle Higashioka,8,N,
NYY,7/2/2021,1,458731,Brett Gardner,9,N,
NYY,7/2/2021,1,656756,Jordan Montgomery,SP,N,
MIL,7/2/2021,1,543939,Kolten Wong,1,N,
MIL,7/2/2021,1,592885,Christian Yelich,2,N,
MIL,7/2/2021,1,541645,Avisail Garcia,3,N,
MIL,7/2/2021,1,553882,Omar Narvaez,4,N,
MIL,7/2/2021,1,669374,Keston Hiura,5,N,
MIL,7/2/2021,1,642715,Willy Adames,6,N,
MIL,7/2/2021,1,649966,Luis Urias,7,N,
MIL,7/2/2021,1,598265,Jackie Bradley,8,N,
MIL,7/2/2021,1,605288,Adrian Houser,SP,N,
PIT,7/2/2021,1,624428,Adam Frazier,1,N,
PIT,7/2/2021,1,663647,Ke'Bryan Hayes,2,N,
PIT,7/2/2021,1,668804,Bryan Reynolds,3,N,
PIT,7/2/2021,1,607732,Jacob Stallings,4,N,
PIT,7/2/2021,1,592325,Ben Gamel,5,N,
PIT,7/2/2021,1,570481,Erik Gonzalez,6,N,
PIT,7/2/2021,1,664789,Ka'ai Tom,7,N,
PIT,7/2/2021,1,621028,Kevin Newman,8,N,
PIT,7/2/2021,1,664141,J.T. Brubaker,SP,N,
TB,7/2/2021,1,664040,Brandon Lowe,1,N,
TB,7/2/2021,1,668227,Randy Arozarena,2,N,
TB,7/2/2021,1,596847,Ji-Man Choi,3,N,
TB,7/2/2021,1,640457,Austin Meadows,4,N,
TB,7/2/2021,1,650490,Yandy Diaz,5,N,
TB,7/2/2021,1,621563,Joseph Wendle,6,N,
TB,7/2/2021,1,622534,Manuel Margot,7,N,
TB,7/2/2021,1,595281,Kevin Kiermaier,8,N,
TB,7/2/2021,1,572287,Mike Zunino,9,N,
TB,7/2/2021,1,672715,Luis Patino,SP,N,
TOR,7/2/2021,1,543760,Marcus Semien,1,N,
TOR,7/2/2021,1,666182,Bo Bichette,2,N,
TOR,7/2/2021,1,665489,Vladimir Guerrero,3,N,
TOR,7/2/2021,1,606192,Teoscar Hernandez,4,N,
