Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210519;108v;446372;Kluber, Corey;1;0;1; 51.65; 7800;NYY;@ tex;;2;0
20210519;133l;605397;Musgrove, Joe;1;9;1; 40.55; 9400;SDG;v col;;3;0
20210519;137u;608337;Giolito, Lucas;1;0;1; 39.00; 8600;CHW;@ min;;2;1
20210519;1580;425844;Greinke, Zack;1;0;1; 33.60; 8900;HOU;@ oak;;8;1
20210519;116k;592332;Gausman, Kevin;1;9;; 31.70;;SFO;@ cin;;4;0
20210519;162e;669432;Rogers, Trevor;1;9;1; 31.05; 9100;MIA;@ phi;;3;1
20210519;154q;650644;Civale, Aaron;1;0;1; 28.75; 7700;CLE;@ laa;;3;2
20210519;1575;450203;Morton, Charlie;1;9;1; 26.30; 8500;ATL;v nym;;5;4
20210519;149d;669203;Burnes, Corbin;1;0;1; 25.70;10300;MIL;@ kan;;4;6
20210519;161h;669373;Skubal, Tarik;1;0;1; 25.65; 6200;DET;@ sea;;6;2
20210519;1495;477132;Kershaw, Clayton;1;9;1; 23.10;10500;LAD;v ari;;4;2
20210519;144h;656427;Flaherty, Jack;1;9;1; 22.70; 9700;STL;v pit;;8;5
20210519;1310;453286;Scherzer, Max;1;8;1; 21.85;10000;WAS;@ chc;;4;3
20210519;128y;592346;Gonzalez, Chi-Chi;1;9;1; 18.50; 6000;COL;@ sdg;;0;3
20210519;108h;572070;Richards, Garrett;1;0;1; 18.40; 7500;BOS;@ tor;;7;3
20210519;137n;621107;Eflin, Zach;1;9;1; 17.90; 8300;PHI;v mia;;1;3
20210519;164p;676840;Peacock, Matt;1;9;1; 15.60; 4000;ARI;@ lad;;2;4
20210519;151h;607644;Means, John;1;0;1; 14.05; 9400;BAL;v tam;;7;9
20210519;130j;593423;Montas, Frankie;1;0;1; 13.85; 7200;OAK;v hou;;1;8
20210519;158k;657044;Thompson, Ryan;;0;1; 11.65; 4000;TAM;@ bal;;9;7
20210519;159n;656849;Peterson, David;1;9;1; 10.30; 7300;NYM;@ atl;;4;5
20210519;111y;519293;Smith, Will;;9;1; 10.25; 4000;ATL;v nym;;5;4
20210519;160t;676886;Beasley, Jeremy;;0;1; 9.90; 4000;TOR;v bos;;3;7
20210519;165z;667297;Nance, Tommy;;9;1; 9.00; 4000;CHC;v was;;3;4
20210519;128w;593140;Feliz, Michael;;9;; 9.00;;CIN;v sfo;;0;4
20210519;146n;605130;Barlow, Scott;;0;1; 8.90; 4000;KAN;v mil;;6;4
20210519;108j;489119;Miley, Wade;1;9;; 8.90;;CIN;v sfo;;0;4
20210519;145w;641745;Keller, Brad;1;0;1; 8.60; 5500;KAN;v mil;;6;4
20210519;143k;608371;Sims, Lucas;;9;; 8.40;;CIN;v sfo;;0;4
20210519;1315;489334;Stammen, Craig;;9;1; 8.25; 4000;SDG;v col;;3;0
