Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210622;1575;450203;Morton, Charlie;1;9;1; 38.75; 7300;ATL;@ nym;;3;0
20210622;123x;543101;DeSclafani, Anthony;1;0;1; 34.75; 7000;SFO;@ laa;;5;0
20210622;147h;642547;Peralta, Freddy;1;9;1; 34.50;10000;MIL;@ ari;;5;0
20210622;1310;453286;Scherzer, Max;1;9;1; 26.25;10800;WAS;@ phi;;3;2
20210622;125a;543294;Hendricks, Kyle;1;9;1; 25.10; 9800;CHC;v cle;;7;1
20210622;133v;548389;Stripling, Ross;1;9;1; 23.70; 5700;TOR;@ mia;;2;1
20210622;154k;668678;Gallen, Zac;1;9;1; 23.45; 8900;ARI;v mil;;0;5
20210622;1580;425844;Greinke, Zack;1;0;1; 22.90; 9000;HOU;@ bal;;3;1
20210622;140b;607536;Freeland, Kyle;1;0;1; 21.90; 4200;COL;@ sea;;1;2
20210622;143d;623167;Flexen, Chris;1;0;1; 21.40; 5500;SEA;v col;;2;1
20210622;131p;605483;Snell, Blake;1;9;1; 21.05; 8400;SDG;v lad;;3;2
20210622;110g;543037;Cole, Gerrit;1;0;1; 20.15;11000;NYY;v kan;;5;6
20210622;108j;489119;Miley, Wade;1;0;; 20.15;;CIN;@ min;;10;7
20210622;137u;608337;Giolito, Lucas;1;9;1; 19.90; 9400;CHW;@ pit;;3;6
20210622;166g;669212;Morgan, Eli;1;9;1; 18.85; 6000;CLE;@ chc;;1;7
20210622;132b;605347;Lopez, Jorge;1;0;1; 18.05; 4500;BAL;v hou;;1;3
20210622;1495;477132;Kershaw, Clayton;1;9;1; 17.90; 9200;LAD;@ sdg;;2;3
20210622;144t;645261;Alcantara, Sandy;1;9;1; 17.80; 8700;MIA;v tor;;1;2
20210622;124o;571760;Heaney, Andrew;1;0;1; 17.50; 8200;LAA;v sfo;;0;5
20210622;128v;593958;Rodriguez, Eduardo;1;0;1; 16.10; 6400;BOS;@ tam;;9;5(F11)
20210622;113d;571901;Loup, Aaron;;9;1; 14.15; 4000;NYM;v atl;;0;3
20210622;130x;542881;Anderson, Tyler;1;9;1; 13.40; 8000;PIT;v chw;;6;3
20210622;114b;543521;McHugh, Collin;;0;1; 12.75; 7000;TAM;v bos;;5;9(F11)
20210622;106x;543475;Lyles, Jordan;;0;1; 11.90; 5100;TEX;v oak;;6;13
20210622;153d;608344;Irvin, Cole;1;0;1; 11.85; 7800;OAK;@ tex;;13;6
20210622;161h;669373;Skubal, Tarik;1;0;1; 10.30; 6600;DET;v stl;;8;2
20210622;143t;641835;Mayza, Tim;;9;1; 10.25; 4000;TOR;@ mia;;2;1
20210622;148q;622098;Smith, Drew;;9;1; 9.90; 4000;NYM;v atl;;0;3
20210622;159t;663460;Bubic, Kris;;0;1; 9.25; 4000;KAN;@ nyy;;6;5
20210622;159e;663903;Singer, Brady;1;0;1; 8.25; 5300;KAN;@ nyy;;6;5
20210622;161k;622503;Crismatt, Nabil;;9;1; 8.20; 4000;SDG;v lad;;3;2
20210622;146y;608723;Voth, Austin;;9;1; 7.90; 4000;WAS;@ phi;;3;2
20210622;158t;656420;Feyereisen, J.P.;;0;1; 7.90; 4000;TAM;v bos;;5;9(F11)
20210622;111t;500779;Quintana, Jose;;0;1; 7.65; 8400;LAA;v sfo;;0;5
20210622;135g;605195;Crick, Kyle;;9;1; 7.65; 4000;PIT;v chw;;6;3
20210622;140d;623149;Sewald, Paul;;0;1; 7.65; 4000;SEA;v col;;2;1
20210622;152p;650382;Hernandez, Darwinzon;;0;1; 7.00; 4000;BOS;@ tam;;9;5(F11)
20210622;159f;622088;Antone, Tejay;;0;; 6.90;;CIN;@ min;;10;7
20210622;162c;642092;Smith, Riley;;9;1; 6.70; 7000;ARI;v mil;;0;5
20210622;118z;519076;Nelson, Jimmy;;9;1; 6.25; 7000;LAD;@ sdg;;2;3
20210622;164f;669330;Wells, Tyler;;0;1; 6.25; 4000;BAL;v hou;;1;3
20210622;140u;621237;Alvarado, Jose;;9;1; 6.25; 4000;PHI;v was;;2;3
20210622;158e;608335;Funkhouser, Kyle;;0;1; 5.80; 4000;DET;v stl;;8;2
20210622;149m;624133;Suarez, Ranger;;9;1; 5.75; 4000;PHI;v was;;2;3
20210622;153s;657031;Taylor, Josh;;0;1; 5.65; 4000;BOS;@ tam;;9;5(F11)
20210622;114z;519151;Pressly, Ryan;;0;1; 5.65; 4000;HOU;@ bal;;3;1
20210622;1842;453281;LeBlanc, Wade;;0;1; 5.65; 4000;STL;@ det;;2;8
20210622;123j;608678;Leone, Dominic;;0;1; 5.65; 4000;SFO;@ laa;;5;0
20210622;121m;543507;May, Trevor;;1;1; 5.65; 4000;NYM;v atl;;0;3
20210622;113u;548384;Raley, Brooks;;0;1; 5.50; 4000;HOU;@ bal;;3;1
20210622;129g;448855;Guerra, Junior;;0;1; 5.30; 4000;LAA;v sfo;;0;5
20210622;103n;518813;Holland, Greg;;0;1; 5.05; 4000;KAN;@ nyy;;6;5
20210622;143y;642073;Sherfy, Jimmie;;0;1; 5.05; 4000;SFO;@ laa;;5;0
20210622;110k;476595;Luetge, Lucas;;0;1; 5.00; 4000;NYY;v kan;;5;6
20210622;164m;641394;Brentz, Jake;;0;1; 4.45; 4000;KAN;@ nyy;;6;5
20210622;129n;605538;Wisler, Matt;;0;1; 4.25; 7000;TAM;v bos;;5;9(F11)
20210622;105o;543022;Chatwood, Tyler;;9;1; 4.25; 4000;TOR;@ mia;;2;1
20210622;126b;608665;Graveman, Kendall;;0;1; 4.25; 4000;SEA;v col;;2;1
20210622;150i;621114;Burr, Ryan;;9;1; 4.25; 4000;CHW;@ pit;;3;6
20210622;135r;607188;Faria, Jacob;;9;1; 4.25; 4000;ARI;v mil;;0;5
20210622;144o;593144;Rodriguez, Richard;;9;1; 4.25; 4000;PIT;v chw;;6;3
20210622;163y;656458;Gilbreath, Lucas;;0;1; 4.25; 4000;COL;@ sea;;1;2
20210622;125m;571656;Farmer, Buck;;0;1; 4.25; 4000;DET;v stl;;8;2
20210622;144e;621345;Minter, A.J.;;9;1; 4.25; 4000;ATL;@ nym;;3;0
20210622;112k;502202;Boxberger, Brad;;9;1; 4.25; 4000;MIL;@ ari;;5;0
20210622;116i;573204;Thielbar, Caleb;;0;; 4.25;;MIN;v cin;;7;10
20210622;157d;670280;Bednar, David;;9;1; 4.15; 4000;PIT;v chw;;6;3
20210622;110h;554430;Wheeler, Zack;1;9;1; 3.95;10200;PHI;v was;;2;3
20210622;160u;641401;Brogdon, Connor;;9;1; 3.80; 4000;PHI;v was;;2;3
20210622;127c;605151;Bradley, Archie;;9;1; 3.65; 4000;PHI;v was;;2;3
20210622;126l;598264;Barnes, Matt;;0;1; 3.65; 4000;BOS;@ tam;;9;5(F11)
20210622;151p;605447;Romano, Jordan;;9;1; 3.65; 4000;TOR;@ mia;;2;1
20210622;165b;663559;Falter, Bailey;;9;1; 3.65; 4000;PHI;v was;;2;3
20210622;122m;519326;Strickland, Hunter;;9;1; 3.65; 4000;MIL;@ ari;;5;0
20210622;157b;650530;Garcia, Bryan;;0;1; 3.65; 4000;DET;v stl;;8;2
20210622;132s;607237;Garrett, Amir;;0;; 3.65;;CIN;@ min;;10;7
20210622;142t;608652;Farrell, Luke;;0;; 3.65;;MIN;v cin;;7;10
20210622;102n;493603;Ottavino, Adam;;0;1; 3.05; 4000;BOS;@ tam;;9;5(F11)
20210622;143e;607481;Bummer, Aaron;;9;1; 3.05; 4000;CHW;@ pit;;3;6
20210622;121c;554340;Garcia, Yimi;;9;1; 3.05; 4000;MIA;v tor;;1;2
20210622;159u;624647;Gonzalez, Victor;;9;1; 2.90; 4000;LAD;@ sdg;;2;3
20210622;146h;663432;Rainey, Tanner;;9;1; 2.90; 4000;WAS;@ phi;;3;2
20210622;139i;573009;Mantiply, Joe;;9;1; 2.90; 4000;ARI;v mil;;0;5
20210622;158k;657044;Thompson, Ryan;;0;1; 2.75; 4000;TAM;v bos;;5;9(F11)
20210622;126j;607359;Patton, Spencer;;0;1; 2.75; 4000;TEX;v oak;;6;13
