team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
ARI,6/30/2021,1,668942,Josh Rojas,1,Y,LF
ARI,6/30/2021,1,641796,Tim Locastro,2,Y,CF
ARI,6/30/2021,1,500871,Eduardo Escobar,3,Y,2B
ARI,6/30/2021,1,572233,Christian Walker,4,Y,1B
ARI,6/30/2021,1,452678,Asdrubal Cabrera,5,Y,3B
ARI,6/30/2021,1,502210,Josh Reddick,6,Y,RF
ARI,6/30/2021,1,605113,Nick Ahmed,7,Y,SS
ARI,6/30/2021,1,662139,Daulton Varsho,8,Y,C
ARI,6/30/2021,1,642092,Riley Smith,SP,Y,
STL,6/30/2021,1,666185,Dylan Carlson,1,Y,CF
STL,6/30/2021,1,502671,Paul Goldschmidt,2,Y,1B
STL,6/30/2021,1,571448,Nolan Arenado,3,Y,3B
STL,6/30/2021,1,641933,Tyler O'Neill,4,Y,LF
STL,6/30/2021,1,572761,Matt Carpenter,5,Y,2B
STL,6/30/2021,1,425877,Yadier Molina,6,Y,C
STL,6/30/2021,1,669242,Tommy Edman,7,Y,RF
STL,6/30/2021,1,624641,Edmundo Sosa,8,Y,SS
STL,6/30/2021,1,547942,Kwang-Hyun Kim,SP,Y,
CHC,6/30/2021,1,575929,Willson Contreras,1,Y,C
CHC,6/30/2021,1,621550,Patrick Wisdom,2,Y,1B
CHC,6/30/2021,1,592626,Joc Pederson,3,Y,LF
CHC,6/30/2021,1,595879,Javier Baez,4,Y,SS
CHC,6/30/2021,1,545350,Jacob Marisnick,5,Y,CF
CHC,6/30/2021,1,664023,Ian Happ,6,Y,RF
CHC,6/30/2021,1,519299,Eric Sogard,7,Y,3B
CHC,6/30/2021,1,642727,Sergio Alcantara,8,Y,2B
CHC,6/30/2021,1,453562,Jake Arrieta,SP,Y,
MIL,6/30/2021,1,649966,Luis Urias,1,Y,3B
MIL,6/30/2021,1,592885,Christian Yelich,2,Y,LF
MIL,6/30/2021,1,642715,Willy Adames,3,Y,SS
MIL,6/30/2021,1,553882,Omar Narvaez,4,Y,C
MIL,6/30/2021,1,621438,Tyrone Taylor,5,Y,RF
MIL,6/30/2021,1,607054,Jace Peterson,6,Y,2B
MIL,6/30/2021,1,669374,Keston Hiura,7,Y,1B
MIL,6/30/2021,1,598265,Jackie Bradley,8,Y,CF
MIL,6/30/2021,1,676879,Aaron Ashby,SP,Y,
PIT,6/30/2021,1,624428,Adam Frazier,1,Y,2B
PIT,6/30/2021,1,663647,Ke'Bryan Hayes,2,Y,3B
PIT,6/30/2021,1,668804,Bryan Reynolds,3,Y,CF
PIT,6/30/2021,1,592325,Ben Gamel,4,Y,RF
PIT,6/30/2021,1,595943,Phillip Evans,5,Y,1B
PIT,6/30/2021,1,621028,Kevin Newman,6,Y,SS
PIT,6/30/2021,1,605421,Michael Perez,7,Y,C
PIT,6/30/2021,1,664789,Ka'ai Tom,8,Y,LF
PIT,6/30/2021,1,641771,Chad Kuhl,SP,Y,
COL,6/30/2021,1,606132,Raimel Tapia,1,Y,LF
COL,6/30/2021,1,641658,Garrett Hampson,2,Y,CF
COL,6/30/2021,1,453568,Charlie Blackmon,3,Y,RF
COL,6/30/2021,1,543068,C.J. Cron,4,Y,1B
