Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210619;145c;621111;Buehler, Walker;1;9;1; 35.50;11100;LAD;@ ari;;9;3
20210619;149a;641154;Lopez, Pablo;1;9;1; 32.55; 9200;MIA;@ chc;;11;1
20210619;156d;663776;Sandoval, Patrick;1;0;1; 25.15; 8600;LAA;v det;;8;3
20210619;1506;452657;Lester, Jon;1;9;1; 21.30; 7300;WAS;v nym;2;6;2(F7)
20210619;150h;664285;Valdez, Framber;1;0;1; 20.95; 9500;HOU;v chw;;7;3
20210619;125r;605135;Bassitt, Chris;1;0;1; 18.70;11300;OAK;@ nyy;;5;7
20210619;149n;663465;Allard, Kolby;1;0;1; 18.50; 6300;TEX;v min;;2;3
20210619;162t;665152;Kremer, Dean;1;0;1; 17.90; 5800;BAL;v tor;;7;10
20210619;159n;656849;Peterson, David;1;9;1; 16.90; 7700;NYM;@ was;;5;1(F7)
20210619;101g;527048;Perez, Martin;1;0;1; 16.25; 6800;BOS;@ kan;;7;1
20210619;161k;622503;Crismatt, Nabil;;7;1; 16.15; 4000;SDG;v cin;;7;5
20210619;165w;669302;Gilbert, Logan;1;0;1; 15.15; 6900;SEA;v tam;;6;5(F10)
20210619;149m;624133;Suarez, Ranger;;9;1; 14.80; 4000;PHI;@ sfo;;13;6
20210619;151p;605447;Romano, Jordan;;0;1; 12.70; 4000;TOR;@ bal;;10;7
20210619;152v;615698;Quantrill, Cal;1;9;1; 12.25; 6700;CLE;@ pit;;3;6
20210619;136w;643338;Green, Chad;;0;1; 12.25; 4000;NYY;v oak;;7;5
20210619;160z;656876;Rasmussen, Drew;;0;1; 11.75; 4000;TAM;@ sea;;5;6(F10)
20210619;145n;641482;Cortes Jr., Nestor;;0;1; 11.55; 4000;NYY;v oak;;7;5
20210619;135n;608717;Stratton, Chris;;9;1; 9.90; 4000;PIT;v cle;;6;3
20210619;165o;680704;Sandlin, Nick;;9;1; 9.15; 4000;CLE;@ pit;;3;6
20210619;162a;676596;Fleming, Josh;1;0;1; 8.85; 6800;TAM;@ sea;;5;6(F10)
20210619;138f;594577;Mayers, Mike;;0;1; 8.25; 4000;LAA;v det;;8;3
20210619;116i;573204;Thielbar, Caleb;;0;1; 8.25; 4000;MIN;@ tex;;3;2
20210619;156b;660546;Diaz, Yennsy;;6;1; 8.05; 4000;NYM;@ was;2;2;6(F7)
20210619;157j;641743;Kay, Anthony;;0;1; 7.70; 5900;TOR;@ bal;;10;7
20210619;142a;593334;German, Domingo;1;0;1; 7.60; 9300;NYY;v oak;;7;5
20210619;164h;676477;Whitlock, Garrett;;0;1; 7.30; 4000;BOS;@ kan;;7;1
20210619;129f;605452;Ross, Joe;1;9;1; 7.05; 9500;WAS;v nym;;1;5(F7)
20210619;161z;640444;Crowe, Wil;1;9;1; 6.90; 6900;PIT;v cle;;6;3
20210619;165n;664875;Lawrence, Justin;;9;1; 6.50; 4000;COL;v mil;;5;6
20210619;146c;670950;Richards, Trevor;;9;1; 6.45; 5700;MIL;@ col;;6;5
