Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210504;155a;656302;Cease, Dylan;1;9;; 37.10;;CHW;@ cin;;9;0
20210504;153d;608344;Irvin, Cole;1;0;1; 35.60; 7400;OAK;v tor;;4;1
20210504;130m;605400;Nola, Aaron;1;9;1; 30.70;10400;PHI;v mil;;6;5
20210504;125a;543294;Hendricks, Kyle;1;9;1; 26.85; 7000;CHC;v lad;;7;1(F7)
20210504;117k;502043;Gibson, Kyle;1;0;1; 25.00; 7200;TEX;@ min;;6;3(F10)
20210504;153m;656605;Keller, Mitch;1;9;1; 24.35; 6700;PIT;@ sdg;;2;1
20210504;154g;660623;Ynoa, Huascar;1;9;1; 24.15; 8200;ATL;@ was;;6;1
20210504;106e;502171;Cobb, Alex;1;0;1; 23.05; 7600;LAA;v tam;;3;8
20210504;140q;601713;Pivetta, Nick;1;0;1; 20.45; 7900;BOS;v det;;11;7
20210504;144t;645261;Alcantara, Sandy;1;9;; 19.30;;MIA;v ari;;9;3
20210504;146t;641778;Lauer, Eric;1;9;1; 18.70; 7300;MIL;@ phi;;5;6
20210504;157n;643290;Dunn, Justin;1;0;1; 17.80; 7700;SEA;v bal;;5;2
20210504;160c;672715;Patino, Luis;;0;1; 17.55; 5600;TAM;@ laa;;8;3
20210504;163s;663556;McClanahan, Shane;1;0;1; 16.60; 7000;TAM;@ laa;;8;3
20210504;109z;545333;Bauer, Trevor;1;9;1; 16.35;10700;LAD;@ chc;2;3;4
20210504;142a;593334;German, Domingo;1;0;1; 14.25; 7800;NYY;v hou;;7;3
20210504;132b;605347;Lopez, Jorge;1;0;1; 13.50; 6800;BAL;@ sea;;2;5
20210504;1032;457918;Happ, James;1;0;1; 12.40; 8600;MIN;v tex;;3;6(F10)
20210504;137h;542947;Bleier, Richard;;9;; 12.25;;MIA;v ari;;9;3
20210504;151r;663423;Thornton, Trent;;0;1; 10.80; 5200;TOR;@ oak;;1;4
20210504;122b;570257;Rodriguez, Joely;;0;1; 10.25; 4000;TEX;@ min;;6;3(F10)
20210504;165p;624522;Thompson, Keegan;1;9;1; 9.85; 4000;CHC;v lad;2;4;3
20210504;129f;605452;Ross, Joe;1;9;1; 9.80; 6900;WAS;v atl;;1;6
20210504;129n;605538;Wisler, Matt;;9;; 9.75;;SFO;@ col;;12;4(F7)
20210504;159y;657006;Steele, Justin;;1;1; 9.65; 3900;CHC;v lad;2;4;3
20210504;162c;642092;Smith, Riley;1;9;; 9.05;;ARI;@ mia;;3;9
20210504;163w;641386;Bowden, Ben;;9;; 8.55;;COL;v sfo;2;8;6(F7)
20210504;103t;501985;Minor, Mike;1;0;1; 8.40; 7100;KAN;v cle;;3;7
20210504;158t;656420;Feyereisen, J.P.;;3;1; 8.25; 4000;MIL;@ phi;;5;6
20210504;118z;519076;Nelson, Jimmy;;9;1; 8.25; 3900;LAD;@ chc;;1;7(F7)
20210504;143b;614179;Ruiz, Jose;;9;; 7.90;;CHW;@ cin;;9;0
20210504;116s;622072;Wood, Alex;1;9;; 7.05;;SFO;@ col;2;6;8(F7)
20210504;1580;425844;Greinke, Zack;1;0;1; 6.80; 9200;HOU;@ nyy;;3;7
20210504;152v;615698;Quantrill, Cal;;0;1; 6.70; 3900;CLE;@ kan;;7;3
