team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
MIA,6/18/2021,1,595751,Jorge Alfaro,6,N,
MIA,6/18/2021,1,642423,Magneuris Sierra,7,N,
MIA,6/18/2021,1,656371,Isan Diaz,8,N,
CHC,6/18/2021,1,592626,Joc Pederson,1,N,
CHC,6/18/2021,1,592178,Kris Bryant,2,N,
CHC,6/18/2021,1,595879,Javier Baez,3,N,
CHC,6/18/2021,1,519203,Anthony Rizzo,4,N,
CHC,6/18/2021,1,575929,Willson Contreras,5,N,
CHC,6/18/2021,1,664023,Ian Happ,6,N,
CHC,6/18/2021,1,518792,Jason Heyward,7,N,
CHC,6/18/2021,1,642727,Sergio Alcantara,8,N,
CHC,6/18/2021,1,605200,Zach Davies,SP,N,
CHW,6/18/2021,1,641313,Tim Anderson,1,N,
CHW,6/18/2021,1,594809,Adam Eaton,2,N,
CHW,6/18/2021,1,660162,Yoan Moncada,3,N,
CHW,6/18/2021,1,547989,Jose Abreu,4,N,
CHW,6/18/2021,1,606213,Yermin Mercedes,5,N,
CHW,6/18/2021,1,518735,Yasmani Grandal,6,N,
CHW,6/18/2021,1,571875,Jake Lamb,7,N,
CHW,6/18/2021,1,544725,Leury Garcia,8,N,
CHW,6/18/2021,1,664901,Danny Mendick,9,N,
CHW,6/18/2021,1,607074,Carlos Rodon,SP,N,
HOU,6/18/2021,1,514888,Jose Altuve,1,N,
HOU,6/18/2021,1,621043,Carlos Correa,2,N,
HOU,6/18/2021,1,608324,Alex Bregman,3,N,
HOU,6/18/2021,1,670541,Yordan Alvarez,4,N,
HOU,6/18/2021,1,493329,Yulieski Gurriel,5,N,
HOU,6/18/2021,1,676801,Chas McCormick,6,N,
HOU,6/18/2021,1,622100,Taylor Jones,7,N,
HOU,6/18/2021,1,455117,Martin Maldonado,8,N,
HOU,6/18/2021,1,664702,Myles Straw,9,N,
HOU,6/18/2021,1,677651,Luis Garcia,SP,N,
BOS,6/18/2021,1,571771,Kike Hernandez,1,N,
BOS,6/18/2021,1,657077,Alex Verdugo,2,N,
BOS,6/18/2021,1,502110,J.D. Martinez,3,N,
BOS,6/18/2021,1,593428,Xander Bogaerts,4,N,
BOS,6/18/2021,1,646240,Rafael Devers,5,N,
BOS,6/18/2021,1,592669,Hunter Renfroe,6,N,
BOS,6/18/2021,1,543877,Christian Vazquez,7,N,
BOS,6/18/2021,1,624414,Christian Arroyo,8,N,
BOS,6/18/2021,1,666915,Bobby Dalbec,9,N,
BOS,6/18/2021,1,601713,Nick Pivetta,SP,N,
KC,6/18/2021,1,593160,Whit Merrifield,1,N,
KC,6/18/2021,1,467793,Carlos Santana,2,N,
KC,6/18/2021,1,521692,Salvador Perez,3,N,
KC,6/18/2021,1,624585,Jorge Soler,4,N,
KC,6/18/2021,1,642721,Kelvin Gutierrez,5,N,
KC,6/18/2021,1,641531,Hunter Dozier,6,N,
KC,6/18/2021,1,609275,Adalberto Mondesi,7,N,
KC,6/18/2021,1,502481,Jarrod Dyson,8,N,
KC,6/18/2021,1,572191,Michael Taylor,9,N,
KC,6/18/2021,1,663804,Jackson Kowar,SP,N,
MIL,6/18/2021,1,649966,Luis Urias,1,N,
MIL,6/18/2021,1,596129,Daniel Vogelbach,2,N,
MIL,6/18/2021,1,592885,Christian Yelich,3,N,
MIL,6/18/2021,1,541645,Avisail Garcia,4,N,
MIL,6/18/2021,1,553882,Omar Narvaez,5,N,
MIL,6/18/2021,1,642715,Willy Adames,6,N,
MIL,6/18/2021,1,607054,Jace Peterson,7,N,
MIL,6/18/2021,1,598265,Jackie Bradley,8,N,
MIL,6/18/2021,1,669203,Corbin Burnes,SP,N,
COL,6/18/2021,1,606132,Raimel Tapia,1,N,
COL,6/18/2021,1,602074,Yonathan Daza,2,N,
COL,6/18/2021,1,453568,Charlie Blackmon,3,N,
COL,6/18/2021,1,596115,Trevor Story,4,N,
COL,6/18/2021,1,641857,Ryan McMahon,5,N,
COL,6/18/2021,1,663898,Brendan Rodgers,6,N,
COL,6/18/2021,1,543068,C.J. Cron,7,N,
COL,6/18/2021,1,624513,Dom Nunez,8,N,
COL,6/18/2021,1,622608,Antonio Senzatela,SP,N,
DET,6/18/2021,1,543257,Robbie Grossman,1,N,
DET,6/18/2021,1,600869,Jeimer Candelario,2,N,
DET,6/18/2021,1,408234,Miguel Cabrera,3,N,
DET,6/18/2021,1,570731,Jonathan Schoop,4,N,
DET,6/18/2021,1,608577,Nomar Mazara,5,N,
DET,6/18/2021,1,592348,Niko Goodrum,6,N,
DET,6/18/2021,1,650489,Willi Castro,7,N,
DET,6/18/2021,1,668731,Akil Baddoo,8,N,
DET,6/18/2021,1,668670,Jake Rogers,9,N,
DET,6/18/2021,1,570632,Jose Urena,SP,N,
LAA,6/18/2021,1,457708,Justin Upton,1,N,
LAA,6/18/2021,1,660271,Shohei (H) Ohtani,2,N,
LAA,6/18/2021,1,543685,Anthony Rendon,3,N,
LAA,6/18/2021,1,665120,Jared Walsh,4,N,
LAA,6/18/2021,1,545358,Max Stassi,5,N,
LAA,6/18/2021,1,621493,Taylor Ward,6,N,
LAA,6/18/2021,1,578428,Jose Iglesias,7,N,
LAA,6/18/2021,1,642221,Kean Wong,8,N,
LAA,6/18/2021,1,664058,David Fletcher,9,N,
LAA,6/18/2021,1,502171,Alex Cobb,SP,N,
LAD,6/18/2021,1,605141,Mookie Betts,1,N,
LAD,6/18/2021,1,621035,Chris Taylor,2,N,
LAD,6/18/2021,1,457759,Justin Turner,3,N,
LAD,6/18/2021,1,405395,Albert Pujols,4,N,
LAD,6/18/2021,1,669257,Will Smith,5,N,
LAD,6/18/2021,1,572041,AJ Pollock,6,N,
LAD,6/18/2021,1,542992,Andy Burns,7,N,
LAD,6/18/2021,1,656716,Zach McKinstry,8,N,
LAD,6/18/2021,1,545333,Trevor Bauer,SP,N,
ARI,6/18/2021,1,668942,Josh Rojas,1,N,
ARI,6/18/2021,1,606466,Ketel Marte,2,N,
ARI,6/18/2021,1,452678,Asdrubal Cabrera,3,N,
ARI,6/18/2021,1,500871,Eduardo Escobar,4,N,
ARI,6/18/2021,1,656976,Pavin Smith,5,N,
ARI,6/18/2021,1,444482,David Peralta,6,N,
ARI,6/18/2021,1,608348,Carson Kelly,7,N,
ARI,6/18/2021,1,605113,Nick Ahmed,8,N,
ARI,6/18/2021,1,592761,Caleb Smith,SP,N,
PHI,6/18/2021,1,546318,Odubel Herrera,1,N,
PHI,6/18/2021,1,592663,JT Realmuto,2,N,
PHI,6/18/2021,1,547180,Bryce Harper,3,N,
PHI,6/18/2021,1,656555,Rhys Hoskins,4,N,
PHI,6/18/2021,1,457705,Andrew McCutchen,5,N,
PHI,6/18/2021,1,543543,Brad Miller,6,N,
PHI,6/18/2021,1,664761,Alec Bohm,7,N,
PHI,6/18/2021,1,591720,Ronald Torreyes,8,N,
PHI,6/18/2021,1,592826,Vincent Velasquez,SP,N,
SF,6/18/2021,1,643565,Mike Tauchman,1,N,
SF,6/18/2021,1,573262,Mike Yastrzemski,2,N,
SF,6/18/2021,1,457763,Buster Posey,3,N,
SF,6/18/2021,1,543063,Brandon Crawford,4,N,
SF,6/18/2021,1,527038,Wilmer Flores,5,N,
SF,6/18/2021,1,474832,Brandon Belt,6,N,
SF,6/18/2021,1,456781,Donovan Solano,7,N,
SF,6/18/2021,1,621453,Steven Duggar,8,N,
SF,6/18/2021,1,456501,Johnny Cueto,SP,N,
CIN,6/18/2021,1,663697,Jonathan India,1,N,
CIN,6/18/2021,1,608385,Jesse Winker,2,N,
CIN,6/18/2021,1,592206,Nick Castellanos,3,N,
CIN,6/18/2021,1,571980,Tyler Naquin,4,N,
CIN,6/18/2021,1,458015,Joey Votto,5,N,
CIN,6/18/2021,1,553993,Eugenio Suarez,6,N,
CIN,6/18/2021,1,571466,Tucker Barnhart,7,N,
CIN,6/18/2021,1,571657,Kyle Farmer,8,N,
CIN,6/18/2021,1,663574,Tony Santillan,SP,N,
SD,6/18/2021,1,502054,Thomas Pham,1,N,
SD,6/18/2021,1,663757,Trent Grisham,2,N,
SD,6/18/2021,1,592518,Manny Machado,3,N,
SD,6/18/2021,1,665487,Fernando Tatis,4,N,
SD,6/18/2021,1,543333,Eric Hosmer,5,N,
SD,6/18/2021,1,571976,Wil Myers,6,N,
SD,6/18/2021,1,630105,Jake Cronenworth,7,N,
SD,6/18/2021,1,605170,Victor Caratini,8,N,
SD,6/18/2021,1,663978,Chris Paddack,SP,N,
TB,6/18/2021,1,622534,Manuel Margot,1,N,
TB,6/18/2021,1,650490,Yandy Diaz,2,N,
TB,6/18/2021,1,670712,Mike Brosseau,3,N,
TB,6/18/2021,1,668227,Randy Arozarena,4,N,
TB,6/18/2021,1,664040,Brandon Lowe,5,N,
TB,6/18/2021,1,642336,Francisco Mejia,6,N,
TB,6/18/2021,1,621563,Joseph Wendle,7,N,
TB,6/18/2021,1,670764,Taylor Walls,8,N,
TB,6/18/2021,1,621433,Brett Phillips,9,N,
TB,6/18/2021,1,608379,Michael Wacha,SP,N,
SEA,6/18/2021,1,641487,J.P. Crawford,1,N,
SEA,6/18/2021,1,571745,Mitch Haniger,2,N,
SEA,6/18/2021,1,572122,Kyle Seager,3,N,
SEA,6/18/2021,1,664034,Ty France,4,N,
SEA,6/18/2021,1,641584,Jake Fraley,5,N,
SEA,6/18/2021,1,664238,Dylan Moore,6,N,
SEA,6/18/2021,1,641343,Jake Bauers,7,N,
SEA,6/18/2021,1,608596,Tom Murphy,8,N,
SEA,6/18/2021,1,666211,Taylor Trammell,9,N,
SEA,6/18/2021,1,579328,Yusei Kikuchi,SP,N,
