team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
PIT,6/14/2021,1,624428,Adam Frazier,1,N,
PIT,6/14/2021,1,663647,Ke'Bryan Hayes,2,N,
PIT,6/14/2021,1,668804,Bryan Reynolds,3,N,
PIT,6/14/2021,1,607732,Jacob Stallings,4,N,
PIT,6/14/2021,1,595943,Phillip Evans,5,N,
PIT,6/14/2021,1,570481,Erik Gonzalez,6,N,
PIT,6/14/2021,1,664789,Ka'ai Tom,7,N,
PIT,6/14/2021,1,621028,Kevin Newman,8,N,
PIT,6/14/2021,1,664141,J.T. Brubaker,SP,N,
WAS,6/14/2021,1,656941,Kyle Schwarber,1,N,
WAS,6/14/2021,1,607208,Trea Turner,2,N,
WAS,6/14/2021,1,665742,Juan Soto,3,N,
WAS,6/14/2021,1,475582,Ryan Zimmerman,4,N,
WAS,6/14/2021,1,605137,Josh Bell,5,N,
WAS,6/14/2021,1,543228,Yan Gomes,6,N,
WAS,6/14/2021,1,543281,Josh Harrison,7,N,
WAS,6/14/2021,1,516770,Starlin Castro,8,N,
WAS,6/14/2021,1,452657,Jon Lester,SP,N,
CHC,6/14/2021,1,575929,Willson Contreras,1,N,
CHC,6/14/2021,1,592178,Kris Bryant,2,N,
CHC,6/14/2021,1,519203,Anthony Rizzo,3,N,
CHC,6/14/2021,1,595879,Javier Baez,4,N,
CHC,6/14/2021,1,664023,Ian Happ,5,N,
CHC,6/14/2021,1,621550,Patrick Wisdom,6,N,
CHC,6/14/2021,1,592626,Joc Pederson,7,N,
CHC,6/14/2021,1,519299,Eric Sogard,8,N,
CHC,6/14/2021,1,453562,Jake Arrieta,SP,N,
NYM,6/14/2021,1,542340,Jonathan Villar,1,N,
NYM,6/14/2021,1,596019,Francisco Lindor,2,N,
NYM,6/14/2021,1,624413,Peter Alonso,3,N,
NYM,6/14/2021,1,642086,Dominic Smith,4,N,
NYM,6/14/2021,1,543510,James McCann,5,N,
NYM,6/14/2021,1,641856,Billy McKinney,6,N,
NYM,6/14/2021,1,607680,Kevin Pillar,7,N,
NYM,6/14/2021,1,592863,Mason Williams,8,N,
NYM,6/14/2021,1,656849,David Peterson,SP,N,
TOR,6/14/2021,1,543760,Marcus Semien,1,N,
TOR,6/14/2021,1,666182,Bo Bichette,2,N,
TOR,6/14/2021,1,665489,Vladimir Guerrero,3,N,
TOR,6/14/2021,1,606192,Teoscar Hernandez,4,N,
TOR,6/14/2021,1,545341,Randal Grichuk,5,N,
TOR,6/14/2021,1,642133,Rowdy Tellez,6,N,
TOR,6/14/2021,1,666971,Lourdes Gurriel,7,N,
TOR,6/14/2021,1,624415,Cavan Biggio,8,N,
TOR,6/14/2021,1,624512,Reese McGuire,9,N,
TOR,6/14/2021,1,666201,Alek Manoah,SP,N,
BOS,6/14/2021,1,571771,Kike Hernandez,1,N,
BOS,6/14/2021,1,657077,Alex Verdugo,2,N,
BOS,6/14/2021,1,502110,J.D. Martinez,3,N,
BOS,6/14/2021,1,593428,Xander Bogaerts,4,N,
BOS,6/14/2021,1,646240,Rafael Devers,5,N,
BOS,6/14/2021,1,592669,Hunter Renfroe,6,N,
BOS,6/14/2021,1,543877,Christian Vazquez,7,N,
BOS,6/14/2021,1,624414,Christian Arroyo,8,N,
BOS,6/14/2021,1,666915,Bobby Dalbec,9,N,
BOS,6/14/2021,1,543135,Nathan Eovaldi,SP,N,
BAL,6/14/2021,1,656775,Cedric Mullins,1,N,
BAL,6/14/2021,1,641820,Trey Mancini,2,N,
BAL,6/14/2021,1,623993,Anthony Santander,3,N,
BAL,6/14/2021,1,520471,Freddy Galvis,4,N,
BAL,6/14/2021,1,663624,Ryan Mountcastle,5,N,
BAL,6/14/2021,1,621466,DJ Stewart,6,N,
BAL,6/14/2021,1,596748,Maikel Franco,7,N,
BAL,6/14/2021,1,592859,Steve Wilkerson,8,N,
BAL,6/14/2021,1,642851,Austin Wynns,9,N,
BAL,6/14/2021,1,665152,Dean Kremer,SP,N,
CLE,6/14/2021,1,514917,Cesar Hernandez,1,N,
CLE,6/14/2021,1,642708,Amed Rosario,2,N,
CLE,6/14/2021,1,608070,Jose Ramirez,3,N,
CLE,6/14/2021,1,592696,Eddie Rosario,4,N,
