Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210508;1310;453286;Scherzer, Max;1;0;1; 40.70;10300;WAS;@ nyy;;3;4(F11)
20210508;132a;605288;Houser, Adrian;1;9;; 30.50;;MIL;@ mia;;6;2
20210508;116k;592332;Gausman, Kevin;1;9;1; 27.10; 7800;SFO;v sdg;;7;1
20210508;134s;607192;Glasnow, Tyler;1;0;1; 25.15;10000;TAM;@ oak;;3;6
20210508;100u;458681;Lynn, Lance;1;0;1; 24.25; 9500;CHW;@ kan;;9;1
20210508;154q;650644;Civale, Aaron;1;0;; 23.55;;CLE;v cin;;9;2
20210508;1495;477132;Kershaw, Clayton;1;0;1; 23.45;10500;LAD;@ laa;;14;11
20210508;130j;593423;Montas, Frankie;1;0;1; 19.80; 7400;OAK;v tam;;6;3
20210508;129i;592826;Velasquez, Vincent;1;9;1; 19.00; 7100;PHI;@ atl;;7;8(F12)
20210508;108h;572070;Richards, Garrett;1;0;1; 16.35; 8200;BOS;@ bal;;11;6
20210508;162d;666120;Anderson, Ian;1;9;1; 16.10; 8900;ATL;v phi;;8;7(F12)
20210508;151s;518876;Kelly, Merrill;1;9;1; 15.95; 8400;ARI;@ nym;;2;4
20210508;161z;640444;Crowe, Wil;1;9;1; 15.90; 5300;PIT;@ chc;;2;3
20210508;108v;446372;Kluber, Corey;1;0;1; 15.35; 8700;NYY;v was;;4;3(F11)
20210508;145z;664192;Lucchesi, Joey;;9;1; 15.10; 7300;NYM;v ari;;4;2
20210508;159t;663460;Bubic, Kris;;0;1; 14.35; 4000;KAN;v chw;;1;9
20210508;133d;605242;Fulmer, Michael;;0;1; 14.20; 5300;DET;v min;;7;3
20210508;159b;664299;Javier, Cristian;1;0;1; 13.20;10700;HOU;v tor;;4;8
20210508;139j;592866;Williams, Trevor;1;9;1; 12.80; 6300;CHC;v pit;;3;2
20210508;121p;571927;Matz, Steven;1;0;1; 12.45; 8600;TOR;@ hou;;8;4
20210508;133l;605397;Musgrove, Joe;1;9;1; 11.85; 9100;SDG;@ sfo;;1;7
20210508;113z;458677;Wilson, Justin;;0;1; 10.25; 4000;NYY;v was;;4;3(F11)
20210508;165p;624522;Thompson, Keegan;;9;1; 8.95; 4000;CHC;v pit;;3;2
20210508;110k;476595;Luetge, Lucas;;0;1; 8.50; 4000;NYY;v was;;4;3(F11)
20210508;1034;433589;Petit, Yusmeiro;;0;1; 8.40; 4000;OAK;v tam;;6;3
20210508;156f;642207;Williams, Devin;;9;; 8.25;;MIL;@ mia;;6;2
20210508;160e;641447;Castano, Daniel;1;9;; 8.20;;MIA;v mil;;2;6
20210508;141y;623352;Hader, Josh;;9;; 7.65;;MIL;@ mia;;6;2
20210508;149n;663465;Allard, Kolby;;0;1; 7.55; 4300;TEX;v sea;;9;8
20210508;138o;621052;Reyes, Alex;;7;1; 6.55; 4000;STL;v col;;9;8
20210508;1801;488984;Hunter, Tommy;1;9;1; 6.50; 4000;NYM;v ari;;4;2
