Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210616;144g;641816;Mahle, Tyler;1;9;1; 35.30; 9400;CIN;@ mil;;2;1
20210616;144t;645261;Alcantara, Sandy;1;9;; 30.45;;MIA;@ stl;;0;1
20210616;133v;548389;Stripling, Ross;1;0;1; 26.00; 6100;TOR;v nyy;;2;3
20210616;110h;554430;Wheeler, Zack;1;9;1; 24.10; 9600;PHI;@ lad;;2;0
20210616;110g;543037;Cole, Gerrit;1;0;1; 23.00;10500;NYY;@ tor;;3;2
20210616;121n;594798;deGrom, Jacob;1;9;1; 22.75;11000;NYM;v chc;;6;3
20210616;1495;477132;Kershaw, Clayton;1;9;1; 22.10;10000;LAD;v phi;;0;2
20210616;147h;642547;Peralta, Freddy;1;9;1; 20.75;10300;MIL;v cin;;1;2
20210616;161h;669373;Skubal, Tarik;1;0;1; 20.70; 7000;DET;@ kan;;6;5
20210616;166a;641927;Ober, Bailey;1;0;1; 20.40; 4600;MIN;@ sea;;7;2
20210616;123x;543101;DeSclafani, Anthony;1;9;1; 19.65; 7000;SFO;v ari;;13;7
20210616;161t;670912;Oviedo, Johan;1;9;; 19.55;;STL;v mia;;1;0
20210616;137u;608337;Giolito, Lucas;1;0;1; 17.90; 9900;CHW;v tam;;8;7(F10)
20210616;141f;502179;Espino, Paolo;1;9;1; 17.45; 5800;WAS;v pit;;3;1
20210616;1580;425844;Greinke, Zack;1;0;1; 15.15; 7400;HOU;v tex;;8;4
20210616;140c;608328;De Jong, Chase;1;9;1; 13.40; 5500;PIT;@ was;;1;3
20210616;116i;573204;Thielbar, Caleb;;0;1; 13.30; 4000;MIN;@ sea;;7;2
20210616;162h;672578;Hernandez, Carlos;;0;1; 12.95; 4000;KAN;v det;;5;6
20210616;140u;621237;Alvarado, Jose;;9;1; 12.50; 4000;PHI;@ lad;;2;0
20210616;116d;572143;Smith, Burch;;0;1; 11.00; 4000;OAK;v laa;;8;4
20210616;143k;608371;Sims, Lucas;;9;1; 10.40; 4000;CIN;@ mil;;2;1
20210616;153v;660761;Suarez, Jose;;0;1; 10.05; 9300;LAA;@ oak;;4;8
20210616;152j;664854;Helsley, Ryan;;6;; 9.00;;STL;v mia;;1;0
20210616;150i;621114;Burr, Ryan;;0;1; 8.25; 4000;CHW;v tam;;8;7(F10)
20210616;121m;543507;May, Trevor;;9;1; 8.25; 4000;NYM;v chc;;6;3
20210616;161k;622503;Crismatt, Nabil;;7;1; 7.90; 4000;SDG;@ col;;7;8
20210616;145u;642232;Yarbrough, Ryan;1;0;1; 7.65; 9000;TAM;@ chw;;7;8(F10)
20210616;152u;656288;Canning, Griffin;1;0;1; 7.65; 8300;LAA;@ oak;;4;8
20210616;162p;641360;Bickford, Phil;;9;1; 7.30; 4000;LAD;v phi;;0;2
20210616;146c;670950;Richards, Trevor;;9;1; 6.70; 7000;MIL;v cin;;1;2
20210616;145p;641755;Kinley, Tyler;;9;1; 6.50; 4000;COL;v sdg;;8;7
20210616;151r;663423;Thornton, Trent;;0;1; 6.40; 6200;TOR;v nyy;;2;3
20210616;1595;489265;Romo, Sergio;;0;1; 6.25; 4000;OAK;v laa;;8;4
