Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210424;110g;543037;Cole, Gerrit;1;0;; 37.95;;NYY;@ cle;;2;1
20210424;116k;592332;Gausman, Kevin;1;9;1; 36.20; 7600;SFO;v mia;;2;5
20210424;159e;663903;Singer, Brady;1;0;1; 31.95; 6500;KAN;@ det;;2;1
20210424;109z;545333;Bauer, Trevor;1;9;1; 28.50;11000;LAD;v sdg;;5;4
20210424;143d;623167;Flexen, Chris;1;0;1; 28.15; 6700;SEA;@ bos;;8;2
20210424;165f;592288;Emanuel, Kent;;0;1; 25.90; 4200;HOU;v laa;;16;2
20210424;147u;669456;Bieber, Shane;1;0;; 25.55;;CLE;v nyy;;1;2
20210424;132g;607231;Gant, John;1;9;1; 24.50; 6300;STL;v cin;;2;0
20210424;125r;605135;Bassitt, Chris;1;0;1; 24.10; 7300;OAK;@ bal;;7;2
20210424;149a;641154;Lopez, Pablo;1;9;1; 23.70; 6900;MIA;@ sfo;;5;2
20210424;123v;592662;Ray, Robbie;1;0;; 21.90;;TOR;@ tam;;3;5
20210424;145u;642232;Yarbrough, Ryan;;0;; 21.75;;TAM;v tor;;5;3
20210424;129y;571510;Boyd, Matt;1;0;1; 20.20; 7900;DET;v kan;;1;2
20210424;129f;605452;Ross, Joe;1;9;1; 19.30; 7700;WAS;@ nym;;7;1
20210424;154p;640470;Alzolay, Adbert;1;9;1; 18.10; 7500;CHC;v mil;;3;4
20210424;1120;502239;Cahill, Trevor;1;0;1; 17.10; 7200;PIT;@ min;;6;2
20210424;117k;502043;Gibson, Kyle;1;0;1; 16.70; 6600;TEX;@ chw;;1;2
20210424;131p;605483;Snell, Blake;1;9;1; 16.60; 9400;SDG;@ lad;;4;5
20210424;130m;605400;Nola, Aaron;1;9;1; 15.55; 8800;PHI;@ col;;7;5
20210424;147h;642547;Peralta, Freddy;1;9;1; 15.40; 9600;MIL;@ chc;;4;3
20210424;153r;656970;Smeltzer, Devin;;0;1; 14.10; 5800;MIN;v pit;;2;6
20210424;112n;572971;Keuchel, Dallas;1;0;1; 13.30; 6300;CHW;v tex;;2;1
20210424;134g;607229;Gsellman, Robert;;7;1; 10.15; 6900;NYM;v was;;1;7
20210424;108j;489119;Miley, Wade;1;9;1; 9.30; 8300;CIN;@ stl;;0;2
20210424;158k;657044;Thompson, Ryan;;0;; 9.20;;TAM;v tor;;5;3
20210424;148t;621249;Underwood Jr., Duane;;0;1; 8.40; 4200;PIT;@ min;;6;2
20210424;157q;675916;Karinchak, James;;0;; 8.25;;CLE;v nyy;;1;2
20210424;159m;621593;Castro, Anthony;;0;; 8.25;;TOR;@ tam;;3;5
20210424;123m;595014;Treinen, Blake;;9;1; 7.65; 4100;LAD;v sdg;;5;4
20210424;109f;521230;Hendriks, Liam;;0;1; 7.65; 4100;CHW;v tex;;2;1
20210424;103g;501381;Pineda, Michael;1;0;1; 7.55; 8100;MIN;v pit;;2;6
20210424;119q;573062;Northcraft, Aaron;;9;1; 7.30; 4100;SDG;@ lad;;4;5
20210424;131b;542888;Armstrong, Shawn;;0;1; 7.00; 4100;BAL;v oak;;2;7
20210424;138t;608718;Suter, Brent;;3;1; 6.70; 8300;MIL;@ chc;;4;3
20210424;153s;657031;Taylor, Josh;;0;1; 6.55; 4200;BOS;v sea;;2;8
20210424;128j;572193;Tepera, Ryan;;9;1; 6.40; 4200;CHC;v mil;;3;4
20210424;103f;445276;Jansen, Kenley;;7;1; 6.40; 4100;LAD;v sdg;;5;4
20210424;155k;622251;Staumont, Josh;;0;1; 6.25; 4200;KAN;@ det;;2;1
20210424;115q;542585;Cisnero, Jose;;0;1; 6.25; 4200;DET;v kan;;1;2
20210424;140w;641871;Middleton, Keynan;;0;1; 6.25; 4200;SEA;@ bos;;8;2
20210424;114n;544727;Familia, Jeurys;;7;1; 6.25; 4200;NYM;v was;;1;7
20210424;137z;571670;Floro, Dylan;;9;1; 6.25; 4100;MIA;@ sfo;;5;2
20210424;133c;622608;Senzatela, Antonio;1;9;1; 5.85; 5200;COL;v phi;;5;7
20210424;141y;623352;Hader, Josh;;3;1; 5.65; 8400;MIL;@ chc;;4;3
20210424;155r;622253;Tate, Dillon;;0;1; 4.50; 6500;BAL;v oak;;2;7
20210424;153q;650893;Cabrera, Genesis;;9;1; 4.25; 7900;STL;v cin;;2;0
20210424;146n;605130;Barlow, Scott;;0;1; 4.25; 4200;KAN;@ det;;2;1
20210424;144o;593144;Rodriguez, Richard;;0;1; 4.25; 4200;PIT;@ min;;6;2
20210424;158p;640448;Finnegan, Kyle;;9;1; 4.25; 4200;WAS;@ nym;;7;1
20210424;141c;606149;Gallegos, Giovanny;;9;1; 3.90; 7500;STL;v cin;;2;0
20210424;108f;543135;Eovaldi, Nathan;1;0;1; 3.85; 8900;BOS;v sea;;2;8
20210424;133g;592169;Brice, Austin;;0;1; 3.65; 4200;BOS;v sea;;2;8
20210424;126z;595465;Winkler, Daniel;;9;1; 3.65; 4200;CHC;v mil;;3;4
20210424;156f;642207;Williams, Devin;;3;1; 3.65; 4200;MIL;@ chc;;4;3
20210424;133w;606930;Barnes, Jacob;;7;1; 3.65; 4200;NYM;v was;;1;7
20210424;143e;607481;Bummer, Aaron;;0;1; 3.65; 4100;CHW;v tex;;2;1
20210424;145p;641755;Kinley, Tyler;;9;1; 3.65; 4100;COL;v phi;;5;7
20210424;107i;542914;Bass, Anthony;;9;1; 3.65; 4100;MIA;@ sfo;;5;2
20210424;125i;593576;Neris, Hector;;9;1; 3.65; 4100;PHI;@ col;;7;5
20210424;162q;667463;King, John;;0;1; 3.60; 4100;TEX;@ chw;;1;2
20210424;164f;669330;Wells, Tyler;;0;1; 3.50; 5400;BAL;v oak;;2;7
20210424;135g;605195;Crick, Kyle;;0;1; 3.50; 4200;PIT;@ min;;6;2
20210424;163v;621348;Clay, Sam;;2;1; 3.05; 4200;WAS;@ nym;;7;1
20210424;117t;519443;Workman, Brandon;;9;1; 3.05; 4200;CHC;v mil;;3;4
20210424;129x;500610;Guerra, Deolis;;0;1; 3.05; 4100;OAK;@ bal;;7;2
20210424;158m;676051;Heuer, Codi;;0;1; 3.05; 4100;CHW;v tex;;2;1
20210424;107f;543766;Shaw, Bryan;;0;; 3.05;;CLE;v nyy;;1;2
20210424;123u;573186;Stroman, Marcus;1;9;1; 3.00; 8500;NYM;v was;;1;7
20210424;142r;592473;Kolarek, Adam;;0;1; 3.00; 4100;OAK;@ bal;;7;2
20210424;148k;642528;Loaisiga, Jonathan;;0;; 3.00;;NYY;@ cle;;2;1
20210424;145x;657612;Hill, Tim;;9;1; 2.90; 4100;SDG;@ lad;;4;5
20210424;145i;656945;Scott, Tanner;;0;1; 2.45; 4100;BAL;v oak;;2;7
20210424;139m;592644;Plutko, Adam;;0;1; 2.25; 6500;BAL;v oak;;2;7
20210424;163x;642068;Sheffield, Jordan;;9;1; 2.25; 5300;COL;v phi;;5;7
20210424;119d;592390;Hembree, Heath;;9;1; 2.25; 4200;CIN;@ stl;;0;2
20210424;141f;502179;Espino, Paolo;;2;1; 2.25; 4200;WAS;@ nym;;7;1
20210424;163w;641386;Bowden, Ben;;9;1; 1.80; 4100;COL;v phi;;5;7
20210424;158t;656420;Feyereisen, J.P.;;3;1; 1.65; 4200;MIL;@ chc;;4;3
20210424;142x;552640;Kittredge, Andrew;;0;; 1.65;;TAM;v tor;;5;3
20210424;134n;605525;Wendelken, J.B.;;0;1; 1.50; 4100;OAK;@ bal;;7;2
20210424;148v;621366;Borucki, Ryan;;0;; 1.50;;TOR;@ tam;;3;5
20210424;132v;607219;Romano, Sal;;9;1; 1.05; 4200;CIN;@ stl;;0;2
20210424;160u;641401;Brogdon, Connor;;9;1; 1.05; 4100;PHI;@ col;;7;5
20210424;139d;593974;Peralta, Wandy;;9;1; 1.05; 4100;SFO;v mia;;2;5
20210424;107b;571521;Brothers, Rex;;9;1; 0.95; 4200;CHC;v mil;;3;4
20210424;113z;458677;Wilson, Justin;;0;; 0.90;;NYY;@ cle;;2;1
20210424;114t;543606;Odorizzi, Jake;1;0;1; 0.75; 7400;HOU;v laa;;16;2
20210424;122w;594985;Rowen, Ben;;0;1; 0.25; 4200;LAA;@ hou;;2;16
20210424;153z;570488;Valdez, Phillips;;0;1; 0.00; 4200;BOS;v sea;;2;8
20210424;159u;624647;Gonzalez, Victor;;9;1; -0.45; 4100;LAD;v sdg;;5;4
20210424;131q;518397;Alexander, Scott;;9;1; -0.45; 4100;LAD;v sdg;;5;4
20210424;164d;676684;Vest, Will;;0;1; -0.95; 4200;SEA;@ bos;;8;2
20210424;121c;554340;Garcia, Yimi;;4;1; -0.95; 4100;MIA;@ sfo;;5;2
20210424;129g;448855;Guerra, Junior;;0;1; -1.55; 5800;LAA;@ hou;;2;16
20210424;104u;518553;Cishek, Steve;;0;1; -2.00; 4200;LAA;@ hou;;2;16
20210424;164s;641703;Honeywell Jr., Brent;1;0;; -2.15;;TAM;v tor;;5;3
20210424;151p;605447;Romano, Jordan;;0;; -2.45;;TOR;@ tam;;3;5
20210424;125k;605177;Chafin, Andrew;;9;1; -3.70; 4200;CHC;v mil;;3;4
20210424;1842;453281;LeBlanc, Wade;1;0;1; -4.45; 6000;BAL;v oak;;2;7
20210424;152u;656288;Canning, Griffin;1;0;1; -5.55; 7000;LAA;@ hou;;2;16
20210424;150q;605501;Tarpley, Stephen;;9;1; -6.40; 4200;NYM;v was;;1;7
20210424;1856;468504;Chacin, Jhoulys;;9;1; -6.90; 5300;COL;v phi;;5;7
20210424;165c;666619;Santos, Gregory;;9;1; -7.80; 4100;SFO;v mia;;2;5
20210424;132p;572955;Johnson, Pierce;;9;1; -8.40; 4100;SDG;@ lad;;4;5
20210424;2823;656555;Hoskins, Rhys;1;2;3; 36.00; 4800;PHI;@ col;;7;5
20210424;2720;608324;Bregman, Alex;1;3;5; 29.00; 5200;HOU;v laa;;16;2
20210424;3273;664059;Haggerty, Sam;1;8;57; 29.00; 2500;SEA;@ bos;;8;2
20210424;2947;665487;Tatis Jr., Fernando;1;1;6; 28.00; 4700;SDG;@ lad;;4;5
20210424;2905;605421;Perez, Michael;1;8;2; 28.00; 2300;PIT;@ min;;6;2
20210424;5206;572122;Seager, Kyle;1;3;5; 26.00; 4700;SEA;@ bos;;8;2
20210424;7662;488726;Brantley, Michael;1;2;7; 25.00; 5300;HOU;v laa;;16;2
20210424;2576;621043;Correa, Carlos;1;1;6; 22.00; 5200;HOU;v laa;;16;2
20210424;2997;670541;Alvarez, Yordan;1;4;7; 21.00; 5100;HOU;v laa;;16;2
20210424;2945;664034;France, Ty;1;2;4; 21.00; 3900;SEA;@ bos;;8;2
20210424;2542;592192;Canha, Mark;1;1;7; 20.00; 4100;OAK;@ bal;;7;2
20210424;7742;571976;Myers, Wil;1;5;7; 20.00; 3900;SDG;@ lad;;4;5
20210424;2468;545341;Grichuk, Randal;1;5;; 20.00;;TOR;@ tam;;3;5
20210424;2900;663656;Tucker, Kyle;1;6;7; 19.00; 4300;HOU;v laa;;16;2
20210424;4202;476704;Lowrie, Jed;1;2;4; 18.00; 4500;OAK;@ bal;;7;2
20210424;2318;488771;Castro, Jason;1;9;2; 18.00; 4200;HOU;v laa;;16;2
20210424;3241;670712;Brosseau, Michael;1;4;; 18.00;;TAM;v tor;;5;3
20210424;2850;641432;Calhoun, Willie;1;7;7; 17.00; 2600;TEX;@ chw;;1;2
20210424;2825;641857;McMahon, Ryan;1;2;45; 16.00; 4900;COL;v phi;;5;7
20210424;2716;493329;Gurriel, Yulieski;1;5;3; 16.00; 4900;HOU;v laa;;16;2
20210424;2415;542583;Aguilar, Jesus;1;3;3; 16.00; 3500;MIA;@ sfo;;5;2
20210424;2916;621028;Newman, Kevin;1;9;6; 16.00; 3500;PIT;@ min;;6;2
20210424;7669;518792;Heyward, Jason;1;6;7; 16.00; 3200;CHC;v mil;;3;4
20210424;2942;542932;Berti, Jon;1;6;45; 16.00; 3000;MIA;@ sfo;;5;2
20210424;2345;444489;Pina, Manny;;3;2; 16.00; 3000;MIL;@ chc;;4;3
20210424;2486;596059;Odor, Rougned;1;9;; 16.00;;NYY;@ cle;;2;1
20210424;7787;572816;Dickerson, Corey;1;5;7; 15.00; 3200;MIA;@ sfo;;5;2
20210424;2813;646240;Devers, Rafael;1;5;5; 14.00; 5600;BOS;v sea;;2;8
20210424;2854;660271;Ohtani, Shohei-hitter;1;2;37; 14.00; 5200;LAA;@ hou;;2;16
20210424;3267;650489;Castro, Willi;1;5;6; 14.00; 4900;DET;v kan;;1;2
20210424;2743;621566;Olson, Matt;1;3;3; 14.00; 4700;OAK;@ bal;;7;2
20210424;2990;573262;Yastrzemski, Mike;1;2;7; 14.00; 4500;SFO;v mia;;2;5
20210424;2590;624424;Conforto, Michael;1;5;7; 14.00; 4300;NYM;v was;;1;7
20210424;5100;405395;Pujols, Albert;1;5;3; 14.00; 3400;LAA;@ hou;;2;16
20210424;2937;664702;Straw, Myles;1;8;7; 14.00; 2600;HOU;v laa;;16;2
20210424;2643;595909;Cave, Jake;1;8;7; 14.00; 2000;MIN;v pit;;2;6
20210424;2377;572287;Zunino, Mike;1;7;; 14.00;;TAM;v tor;;5;3
