team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
STL,6/11/2021,1,669242,Tommy Edman,1,Y,RF
STL,6/11/2021,1,666185,Dylan Carlson,2,Y,CF
STL,6/11/2021,1,502671,Paul Goldschmidt,3,Y,1B
STL,6/11/2021,1,571448,Nolan Arenado,4,Y,3B
STL,6/11/2021,1,641933,Tyler O'Neill,5,Y,LF
STL,6/11/2021,1,425877,Yadier Molina,6,Y,C
STL,6/11/2021,1,572761,Matt Carpenter,7,Y,2B
STL,6/11/2021,1,657557,Paul DeJong,8,Y,SS
STL,6/11/2021,1,670912,Johan Oviedo,SP,Y,
CHC,6/11/2021,1,592626,Joc Pederson,1,Y,LF
CHC,6/11/2021,1,592178,Kris Bryant,2,Y,CF
CHC,6/11/2021,1,595879,Javier Baez,3,Y,SS
CHC,6/11/2021,1,519203,Anthony Rizzo,4,Y,1B
CHC,6/11/2021,1,575929,Willson Contreras,5,Y,C
CHC,6/11/2021,1,621550,Patrick Wisdom,6,Y,3B
CHC,6/11/2021,1,518792,Jason Heyward,7,Y,RF
CHC,6/11/2021,1,642727,Sergio Alcantara,8,Y,2B
CHC,6/11/2021,1,640464,Kohl Stewart,SP,Y,
SF,6/11/2021,1,664774,LaMonte Wade,1,N,
SF,6/11/2021,1,457763,Buster Posey,2,N,
SF,6/11/2021,1,474832,Brandon Belt,3,N,
SF,6/11/2021,1,527038,Wilmer Flores,4,N,
SF,6/11/2021,1,543063,Brandon Crawford,5,N,
SF,6/11/2021,1,456781,Donovan Solano,6,N,
SF,6/11/2021,1,621453,Steven Duggar,7,N,
SF,6/11/2021,1,643565,Mike Tauchman,8,N,
SF,6/11/2021,1,543101,Anthony DeSclafani,SP,N,
WAS,6/11/2021,1,607208,Trea Turner,1,N,
WAS,6/11/2021,1,665742,Juan Soto,2,N,
WAS,6/11/2021,1,605137,Josh Bell,3,N,
WAS,6/11/2021,1,656941,Kyle Schwarber,4,N,
WAS,6/11/2021,1,516770,Starlin Castro,5,N,
WAS,6/11/2021,1,543281,Josh Harrison,6,N,
WAS,6/11/2021,1,488671,Alex Avila,7,N,
WAS,6/11/2021,1,664057,Andrew Stevenson,8,N,
WAS,6/11/2021,1,453286,Max Scherzer,SP,N,
SD,6/11/2021,1,502054,Thomas Pham,1,Y,LF
SD,6/11/2021,1,592518,Manny Machado,2,Y,3B
SD,6/11/2021,1,630105,Jake Cronenworth,3,Y,1B
SD,6/11/2021,1,665487,Fernando Tatis,4,Y,SS
SD,6/11/2021,1,571976,Wil Myers,5,Y,RF
SD,6/11/2021,1,595777,Jurickson Profar,6,Y,CF
SD,6/11/2021,1,673490,Ha-seong Kim,7,Y,2B
SD,6/11/2021,1,605170,Victor Caratini,8,Y,C
SD,6/11/2021,1,605483,Blake Snell,SP,Y,
NYM,6/11/2021,1,542340,Jonathan Villar,1,N,
NYM,6/11/2021,1,596019,Francisco Lindor,2,N,
NYM,6/11/2021,1,592273,Brandon Drury,3,N,
NYM,6/11/2021,1,543510,James McCann,4,N,
NYM,6/11/2021,1,642086,Dominic Smith,5,N,
NYM,6/11/2021,1,621512,Tomas Nido,6,N,
NYM,6/11/2021,1,606299,Jose Peraza,7,N,
NYM,6/11/2021,1,457727,Cameron Maybin,8,N,
NYM,6/11/2021,1,594798,Jacob deGrom,SP,N,
SEA,6/11/2021,1,641487,J.P. Crawford,1,N,
SEA,6/11/2021,1,571745,Mitch Haniger,2,N,
SEA,6/11/2021,1,572122,Kyle Seager,3,N,
SEA,6/11/2021,1,664034,Ty France,4,N,
SEA,6/11/2021,1,641584,Jake Fraley,5,N,
SEA,6/11/2021,1,672284,Jarred Kelenic,6,N,
SEA,6/11/2021,1,666211,Taylor Trammell,7,N,
SEA,6/11/2021,1,608596,Tom Murphy,8,N,
SEA,6/11/2021,1,622268,Donnie Walton,9,N,
SEA,6/11/2021,1,643290,Justin Dunn,SP,N,
CLE,6/11/2021,1,514917,Cesar Hernandez,1,N,
CLE,6/11/2021,1,592696,Eddie Rosario,2,N,
CLE,6/11/2021,1,608070,Jose Ramirez,3,N,
CLE,6/11/2021,1,647304,Josh Naylor,4,N,
CLE,6/11/2021,1,623912,Harold Ramirez,5,N,
CLE,6/11/2021,1,641343,Jake Bauers,6,N,
CLE,6/11/2021,1,642708,Amed Rosario,7,N,
CLE,6/11/2021,1,680911,Owen Miller,8,N,
CLE,6/11/2021,1,595978,Austin Hedges,9,N,
CLE,6/11/2021,1,650644,Aaron Civale,SP,N,
COL,6/11/2021,1,606132,Raimel Tapia,1,Y,LF
COL,6/11/2021,1,663898,Brendan Rodgers,2,Y,2B
COL,6/11/2021,1,453568,Charlie Blackmon,3,Y,RF
