Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Ian Anderson","ATL",41.2,172,11.88,3.672,3.23529412,0.648,0.31976744,0.09883721,0.22093023,0.18421053,1.08,0.26041667,0.81339713,2.751976860045663,2.8521013214088327,19951
"Total","Tyson Miller","CHC",2.2,10,0,3.375,0,3.375,0,0.1,-0.1,0.11111111,0.75,0,0,9.191419782175293,5.039523687511233,19976
"Total","Zach Plesac","CLE",50,200,7.74,2.34,3.30769231,1.08,0.215,0.065,0.15,0.21505376,1.06,0.24637681,0.73991031,3.7841405359939873,4.127207134170943,19979
"Total","Bryse Wilson","ATL",17.2,75,4.58490566,2.54716981,1.8,2.54716981,0.12,0.06666667,0.05333333,0.31428571,1.52830189,0.30357143,0.8,6.660219308995,5.4039748050710426,19990
"Total","Joel Kuhnel","CIN",2,8,9,0,2,4.5,0.25,0,0.25,0.25,1,0.2,1,7.691419792175293,6.01211244314909,19995
"Total","Santiago Espinal","TOR",1,5,0,0,0,0,0,0,0,0.4,2,0.4,0.5,3.191419792175293,8.976250973343848,19997
"Total","Tyler Wells","BAL",9.1,36,12.53571429,2.89285714,4.33333333,0.96428571,0.36111111,0.08333333,0.27777778,0.1875,0.96428571,0.26315789,0.65789474,2.709007724968262,2.999334731967974,20000
"Total","Wyatt Mills","SEA",2.1,14,15.42857145,3.85714286,4,3.85714286,0.28571429,0.07142857,0.21428572,0.45454545,2.57142858,0.57142857,0.17857143,7.851864874968262,4.524681831110522,20010
"Total","John Schreiber","DET",5.1,26,8.43750001,1.6875,5,1.6875,0.19230769,0.03846154,0.15384615,0.36,1.875,0.42105263,0.69767442,4.316419792175293,2.963575638501995,20020
"Total","Rico Garcia","SFG",3.1,11,2.7,0,1,2.7,0.09090909,0,0.09090909,0.2,0.6,0.11111111,-1.66666667,6.491419792175293,6.640801622442664,20023
"Total","Phillip Diehl","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,20030
"Total","Ronald Bolanos","KCR",1.1,13,13.50000003,13.50000003,1,0,0.15384615,0.15384615,0,0.6,6.00000002,0.75,1,6.927959642974486,8.237102872216077,20041
"Total","Jesus Cruz","STL",0.2,5,13.49999993,13.49999993,1,0,0.2,0.2,0,0.66666667,4.49999998,0.66666667,0.33333333,4.691419782175293,10.476250936919692,20042
"Total","Mauricio Llovera","PHI",0.2,7,0,0,0,0,0,0,0,0.66666667,5.99999997,0.66666667,0.2,7.691419772175292,10.583835345797493,20080
"Total","Chris Paddack","SDP",61,245,7.2295082,2.06557377,3.5,1.32786885,0.2,0.05714286,0.14285714,0.23245614,1.09836066,0.25433526,0.625,4.165529212537695,4.1205021265455395,20099
"Total","Michel Baez","SDP",2.1,10,15.42857145,0,4,0,0.4,0,0.4,0.3,1.28571429,0.5,0,-0.23715163782470672,2.2420617256055912,20100
"Total","James Karinchak","CLE",27.2,109,16.91566265,4.55421687,3.71428571,0.3253012,0.47706422,0.12844037,0.34862385,0.13978495,0.97590361,0.28571429,0.8203125,1.3891986981316047,2.044714431118093,20151
"Total","Nick Nelson","NYY",15.2,73,9.76595745,5.74468085,1.7,1.14893617,0.23287671,0.1369863,0.09589041,0.27419355,1.72340426,0.34090909,0.41322314,4.573909748200176,4.209906590746794,20153
"Total","Nate Pearson","TOR",7.2,47,5.86956522,12.91304349,0.45454545,4.69565218,0.10638298,0.23404255,-0.12765957,0.36111111,3.13043479,0.33333333,0.59782609,12.971687594926797,9.434928773418736,20160
"Total","Ty Tice","TOR",2,11,4.5,4.5,1,4.5,0.09090909,0.09090909,0,0.44444444,2.5,0.42857143,0.65217391,11.637579154968261,8.628627759218215,20177
"Total","Zach Pop","MIA",7,28,10.28571429,2.57142857,4,2.57142857,0.28571429,0.07142857,0.21428572,0.19230769,1,0.1875,-0.47619048,5.423293444968262,2.706450184753963,20185
"Total","Garrett Whitlock","BOS",12.1,49,8.75675676,1.45945946,6,0.72972973,0.24489796,0.04081633,0.20408163,0.23404255,1.05405405,0.29411765,0.77586207,2.7321737449682617,2.8103516751771043,20191
"Total","Ben Bowden","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,20198
"Total","Eli Morgan","CLE",0,2,0,0,0,9,0,0,0,1,2,1,0,16.13757915496826,4.883103457093239,20203
"Total","Jeremy Beasley","2 Tms",3.1,18,13.50000001,8.10000001,1.66666667,2.7,0.27777778,0.16666667,0.11111111,0.26666667,2.1,0.33333333,0.35714286,6.750003917410211,5.991947664077113,20205
"Total","Yennsy Diaz","NYM",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,5.755865595064295,20218
"Total","Tyler Ivey","HOU",2.1,11,11.57142859,3.85714286,3,3.85714286,0.27272727,0.09090909,0.18181818,0.3,1.71428572,0.33333333,1,7.4232934449682615,4.8441922467633844,20237
"Total","Deivi Garcia","NYY",19.2,87,5.94915254,2.74576271,2.16666667,0.91525424,0.14942529,0.06896552,0.08045977,0.25316456,1.3220339,0.27272727,0.56034483,4.095723394101142,6.140321414910389,20276
"Total","Cory Abbott","CHC",2,6,4.5,0,1,0,0.16666667,0,0.16666667,0,0,0,1,2.137579154968262,3.883103457093239,20277
"Total","David Peterson","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,20302
"Total","Alec Bettinger","MIL",4,22,9,6.75,1.33333333,2.25,0.18181818,0.13636364,0.04545454,0.38888889,2.5,0.42857143,0.34883721,6.637579154968262,5.133103457093239,20312
"Total","Andre Scrubb","HOU",16.1,68,8.81632653,6.06122449,1.45454545,1.65306122,0.23529412,0.16176471,0.07352941,0.2,1.34693877,0.21052632,0.84269663,5.625016342968575,4.5756319819986855,20329
"Total","Matt Peacock","ARI",13.2,60,3.29268293,1.97560976,1.66666667,3.29268293,0.08333333,0.05,0.03333333,0.30357143,1.46341463,0.25531915,0.38461538,7.820505984968262,4.85250648843411,20339
"Total","Blake Cederlind","PIT",2.1,9,7.71428573,0,2,0,0.22222222,0,0.22222222,0.22222222,0.85714286,0.28571429,0.5,1.4771340721752932,2.303538531073828,20344
"Total","Brusdar Graterol","LAD",6.1,29,2.84210526,2.84210526,1,1.42105263,0.06896552,0.06896552,0,0.37037037,1.89473684,0.375,0.8490566,5.5570071244544,4.693379046292744,20367
"Total","Ramon Rosso","PHI",4.2,23,3.85714285,3.85714285,1,1.92857143,0.08695652,0.08695652,0,0.38095238,2.14285714,0.38888889,0.58139535,6.394168222782028,7.327273983427963,20368
"Total","Bruce Zimmermann","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,20370
"Total","Tyler Zuber","KCR",17.1,87,9.86538461,7.26923077,1.35714286,2.07692308,0.2183908,0.16091954,0.05747126,0.28985507,1.96153846,0.33333333,0.85526316,6.74452874417868,6.03380589122637,20379
"Total","Antonio Santos","COL",5,24,5.4,7.2,0.75,0,0.125,0.16666667,-0.04166667,0.33333333,2,0.4,0.5,5.566294161514572,7.072365258173279,20383
"Total","Isaac Mattson","BAL",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.137579154968262,8.374152113708924,20385
"Total","Nick Margevicius","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.173472913106283,3.173472913106283,20395
"Total","Luis Madero","MIA",1.1,9,0,0,0,6.75000002,0,0,0,0.55555556,3.75000001,0.5,0.27777778,12.88757917496826,10.992438534167807,20399
"Total","Josh Fleming","TBR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,20418
"Total","Rony Garcia","DET",11.2,46,4.62857143,3.08571428,1.5,0.77142857,0.13043478,0.08695652,0.04347826,0.16666667,0.94285714,0.17142857,0.83333333,4.302628894320388,5.636227502705023,20430
"Total","Enoli Paredes","HOU",14.2,65,7.36363636,6.13636363,1.2,0,0.18461538,0.15384615,0.03076923,0.16981132,1.29545455,0.21428571,0.8,3.795266945400367,5.229014328527336,20447
"Total","Huascar Ynoa","ATL",28.2,117,7.84883721,4.08139535,1.92307692,0,0.21367521,0.11111111,0.1025641,0.2038835,1.18604651,0.26582278,0.73529412,2.7707616808336204,4.289506729610257,20468
"Total","Peter Solomon","HOU",1.1,5,13.50000003,0,2,0,0.4,0,0.4,0.2,0.75,0.33333333,1,0.1375791449682615,1.4467223773348525,20476
"Total","J.B. Bukauskas","ARI",3,18,9,6,1.5,0,0.16666667,0.11111111,0.05555556,0.5,3.33333333,0.61538462,0.8,3.1375791549682623,4.301262023051581,20491
"Total","Casey Mize","DET",42,193,7.71428571,4.28571429,1.8,2.57142857,0.1865285,0.10362694,0.08290156,0.25903614,1.5,0.25833333,0.83984375,6.940813017397045,5.216614621361586,20492
"Total","Nick Sandlin","CLE",3.2,15,12.27272726,4.9090909,2.5,0,0.33333333,0.13333333,0.2,0.23076923,1.36363636,0.375,0.2,2.0466700649682616,3.474826310945746,20517
"Total","Edwin Uceta","LAD",6.2,29,10.79999999,2.7,4,1.35,0.27586207,0.06896552,0.20689655,0.2962963,1.5,0.38888889,0.69767442,3.5875791549682616,3.9940369624087517,20539
"Total","Edwar Colina","MIN",0,5,0,18,0,9,0,0.4,-0.4,1,5,1,0.55555556,22.191419792175292,11.119696852564811,20589
"Total","Jean Carlos Mejia","CLE",3,12,9,3,3,0,0.25,0.08333333,0.16666667,0.09090909,0.66666667,0.125,1,2.1375791549682623,3.8831034570932395,20617
"Total","Jordan Holloway","MIA",8,35,5.625,4.5,1.25,0,0.14285714,0.11428571,0.02857143,0.22580645,1.375,0.26923077,0.63636364,3.3898225148294547,6.030953062799988,20631
"Total","Johan Quezada","MIA",1.1,5,0,0,0,6.75000002,0,0,0,0.4,1.5,0.25,-1.66666667,12.941419812175294,6.08383538999061,20643
"Total","Humberto Mejia","MIA",5.1,26,11.81250001,5.0625,2.33333333,3.375,0.26923077,0.11538462,0.15384615,0.30434783,1.875,0.35714286,0.69444444,7.128919792175293,4.784783434932389,20739
"Total","Eduard Bazardo","BOS",2,7,9,4.5,2,0,0.28571429,0.14285714,0.14285715,0,0.5,0,1,2.637579154968262,5.255865608155728,20997
"Total","Emmanuel Clase","CLE",11.1,51,10.32352941,4.76470588,2.16666667,0,0.25490196,0.11764706,0.1372549,0.22222222,1.41176471,0.3125,0.75,2.4316968049682623,3.355797903216256,21032
"Total","Demarcus Evans","TEX",3.1,15,10.80000001,8.10000001,1.33333333,2.7,0.26666667,0.2,0.06666667,0.16666667,1.5,0.14285714,0.83333333,7.353731346146525,6.126843629786464,21087
"Total","Miguel Yajure","2 Tms",8.2,36,9.34615384,5.19230769,1.8,2.07692308,0.25,0.13888889,0.11111111,0.2,1.26923077,0.21052632,0.86956522,6.154145504892455,5.252559433428596,21111
"Total","Dany Jimenez","SFG",0.1,3,0,54.00000054,0,0,0,0.66666667,-0.66666667,0,6.00000006,0,0.5,21.191419972175293,26.976251211192164,21170
"Total","Humberto Castellanos","2 Tms",5,21,10.8,5.4,2,1.8,0.28571429,0.14285714,0.14285715,0.16666667,1.2,0.18181818,0.43478261,5.180651664733887,5.629344409704208,21183
"Total","Brooks Kriske","NYY",3.2,19,9.81818181,12.27272726,0.8,2.45454545,0.21052632,0.26315789,-0.05263157,0.21428571,2.18181818,0.22222222,0.45454545,8.62149222523631,6.554035589786084,21189
"Total","Connor Brogdon","PHI",16.1,68,8.81632653,3.85714286,2.28571429,1.65306122,0.23529412,0.10294118,0.13235294,0.23728814,1.28571429,0.26190476,0.5952381,4.866149115647769,4.210673264059489,21205
"Total","Bailey Ober","MIN",1.2,11,10.79999998,5.39999999,2,10.79999998,0.18181818,0.09090909,0.09090909,0.44444444,2.99999999,0.4,0.625,19.93757912496826,9.574152048470047,21224
"Total","Tommy Doyle","COL",1.1,9,6.75000002,13.50000003,0.5,0,0.11111111,0.22222222,-0.11111111,0.42857143,3.75000001,0.5,0.2,6.191419802175293,7.637627598582951,21281
"Total","Daniel Lynch","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,21537
"Total","Luis Oviedo","PIT",6,33,7.5,9,0.83333333,3,0.15151515,0.18181818,-0.03030303,0.34615385,2.5,0.35,0.6557377,8.804245824968262,6.216436790426573,21728
"Total","Gregory Santos","SFG",0.2,5,26.99999987,26.99999987,1,13.49999993,0.4,0.4,0,0.33333333,4.49999998,0,0.625,25.637579044968263,8.755865580064295,21894
"Total","Camilo Doval","SFG",4,21,11.25,4.5,2.5,6.75,0.23809524,0.0952381,0.14285714,0.27777778,1.75,0.2,0.78947368,12.637579154968261,5.069484532624483,21992
"Total","Mac Sceroler","BAL",1.2,8,16.19999997,5.39999999,3,5.39999999,0.375,0.125,0.25,0.14285714,1.2,0,1,9.137579144968262,3.432208316928976,22218
"Total","Paul Campbell","MIA",5.1,27,10.12500001,5.0625,2,0,0.22222222,0.11111111,0.11111111,0.28571429,1.6875,0.375,0.72727273,3.7000791549682623,5.336508189584759,22248
"Total","Logan Gilbert","SEA",10,42,5.4,0.9,6,0.9,0.14285714,0.02380952,0.11904762,0.3,1.3,0.32352941,0.43103448,3.537579154968262,5.204970468580723,22250
"Total","Chris Rodriguez","LAA",7.1,27,8.59090909,2.45454546,3.5,0,0.25925926,0.07407407,0.18518519,0.08695652,0.54545455,0.125,0.83333333,2.864851884968262,3.816956047345239,22310
"Total","Nivaldo Rodriguez","HOU",8.2,36,8.3076923,5.19230769,1.6,1.03846154,0.22222222,0.13888889,0.08333333,0.22580645,1.38461538,0.27272727,0.94339623,4.557398028533874,4.79517237482377,22449
"Total","Johan Oviedo","STL",26.2,119,5.0625,5.4,0.9375,1.0125,0.12605042,0.13445378,-0.00840336,0.23762376,1.5,0.25,0.625,5.4151724815401465,5.481822000157635,22487
"Total","Carlos Hernandez","KCR",11,52,6.54545455,5.72727273,1.14285714,3.27272727,0.15384615,0.13461538,0.01923077,0.31111111,1.90909091,0.3030303,0.58441558,8.356922627583415,6.7185568161246145,22713
"Total","Luis Patino","2 Tms",12,56,10.5,5.25,2,0.75,0.25,0.125,0.125,0.23404255,1.5,0.3125,0.86021505,4.176464059632741,5.121179955633205,22815
"Total","Spencer Howard","PHI",18,88,9.5,6,1.58333333,2,0.21590909,0.13636364,0.07954545,0.28378378,1.83333333,0.32692308,0.66901408,6.116920304279086,5.855429348635489,23252
"Total","Codi Heuer","CHW",22.1,92,9.26865672,2.41791045,3.83333333,1.20895522,0.25,0.06521739,0.18478261,0.23809524,1.1641791,0.28813559,0.78947368,3.7965884889692214,4.016119696345225,23293
"Total","Brett de Geus","TEX",7,39,9,7.71428571,1.16666667,1.28571429,0.17948718,0.15384615,0.02564103,0.33333333,2.28571429,0.39130435,0.60240964,6.423293444968262,6.062314271075385,23592
"Total","Luis Garcia","HOU",28,118,8.03571429,2.25,3.57142857,1.60714286,0.21186441,0.05932203,0.15254238,0.25471698,1.21428571,0.28205128,0.83333333,4.754977374429859,4.480648790648273,23735
"Total","Randy Dobnak","MIN",32.2,157,4.68367347,3.30612245,1.41666667,1.92857143,0.10828025,0.07643312,0.03184713,0.30496454,1.68367347,0.30508475,0.80912863,6.291893001887718,5.423649407684831,23798
"Total","Jonathan Stiever","CHW",3.2,20,4.9090909,7.36363636,0.66666667,7.36363636,0.1,0.15,-0.05,0.41176471,2.72727272,0.33333333,0.68965517,15.179882502782027,7.1729875915012755,24584
"Total","Joey Gerber","SEA",6,24,3,6,0.5,0,0.08333333,0.16666667,-0.08333334,0.27777778,1.5,0.27777778,0.66666667,4.5247531221752935,6.774409695963065,24591
"Total","Alex Vesia","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1644994735717775,3.1644994735717775,25007
"Total","Nick Mears","PIT",2.1,9,7.71428573,7.71428573,1,0,0.22222222,0.22222222,0,0.14285714,1.28571429,0.2,1,4.048562652175293,4.04856265054264,25376
"Total","Brady Singer","KCR",66,291,8.72727273,3.95454545,2.20689655,1.09090909,0.21993127,0.09965636,0.12027491,0.24206349,1.36363636,0.28961749,0.57109557,4.438858278032597,4.940796408644228,25377
"Total","Drew Rasmussen","MIL",12.1,62,9.48648649,7.2972973,1.3,1.45945946,0.20967742,0.16129032,0.0483871,0.28846154,2.02702703,0.35135135,0.67567568,5.600569784472404,4.527618035083219,25385
"Total","Alek Manoah","TOR",2.2,15,13.49999998,13.49999998,1,6.74999999,0.26666667,0.26666667,0,0.27272727,2.625,0.2,0.95238095,14.38757914496826,6.601293990529218,26410
"Total","Shun Yamaguchi","TOR",12,50,6.75,4.5,1.5,2.25,0.18,0.12,0.06,0.23809524,1.33333333,0.22580645,0.390625,6.691419792175294,5.691076362629732,27460
"Total","Kohei Arihara","TEX",12.2,50,3.55263158,4.26315789,0.83333333,0.71052632,0.1,0.12,-0.02,0.20454545,1.18421053,0.21052632,0.88235294,4.795473894968262,5.422812703748441,27505
"Total","Hyeon-Jong Yang","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,27513
"Total","Hirokazu Sawamura","BOS",7,32,14.14285714,6.42857143,2.2,0,0.34375,0.15625,0.1875,0.18518519,1.42857143,0.3125,0.9,2.137579154968262,3.3843822279146742,27515
