Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210408;100u;458681;Lynn, Lance;1;0;1; 48.25; 8700;CHW;v kan;;6;0
20210408;149d;669203;Burnes, Corbin;1;9;1; 30.30; 9400;MIL;@ stl;;1;3
20210408;159b;664299;Javier, Cristian;1;0;1; 26.25; 8600;HOU;v oak;;6;2
20210408;136p;621244;Berrios, Jose;1;0;1; 23.95; 9800;MIN;v sea;;10;2
20210408;130k;592351;Gray, Jon;1;9;1; 23.40; 7000;COL;v ari;;7;3
20210408;128v;593958;Rodriguez, Eduardo;1;0;1; 20.85; 7900;BOS;@ bal;;7;3
20210408;1628;425794;Wainwright, Adam;1;9;1; 16.45; 7500;STL;v mil;;3;1
20210408;152u;656288;Canning, Griffin;1;0;1; 15.60; 8300;LAA;@ tor;;7;5(F11)
20210408;100x;453562;Arrieta, Jake;1;9;1; 15.50; 8500;CHC;@ pit;;4;2
20210408;118v;592836;Walker, Taijuan;1;9;1; 13.90; 7700;NYM;v mia;;3;2
20210408;164h;676477;Whitlock, Garrett;;0;1; 10.50; 4000;BOS;@ bal;;7;3
20210408;141c;606149;Gallegos, Giovanny;;2;1; 10.25; 6200;STL;v mil;;3;1
20210408;129g;448855;Guerra, Junior;;0;1; 10.25; 4700;LAA;@ tor;;7;5(F11)
20210408;130x;542881;Anderson, Tyler;1;9;1; 10.00; 6600;PIT;v chc;;2;4
20210408;100p;518886;Kimbrel, Craig;;5;1; 9.75; 4000;CHC;@ pit;;4;2
20210408;133v;548389;Stripling, Ross;1;0;1; 9.05; 7500;TOR;v laa;;5;7(F11)
20210408;107b;571521;Brothers, Rex;;9;1; 9.00; 4000;CHC;@ pit;;4;2
20210408;158y;663734;Neidert, Nick;1;9;1; 8.95; 6000;MIA;@ nym;;2;3
20210408;113l;518774;Harvey, Matt;1;0;1; 8.45; 7600;BAL;v bos;;3;7
20210408;127b;628452;Iglesias, Raisel;;0;1; 8.25; 5700;LAA;@ tor;;7;5(F11)
20210408;126l;598264;Barnes, Matt;;0;1; 8.25; 5000;BOS;@ bal;;7;3
20210408;137j;621242;Diaz, Edwin;;9;1; 7.65; 4000;NYM;v mia;;3;2
20210408;161q;657240;Merryweather, Julian;;0;1; 7.30; 6900;TOR;v laa;;5;7(F11)
20210408;1290;446321;Detwiler, Ross;;7;1; 6.55; 4000;MIA;@ nym;;2;3
20210408;153d;608344;Irvin, Cole;1;0;1; 6.40; 6400;OAK;@ hou;;2;6
20210408;164f;669330;Wells, Tyler;;0;1; 6.40; 4900;BAL;v bos;;3;7
20210408;116i;573204;Thielbar, Caleb;;0;1; 6.40; 4000;MIN;v sea;;10;2
20210408;150x;661255;Lopez, Yoan;;8;1; 6.25; 6400;ARI;@ col;;3;7
20210408;129x;500610;Guerra, Deolis;;0;1; 5.90; 4700;OAK;@ hou;;2;6
20210408;133q;622092;Zimmer, Kyle;;0;1; 5.75; 6600;KAN;@ chw;;0;6
20210408;161g;664714;Newsome, Ljay;;0;1; 5.00; 5900;SEA;@ min;;2;10
20210408;135g;605195;Crick, Kyle;;9;1; 5.00; 5200;PIT;v chc;;2;4
20210408;141d;592773;Stanek, Ryne;;0;1; 5.00; 4700;HOU;v oak;;6;2
20210408;155k;622251;Staumont, Josh;;0;1; 4.55; 4000;KAN;@ chw;;0;6
20210408;151r;663423;Thornton, Trent;;0;1; 4.40; 8200;TOR;v laa;;5;7(F11)
20210408;148p;622075;Almonte, Yency;;9;1; 4.40; 4800;COL;v ari;;7;3
20210408;1734;453192;Miller, Andrew;;2;1; 4.25; 6400;STL;v mil;;3;1
