Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210628;140b;607536;Freeland, Kyle;1;9;1; 26.25; 6400;COL;v pit;;2;0
20210628;109z;545333;Bauer, Trevor;1;9;1; 24.10;10900;LAD;v sfo;;3;2
20210628;153v;660761;Suarez, Jose;;0;1; 22.20; 8600;LAA;@ nyy;;5;3
20210628;147h;642547;Peralta, Freddy;1;9;1; 21.90;10500;MIL;v chc;;14;4
20210628;141f;502179;Espino, Paolo;1;9;1; 18.25; 5600;WAS;v nym;;8;4
20210628;165b;663559;Falter, Bailey;;9;1; 17.20; 4000;PHI;@ cin;;4;12
20210628;123x;543101;DeSclafani, Anthony;1;9;1; 13.05; 7300;SFO;@ lad;;2;3
20210628;108j;489119;Miley, Wade;1;9;1; 12.90; 9000;CIN;v phi;;12;4
20210628;166g;669212;Morgan, Eli;1;0;1; 11.65; 6200;CLE;v det;;13;5
20210628;135r;607188;Faria, Jacob;1;9;1; 10.60; 5500;ARI;@ stl;;1;7
20210628;130x;542881;Anderson, Tyler;1;9;1; 9.65; 7700;PIT;@ col;;0;2
20210628;119d;592390;Hembree, Heath;;9;1; 9.65; 4000;CIN;v phi;;12;4
20210628;157t;650633;King, Michael;1;0;1; 8.95; 6500;NYY;v laa;;3;5
20210628;162h;672578;Hernandez, Carlos;;0;1; 8.70; 4000;KAN;@ bos;;5;6
20210628;163u;617228;Sawamura, Hirokazu;;0;1; 8.40; 4000;BOS;v kan;;6;5
20210628;141c;606149;Gallegos, Giovanny;;7;1; 8.25; 4000;STL;v ari;;7;1
20210628;111w;453284;Parker, Blake;;0;1; 8.25; 4000;CLE;v det;;13;5
20210628;127b;628452;Iglesias, Raisel;;0;1; 8.25; 4000;LAA;@ nyy;;5;3
20210628;1842;453281;LeBlanc, Wade;1;9;1; 8.15; 5300;STL;v ari;;7;1
20210628;125a;543294;Hendricks, Kyle;1;9;1; 8.10; 9100;CHC;@ mil;;4;14
20210628;136w;643338;Green, Chad;;0;1; 8.05; 4000;NYY;v laa;;3;5
20210628;1580;425844;Greinke, Zack;1;0;1; 7.85; 9800;HOU;v bal;;7;9
20210628;107c;543272;Hand, Brad;;4;1; 7.75; 4000;WAS;v nym;;8;4
20210628;133i;606424;Garcia, Jarlin;;9;1; 7.00; 4000;SFO;@ lad;;2;3
20210628;156f;642207;Williams, Devin;;9;1; 6.45; 4000;MIL;v chc;;14;4
20210628;165o;680704;Sandlin, Nick;;0;1; 6.25; 4000;CLE;v det;;13;5
20210628;123j;608678;Leone, Dominic;;9;1; 6.25; 4000;SFO;@ lad;;2;3
20210628;157e;642121;Sulser, Cole;;0;1; 5.95; 4000;BAL;@ hou;;9;7
20210628;160s;663399;Waddell, Brandon;;7;1; 5.65; 4000;STL;v ari;;7;1
20210628;164f;669330;Wells, Tyler;;0;1; 5.50; 4000;BAL;@ hou;;9;7
20210628;146b;605280;Holmes, Clay;;9;1; 5.05; 4000;PIT;@ col;;0;2
20210628;125d;592741;Shreve, Chasen;;1;1; 5.00; 4000;PIT;@ col;;0;2
20210628;145n;641482;Cortes Jr., Nestor;;0;1; 4.25; 4000;NYY;v laa;;3;5
20210628;133a;608032;Estevez, Carlos;;9;1; 4.25; 4000;COL;v pit;;2;0
20210628;166z;667376;Sanchez, Miguel;;2;1; 4.25; 4000;MIL;v chc;;14;4
20210628;104u;518553;Cishek, Steve;;0;1; 4.25; 4000;LAA;@ nyy;;5;3
20210628;131e;595191;Eickhoff, Jerad;1;9;1; 4.10; 5700;NYM;@ was;;4;8
20210628;159q;668687;Scrubb, Andre;;0;1; 3.65; 4000;HOU;v bal;;7;9
20210628;103f;445276;Jansen, Kenley;;9;1; 3.65; 4000;LAD;v sfo;;3;2
20210628;145p;641755;Kinley, Tyler;;9;1; 3.65; 4000;COL;v pit;;2;0
20210628;107f;543766;Shaw, Bryan;;0;1; 3.65; 4000;CLE;v det;;13;5
20210628;155k;622251;Staumont, Josh;;0;1; 3.30; 4000;KAN;@ bos;;5;6
20210628;159u;624647;Gonzalez, Victor;;9;1; 3.05; 4000;LAD;v sfo;;3;2
20210628;149y;656887;Reid-Foley, Sean;;9;1; 3.05; 4000;NYM;@ was;;4;8
20210628;123m;595014;Treinen, Blake;;9;1; 3.05; 4000;LAD;v sfo;;3;2
20210628;163v;621348;Clay, Sam;;9;1; 2.55; 4000;WAS;v nym;;8;4
20210628;159d;642130;Taylor, Blake;;0;1; 2.45; 4000;HOU;v bal;;7;9
20210628;126c;596057;Norris, Daniel;;0;1; 2.45; 4000;DET;@ cle;;5;13
20210628;153s;657031;Taylor, Josh;;0;1; 2.25; 4000;BOS;v kan;;6;5
20210628;165d;641682;Hendrix, Ryan;;5;1; 2.25; 4000;CIN;v phi;;12;4
20210628;126l;598264;Barnes, Matt;;0;1; 2.25; 4000;BOS;v kan;;6;5
20210628;1734;453192;Miller, Andrew;;7;1; 2.25; 4000;STL;v ari;;7;1
20210628;130e;592612;Osich, Josh;;5;1; 2.25; 4000;CIN;v phi;;12;4
20210628;164j;676969;de Geus, Brett;;9;1; 2.25; 4000;ARI;@ stl;;1;7
20210628;108h;572070;Richards, Garrett;1;0;1; 2.15; 6900;BOS;v kan;;6;5
20210628;125m;571656;Farmer, Buck;;0;1; 1.95; 4000;DET;@ cle;;5;13
20210628;125k;605177;Chafin, Andrew;;9;1; 1.65; 4000;CHC;@ mil;;4;14
20210628;1168;453268;Bard, Daniel;;5;1; 1.65; 4000;COL;v pit;;2;0
20210628;133j;621295;Wittgren, Nick;;0;1; 1.65; 4000;CLE;v det;;13;5
20210628;1856;468504;Chacin, Jhoulys;;9;1; 1.65; 4000;COL;v pit;;2;0
20210628;153q;650893;Cabrera, Genesis;;9;1; 1.55; 4000;STL;v ari;;7;1
20210628;152j;664854;Helsley, Ryan;;9;1; 1.50; 4000;STL;v ari;;7;1
20210628;143y;642073;Sherfy, Jimmie;;9;1; 1.50; 4000;SFO;@ lad;;2;3
20210628;110k;476595;Luetge, Lucas;;0;1; 1.20; 4000;NYY;v laa;;3;5
20210628;155c;641302;Alexander, Tyler;;0;1; 1.05; 4900;DET;@ cle;;5;13
20210628;145i;656945;Scott, Tanner;;0;1; 0.95; 4000;BAL;@ hou;;9;7
20210628;135g;605195;Crick, Kyle;;1;1; 0.90; 4000;PIT;@ col;;0;2
20210628;139m;592644;Plutko, Adam;;0;1; 0.90; 4000;BAL;@ hou;;9;7
20210628;166e;621248;Garza Jr., Ralph;;0;1; 0.90; 4000;HOU;v bal;;7;9
20210628;140r;643316;Fry, Paul;;0;1; 0.60; 4000;BAL;@ hou;;9;7
20210628;132g;607231;Gant, John;;9;1; 0.30; 7000;STL;v ari;;7;1
20210628;160r;675921;Howard, Spencer;1;9;1; 0.25; 6900;PHI;@ cin;;4;12
20210628;166s;663574;Santillan, Tony;;5;1; 0.00; 7000;CIN;v phi;;12;4
20210628;130k;592351;Gray, Jon;;9;1; 0.00; 6800;COL;v pit;;2;0
20210628;106n;518633;Duffy, Danny;1;0;1; -0.10; 8800;KAN;@ bos;;5;6
20210628;112k;502202;Boxberger, Brad;;9;1; -0.15; 4000;MIL;v chc;;14;4
20210628;154x;664045;Eshelman, Tom;1;0;1; -0.55; 5100;BAL;@ hou;;9;7
20210628;146z;593833;Suero, Wander;;9;1; -1.05; 4000;WAS;v nym;;8;4
