Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210611;123x;543101;DeSclafani, Anthony;1;9;1; 43.45; 6400;SFO;@ was;;1;0
20210611;154q;650644;Civale, Aaron;1;0;1; 42.20; 8400;CLE;v sea;;7;0
20210611;121n;594798;deGrom, Jacob;1;9;1; 36.90;11300;NYM;v sdg;;3;2
20210611;1495;477132;Kershaw, Clayton;1;9;1; 33.10; 9800;LAD;v tex;;12;1
20210611;145u;642232;Yarbrough, Ryan;1;0;1; 27.70; 7700;TAM;v bal;;4;2
20210611;137u;608337;Giolito, Lucas;1;0;1; 23.90;10100;CHW;@ det;;5;4(F10)
20210611;142e;605540;Woodruff, Brandon;1;9;1; 23.35;10400;MIL;v pit;;7;4
20210611;154y;664353;Urquidy, Jose;1;0;1; 22.75; 8600;HOU;@ min;;6;4
20210611;144t;645261;Alcantara, Sandy;1;9;1; 21.30; 9000;MIA;v atl;;4;3
20210611;144g;641816;Mahle, Tyler;1;9;1; 17.90; 7900;CIN;v col;;11;5
20210611;159e;663903;Singer, Brady;1;0;1; 17.90; 6400;KAN;@ oak;;3;4
20210611;166a;641927;Ober, Bailey;1;0;1; 16.45; 4000;MIN;v hou;;4;6
20210611;153d;608344;Irvin, Cole;1;0;1; 15.90; 6600;OAK;v kan;;4;3
20210611;141f;502179;Espino, Paolo;;9;1; 13.70; 7000;WAS;v sfo;;0;1
20210611;151s;518876;Kelly, Merrill;1;9;1; 13.65; 7000;ARI;v laa;;5;6(F10)
20210611;161h;669373;Skubal, Tarik;1;0;1; 13.50; 6900;DET;v chw;;4;5(F10)
20210611;164h;676477;Whitlock, Garrett;;0;1; 12.70; 4000;BOS;v tor;;6;5
20210611;133v;548389;Stripling, Ross;1;0;1; 12.55; 6500;TOR;@ bos;;5;6
20210611;165z;667297;Nance, Tommy;;9;; 11.90;;CHC;v stl;;8;5
20210611;138f;594577;Mayers, Mike;;8;1; 9.90; 4000;LAA;@ ari;;6;5(F10)
20210611;163k;676979;Crochet, Garrett;;0;1; 9.90; 4000;CHW;@ det;;5;4(F10)
20210611;146p;642152;Trivino, Lou;;0;1; 9.80; 4000;OAK;v kan;;4;3
20210611;164f;669330;Wells, Tyler;;0;1; 9.30; 4000;BAL;@ tam;;2;4
20210611;107m;502327;Santiago, Hector;;0;1; 9.30; 4000;SEA;@ cle;;0;7
20210611;141n;607560;Harper, Ryne;;9;1; 8.50; 4000;WAS;v sfo;;0;1
20210611;161t;670912;Oviedo, Johan;1;9;; 8.15;;STL;@ chc;;5;8
20210611;165d;641682;Hendrix, Ryan;;5;1; 7.90; 4000;CIN;v col;;11;5
20210611;1315;489334;Stammen, Craig;;9;1; 7.90; 4000;SDG;@ nym;;2;3
20210611;127b;628452;Iglesias, Raisel;;8;1; 7.65; 4000;LAA;@ ari;;6;5(F10)
20210611;157b;650530;Garcia, Bryan;;0;1; 7.30; 4000;DET;v chw;;4;5(F10)
20210611;1120;502239;Cahill, Trevor;;7;1; 7.20; 6300;PIT;@ mil;;4;7
20210611;148f;607572;Howard, Sam;;9;1; 7.00; 4000;PIT;@ mil;;4;7
20210611;140c;608328;De Jong, Chase;1;9;1; 6.45; 6100;PIT;@ mil;;4;7
20210611;131w;605218;Edwards, C.J.;;0;1; 6.40; 4000;TOR;@ bos;;5;6
20210611;137j;621242;Diaz, Edwin;;9;1; 6.40; 4000;NYM;v sdg;;3;2
20210611;150y;641851;McGowin, Kyle;;9;1; 6.40; 4000;WAS;v sfo;;0;1
20210611;114z;519151;Pressly, Ryan;;0;1; 6.25; 4000;HOU;@ min;;6;4
20210611;126j;607359;Patton, Spencer;;9;1; 6.25; 4000;TEX;@ lad;;1;12
20210611;131p;605483;Snell, Blake;1;9;1; 6.20; 9400;SDG;@ nym;;2;3
20210611;118z;519076;Nelson, Jimmy;;9;1; 5.65; 7000;LAD;v tex;;12;1
20210611;143e;607481;Bummer, Aaron;;0;1; 5.65; 4000;CHW;@ det;;5;4(F10)
20210611;157p;605521;Warren, Art;;5;1; 5.65; 4000;CIN;v col;;11;5
20210611;141y;623352;Hader, Josh;;9;1; 5.65; 4000;MIL;v pit;;7;4
20210611;128j;572193;Tepera, Ryan;;1;; 5.65;;CHC;v stl;;8;5
20210611;153s;657031;Taylor, Josh;;0;1; 5.50; 4000;BOS;v tor;;6;5
20210611;121c;554340;Garcia, Yimi;;9;1; 5.05; 4000;MIA;v atl;;4;3
20210611;141d;592773;Stanek, Ryne;;0;1; 5.05; 4000;HOU;@ min;;6;4
20210611;159w;669952;White, Mitch;;9;1; 4.70; 4000;LAD;v tex;;12;1
20210611;142x;552640;Kittredge, Andrew;;0;1; 4.25; 7000;TAM;v bal;;4;2
20210611;107d;453265;Watson, Tony;;8;1; 4.25; 4000;LAA;@ ari;;6;5(F10)
20210611;140f;641729;Jimenez, Joe;;0;1; 4.25; 4000;DET;v chw;;4;5(F10)
20210611;164m;641394;Brentz, Jake;;0;1; 4.25; 4000;KAN;@ oak;;3;4
20210611;163v;621348;Clay, Sam;;9;1; 4.25; 4000;WAS;v sfo;;0;1
20210611;154b;664126;Fairbanks, Pete;;0;1; 4.25; 4000;TAM;v bal;;4;2
20210611;100p;518886;Kimbrel, Craig;;1;; 4.25;;CHC;v stl;;8;5
20210611;148p;622075;Almonte, Yency;;7;1; 3.95; 4000;COL;@ cin;;5;11
20210611;157e;642121;Sulser, Cole;;0;1; 3.80; 4000;BAL;@ tam;;2;4
20210611;141v;656794;Newcomb, Sean;;9;1; 3.65; 7000;ATL;@ mia;;3;4
20210611;132p;572955;Johnson, Pierce;;9;1; 3.65; 4000;SDG;@ nym;;2;3
20210611;142j;571948;Milner, Hoby;;9;1; 3.65; 4000;MIL;v pit;;7;4
20210611;121t;572888;Greene, Shane;;9;1; 3.65; 4000;ATL;@ mia;;3;4
20210611;120k;554431;Matzek, Tyler;;9;1; 3.65; 4000;ATL;@ mia;;3;4
20210611;130y;592426;Jackson, Luke;;9;1; 3.65; 4000;ATL;@ mia;;3;4
