team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
MIA,6/7/2021,1,665862,Jazz Chisholm,1,Y,SS
MIA,6/7/2021,1,516782,Starling Marte,2,Y,CF
MIA,6/7/2021,1,542583,Jesus Aguilar,3,Y,DH
MIA,6/7/2021,1,572816,Corey Dickerson,4,Y,LF
MIA,6/7/2021,1,643265,Garrett Cooper,5,Y,1B
MIA,6/7/2021,1,594807,Adam Duvall,6,Y,RF
MIA,6/7/2021,1,656371,Isan Diaz,7,Y,3B
MIA,6/7/2021,1,595751,Jorge Alfaro,8,Y,C
MIA,6/7/2021,1,542932,Jonathon Berti,9,Y,2B
MIA,6/7/2021,1,668868,Zack Thompson,SP,Y,
BOS,6/7/2021,1,624414,Christian Arroyo,1,Y,2B
BOS,6/7/2021,1,657077,Alex Verdugo,2,Y,LF
BOS,6/7/2021,1,593428,Xander Bogaerts,3,Y,SS
BOS,6/7/2021,1,646240,Rafael Devers,4,Y,DH
BOS,6/7/2021,1,592669,Hunter Renfroe,5,Y,RF
BOS,6/7/2021,1,503556,Marwin Gonzalez,6,Y,3B
BOS,6/7/2021,1,608700,Kevin Plawecki,7,Y,C
BOS,6/7/2021,1,571771,Kike Hernandez,8,Y,CF
BOS,6/7/2021,1,666915,Bobby Dalbec,9,Y,1B
BOS,6/7/2021,1,601713,Nick Pivetta,SP,Y,
KC,6/7/2021,1,593160,Whit Merrifield,1,Y,2B
KC,6/7/2021,1,467793,Carlos Santana,2,Y,1B
KC,6/7/2021,1,643217,Andrew Benintendi,3,Y,LF
KC,6/7/2021,1,521692,Salvador Perez,4,Y,C
KC,6/7/2021,1,642721,Kelvin Gutierrez,5,Y,3B
KC,6/7/2021,1,624585,Jorge Soler,6,Y,DH
KC,6/7/2021,1,572191,Michael Taylor,7,Y,CF
KC,6/7/2021,1,641531,Hunter Dozier,8,Y,RF
KC,6/7/2021,1,670032,Nicky Lopez,9,Y,SS
KC,6/7/2021,1,663804,Jackson Kowar,SP,Y,
LAA,6/7/2021,1,457708,Justin Upton,1,Y,LF
LAA,6/7/2021,1,660271,Shohei (H) Ohtani,2,Y,DH
LAA,6/7/2021,1,543685,Anthony Rendon,3,Y,3B
LAA,6/7/2021,1,665120,Jared Walsh,4,Y,1B
LAA,6/7/2021,1,545358,Max Stassi,5,Y,C
LAA,6/7/2021,1,578428,Jose Iglesias,6,Y,SS
LAA,6/7/2021,1,501571,Juan Lagares,7,Y,CF
LAA,6/7/2021,1,642221,Kean Wong,8,Y,RF
LAA,6/7/2021,1,664058,David Fletcher,9,Y,2B
LAA,6/7/2021,1,605164,Dylan Bundy,SP,Y,
CHC,6/7/2021,1,575929,Willson Contreras,1,Y,C
CHC,6/7/2021,1,592178,Kris Bryant,2,Y,RF
CHC,6/7/2021,1,519203,Anthony Rizzo,3,Y,1B
CHC,6/7/2021,1,621550,Patrick Wisdom,4,Y,3B
CHC,6/7/2021,1,545350,Jacob Marisnick,5,Y,CF
CHC,6/7/2021,1,664023,Ian Happ,6,Y,LF
CHC,6/7/2021,1,642727,Sergio Alcantara,7,Y,SS
CHC,6/7/2021,1,519299,Eric Sogard,8,Y,2B
CHC,6/7/2021,1,640470,Adbert Alzolay,SP,Y,
SD,6/7/2021,1,502054,Thomas Pham,1,Y,LF
SD,6/7/2021,1,592518,Manny Machado,2,Y,3B
SD,6/7/2021,1,630105,Jake Cronenworth,3,Y,2B
SD,6/7/2021,1,665487,Fernando Tatis,4,Y,SS
SD,6/7/2021,1,543333,Eric Hosmer,5,Y,1B
SD,6/7/2021,1,595777,Jurickson Profar,6,Y,CF
SD,6/7/2021,1,657434,Brian O'Grady,7,Y,RF
SD,6/7/2021,1,605170,Victor Caratini,8,Y,C
SD,6/7/2021,1,677960,Ryan Weathers,SP,Y,
