Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210429;155a;656302;Cease, Dylan;1;0;1; 40.95; 7400;CHW;v det;2;11;0(F7)
20210429;127s;607074;Rodon, Carlos;1;0;1; 37.70; 9800;CHW;v det;;3;1(F7)
20210429;151j;579328;Kikuchi, Yusei;1;0;1; 31.95; 6300;SEA;@ hou;;1;0
20210429;109z;545333;Bauer, Trevor;1;9;1; 24.90;11300;LAD;@ mil;;1;2
20210429;125r;605135;Bassitt, Chris;1;0;1; 22.70; 9200;OAK;@ tam;;3;2
20210429;154p;640470;Alzolay, Adbert;1;9;1; 21.90; 7200;CHC;@ atl;;9;3
20210429;101g;527048;Perez, Martin;1;0;1; 21.15; 5700;BOS;@ tex;;1;4
20210429;117k;502043;Gibson, Kyle;1;0;1; 19.90; 7000;TEX;v bos;;4;1
20210429;162f;677651;Garcia, Luis;1;0;1; 19.45; 8500;HOU;v sea;;0;1
20210429;130m;605400;Nola, Aaron;1;9;1; 18.50;10000;PHI;@ stl;;3;4(F10)
20210429;161m;663554;Mize, Casey;1;0;1; 17.80; 6700;DET;@ chw;;1;3(F7)
20210429;146t;641778;Lauer, Eric;1;9;1; 17.65; 6700;MIL;v lad;;2;1
20210429;138o;621052;Reyes, Alex;;9;1; 14.50; 4000;STL;v phi;;4;3(F10)
20210429;158a;547942;Kim, Kwang-Hyun;1;9;1; 13.05; 7300;STL;v phi;;4;3(F10)
20210429;136w;643338;Green, Chad;;0;1; 12.50; 4000;NYY;@ bal;;3;4(F10)
20210429;139p;592761;Smith, Caleb;;9;1; 12.25; 6900;ARI;v col;;5;3
20210429;163s;663556;McClanahan, Shane;1;0;1; 12.00; 5500;TAM;v oak;;2;3
20210429;145i;656945;Scott, Tanner;;0;1; 9.65; 4000;BAL;v nyy;;4;3(F10)
20210429;141c;606149;Gallegos, Giovanny;;9;1; 9.15; 4000;STL;v phi;;4;3(F10)
20210429;100d;547973;Chapman, Aroldis;;0;1; 8.25; 4000;NYY;@ bal;;3;4(F10)
20210429;152p;650382;Hernandez, Darwinzon;;0;1; 8.25; 4000;BOS;@ tex;;1;4
20210429;111v;518617;Diekman, Jake;;0;1; 8.25; 4000;OAK;@ tam;;3;2
20210429;160c;672715;Patino, Luis;;0;1; 7.90; 4000;TAM;v oak;;2;3
20210429;155c;641302;Alexander, Tyler;;0;1; 7.65; 4000;DET;@ chw;2;0;11(F7)
20210429;155w;650556;Abreu, Bryan;;0;1; 7.30; 4000;HOU;v sea;;0;1
20210429;132b;605347;Lopez, Jorge;1;0;1; 6.80; 5800;BAL;v nyy;;4;3(F10)
20210429;142x;552640;Kittredge, Andrew;;0;1; 6.50; 4000;TAM;v oak;;2;3
20210429;1193;453178;Kennedy, Ian;;0;1; 6.25; 4000;TEX;v bos;;4;1
20210429;145s;663855;Hicks, Jordan;;9;1; 5.65; 4000;STL;v phi;;4;3(F10)
20210429;140r;643316;Fry, Paul;;0;1; 5.65; 4000;BAL;v nyy;;4;3(F10)
20210429;125i;593576;Neris, Hector;;1;1; 5.65; 4000;PHI;@ stl;;3;4(F10)
20210429;138p;596133;Weaver, Luke;1;9;1; 5.60; 7700;ARI;v col;;5;3
20210429;140g;656756;Montgomery, Jordan;1;0;1; 5.05; 8800;NYY;@ bal;;3;4(F10)
20210429;133a;608032;Estevez, Carlos;;9;1; 5.00; 4000;COL;@ ari;;3;5
20210429;139m;592644;Plutko, Adam;;0;1; 4.85; 6200;BAL;v nyy;;4;3(F10)
20210429;133c;622608;Senzatela, Antonio;1;9;1; 4.50; 6000;COL;@ ari;;3;5
20210429;113u;548384;Raley, Brooks;;0;1; 4.25; 4000;HOU;v sea;;0;1
20210429;161a;668941;Romero, JoJo;;9;1; 4.25; 4000;PHI;@ stl;;3;4(F10)
20210429;160u;641401;Brogdon, Connor;;9;1; 4.25; 4000;PHI;@ stl;;3;4(F10)
20210429;109f;521230;Hendriks, Liam;;5;1; 4.25; 4000;CHW;v det;;3;1(F7)
20210429;158t;656420;Feyereisen, J.P.;;9;1; 4.25; 4000;MIL;v lad;;2;1
20210429;152m;664199;Clarke, Taylor;;9;1; 3.65; 4000;ARI;v col;;5;3
20210429;146p;642152;Trivino, Lou;;0;1; 3.65; 4000;OAK;@ tam;;3;2
20210429;126b;608665;Graveman, Kendall;;0;1; 3.65; 4000;SEA;@ hou;;1;0
20210429;100p;518886;Kimbrel, Craig;;9;1; 3.65; 4000;CHC;@ atl;;9;3
20210429;140i;592233;Crichton, Stefan;;2;1; 3.65; 4000;ARI;v col;;5;3
20210429;1034;433589;Petit, Yusmeiro;;0;1; 3.65; 4000;OAK;@ tam;;3;2
20210429;125m;571656;Farmer, Buck;;0;1; 3.65; 4000;DET;@ chw;2;0;11(F7)
20210429;134r;592145;Biddle, Jesse;;9;1; 3.30; 4000;ATL;v chc;;3;9
20210429;141y;623352;Hader, Josh;;2;1; 3.05; 4000;MIL;v lad;;2;1
20210429;165n;664875;Lawrence, Justin;;9;; 3.05;;COL;@ ari;;3;5
20210429;133d;605242;Fulmer, Michael;;0;1; 2.90; 6300;DET;@ chw;2;0;11(F7)
20210429;102f;491624;Valdez, Cesar;;0;1; 2.45; 4000;BAL;v nyy;;4;3(F10)
20210429;120r;594795;Dayton, Grant;;9;1; 2.30; 4000;ATL;v chc;;3;9
20210429;136f;606965;Devenski, Chris;;9;1; 2.25; 4000;ARI;v col;;5;3
