Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210520;144t;645261;Alcantara, Sandy;1;9;1; 32.50; 9300;MIA;@ phi;;6;0
20210520;151s;518876;Kelly, Merrill;1;9;1; 30.15; 8800;ARI;@ lad;;2;3
20210520;142a;593334;German, Domingo;1;0;1; 26.15; 8000;NYY;@ tex;;2;0
20210520;161s;641540;Dunning, Dane;1;0;1; 22.50; 6500;TEX;v nyy;;0;2
20210520;162f;677651;Garcia, Luis;1;0;1; 22.25; 8400;HOU;@ oak;;8;4
20210520;136p;621244;Berrios, Jose;1;0;1; 20.85;10800;MIN;@ laa;2;6;3(F7)
20210520;1477;448179;Hill, Rich;1;0;1; 19.90; 8700;TAM;@ bal;;10;1
20210520;106e;502171;Cobb, Alex;1;0;1; 18.85; 6700;LAA;v min;;7;1(F7)
20210520;1073;456501;Cueto, Johnny;1;9;1; 17.65; 8300;SFO;@ cin;;19;4
20210520;111d;592767;Smyly, Drew;1;9;1; 17.30; 8400;ATL;v pit;;4;6(F10)
20210520;118z;519076;Nelson, Jimmy;;9;1; 14.50; 4700;LAD;v ari;;3;2
20210520;140q;601713;Pivetta, Nick;1;0;1; 13.85; 9600;BOS;@ tor;;8;7
20210520;159u;624647;Gonzalez, Victor;;9;1; 13.00; 4000;LAD;v ari;;3;2
20210520;159y;657006;Steele, Justin;;9;1; 12.40; 4000;CHC;v was;;5;2
20210520;139j;592866;Williams, Trevor;1;9;1; 12.30; 8400;CHC;v was;;5;2
20210520;161z;640444;Crowe, Wil;1;9;1; 11.25; 6200;PIT;@ atl;;6;4(F10)
20210520;119g;571735;Hale, David;1;9;1; 10.95; 4000;PHI;v mia;;0;6
20210520;144o;593144;Rodriguez, Richard;;9;1; 10.50; 4000;PIT;@ atl;;6;4(F10)
20210520;128j;572193;Tepera, Ryan;;9;1; 8.25; 4000;CHC;v was;;5;2
20210520;163z;647315;Pop, Zach;;9;1; 8.25; 4000;MIA;@ phi;;6;0
20210520;104u;518553;Cishek, Steve;;0;1; 7.90; 4000;LAA;v min;;7;1(F7)
20210520;126l;598264;Barnes, Matt;;0;1; 7.65; 4000;BOS;@ tor;;8;7
20210520;129n;605538;Wisler, Matt;;1;1; 7.65; 4000;SFO;@ cin;;19;4
20210520;100p;518886;Kimbrel, Craig;;9;1; 7.65; 4000;CHC;v was;;5;2
20210520;134d;573124;Rogers, Taylor;;0;1; 7.65; 4000;MIN;@ laa;2;6;3(F7)
20210520;153v;660761;Suarez, Jose;;0;1; 7.30; 6900;LAA;v min;2;3;6(F7)
20210520;160q;669211;Akin, Keegan;;0;1; 7.15; 5200;BAL;v tam;;1;10
20210520;164u;666808;Doval, Camilo;;1;1; 7.05; 4000;SFO;@ cin;;19;4
20210520;152h;622250;Sborz, Josh;;0;1; 6.40; 4000;TEX;v nyy;;0;2
20210520;153z;570488;Valdez, Phillips;;0;1; 6.40; 4000;BOS;@ tor;;8;7
20210520;104m;445213;Kintzler, Brandon;;4;1; 6.40; 4000;PHI;v mia;;0;6
20210520;146b;605280;Holmes, Clay;;9;1; 6.25; 6000;PIT;@ atl;;6;4(F10)
20210520;105o;543022;Chatwood, Tyler;;0;1; 6.25; 4000;TOR;v bos;;7;8
20210520;103f;445276;Jansen, Kenley;;9;1; 6.25; 4000;LAD;v ari;;3;2
20210520;146c;670950;Richards, Trevor;;0;1; 6.25; 4000;TAM;@ bal;;10;1
20210520;120k;554431;Matzek, Tyler;;9;1; 6.25; 4000;ATL;v pit;;4;6(F10)
20210520;127t;570663;Robles, Hansel;;0;1; 6.25; 4000;MIN;@ laa;2;6;3(F7)
20210520;129f;605452;Ross, Joe;1;8;1; 6.05; 7100;WAS;@ chc;;2;5
20210520;158z;681911;Vesia, Alex;;9;1; 5.65; 7000;LAD;v ari;;3;2
20210520;1290;446321;Detwiler, Ross;;9;1; 5.65; 6800;MIA;@ phi;;6;0
20210520;100d;547973;Chapman, Aroldis;;0;1; 5.65; 4000;NYY;@ tex;;2;0
20210520;155p;664054;Stashak, Cody;;0;1; 5.65; 4000;MIN;@ laa;;1;7(F7)
20210520;116d;572143;Smith, Burch;;0;1; 5.30; 4000;OAK;v hou;;4;8
