team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
SF,6/9/2021,1,664774,LaMonte Wade,1,N,
SF,6/9/2021,1,457763,Buster Posey,2,N,
SF,6/9/2021,1,543105,Alex Dickerson,3,N,
SF,6/9/2021,1,527038,Wilmer Flores,4,N,
SF,6/9/2021,1,543063,Brandon Crawford,5,N,
SF,6/9/2021,1,456781,Donovan Solano,6,N,
SF,6/9/2021,1,621453,Steven Duggar,7,N,
SF,6/9/2021,1,643565,Mike Tauchman,8,N,
SF,6/9/2021,1,643565,Mike Tauchman,9,N,
SF,6/9/2021,1,641793,Zack Littell,SP,N,
TEX,6/9/2021,1,641432,Willie Calhoun,1,N,
TEX,6/9/2021,1,669256,Nick Solak,2,N,
TEX,6/9/2021,1,663993,Nathaniel Lowe,3,N,
TEX,6/9/2021,1,666969,Adolis Garcia,4,N,
TEX,6/9/2021,1,608336,Joey Gallo,5,N,
TEX,6/9/2021,1,501981,Khris Davis,6,N,
TEX,6/9/2021,1,643396,Isiah Kiner-Falefa,7,N,
TEX,6/9/2021,1,571788,Brock Holt,8,N,
TEX,6/9/2021,1,641680,Jonah Heim,9,N,
TEX,6/9/2021,1,502043,Kyle Gibson,SP,N,
ARI,6/9/2021,1,656976,Pavin Smith,1,N,
ARI,6/9/2021,1,641796,Tim Locastro,2,N,
ARI,6/9/2021,1,668942,Josh Rojas,3,N,
ARI,6/9/2021,1,500871,Eduardo Escobar,4,N,
ARI,6/9/2021,1,572233,Christian Walker,5,N,
ARI,6/9/2021,1,444482,David Peralta,6,N,
ARI,6/9/2021,1,605113,Nick Ahmed,7,N,
ARI,6/9/2021,1,519390,Stephen Vogt,8,N,
ARI,6/9/2021,1,519390,Stephen Vogt,9,N,
OAK,6/9/2021,1,592192,Mark Canha,1,N,
OAK,6/9/2021,1,643393,Tony Kemp,2,N,
OAK,6/9/2021,1,621566,Matt Olson,3,N,
OAK,6/9/2021,1,664913,Seth Brown,4,N,
OAK,6/9/2021,1,476704,Jed Lowrie,5,N,
OAK,6/9/2021,1,519048,Mitch Moreland,6,N,
OAK,6/9/2021,1,656305,Matt Chapman,7,N,
OAK,6/9/2021,1,669221,Sean Murphy,8,N,
OAK,6/9/2021,1,462101,Elvis Andrus,9,N,
OAK,6/9/2021,1,640455,Sean Manaea,SP,N,
CHC,6/9/2021,1,592626,Joc Pederson,1,N,
CHC,6/9/2021,1,592178,Kris Bryant,2,N,
CHC,6/9/2021,1,575929,Willson Contreras,3,N,
CHC,6/9/2021,1,519203,Anthony Rizzo,4,N,
CHC,6/9/2021,1,595879,Javier Baez,5,N,
CHC,6/9/2021,1,664023,Ian Happ,6,N,
CHC,6/9/2021,1,542364,Rafael Ortega,7,N,
CHC,6/9/2021,1,519299,Eric Sogard,8,N,
CHC,6/9/2021,1,453562,Jake Arrieta,SP,N,
SD,6/9/2021,1,502054,Thomas Pham,1,N,
SD,6/9/2021,1,592518,Manny Machado,2,N,
SD,6/9/2021,1,630105,Jake Cronenworth,3,N,
SD,6/9/2021,1,665487,Fernando Tatis,4,N,
SD,6/9/2021,1,543333,Eric Hosmer,5,N,
SD,6/9/2021,1,571976,Wil Myers,6,N,
SD,6/9/2021,1,595777,Jurickson Profar,7,N,
SD,6/9/2021,1,605170,Victor Caratini,8,N,
SD,6/9/2021,1,506433,Yu Darvish,SP,N,
LAD,6/9/2021,1,641914,Sheldon Neuse,1,N,
LAD,6/9/2021,1,457759,Justin Turner,2,N,
LAD,6/9/2021,1,669257,Will Smith,3,N,
LAD,6/9/2021,1,571970,Max Muncy,4,N,
LAD,6/9/2021,1,621035,Chris Taylor,5,N,
LAD,6/9/2021,1,605141,Mookie Betts,6,N,
LAD,6/9/2021,1,656847,DJ Peters,7,N,
LAD,6/9/2021,1,666158,Gavin Lux,8,N,
LAD,6/9/2021,1,664062,Tony Gonsolin,SP,N,
PIT,6/9/2021,1,624428,Adam Frazier,1,N,
PIT,6/9/2021,1,621028,Kevin Newman,2,N,
PIT,6/9/2021,1,668804,Bryan Reynolds,3,N,
PIT,6/9/2021,1,607732,Jacob Stallings,4,N,
PIT,6/9/2021,1,570256,Gregory Polanco,5,N,
PIT,6/9/2021,1,570481,Erik Gonzalez,6,N,
PIT,6/9/2021,1,592325,Ben Gamel,7,N,
PIT,6/9/2021,1,643269,Will Craig,8,N,
PIT,6/9/2021,1,542881,Tyler Anderson,SP,N,
ATL,6/9/2021,1,660670,Ronald Acuna,1,N,
ATL,6/9/2021,1,518692,Freddie Freeman,2,N,
ATL,6/9/2021,1,645277,Ozzie Albies,3,N,
ATL,6/9/2021,1,663586,Austin Riley,4,N,
ATL,6/9/2021,1,621020,Dansby Swanson,5,N,
ATL,6/9/2021,1,467055,Pablo Sandoval,6,N,
ATL,6/9/2021,1,628338,Guillermo Heredia,7,N,
ATL,6/9/2021,1,542255,Ender Inciarte,8,N,
ATL,6/9/2021,1,656353,Tucker Davidson,SP,N,
PHI,6/9/2021,1,457705,Andrew McCutchen,1,N,
PHI,6/9/2021,1,546318,Odubel Herrera,2,N,
PHI,6/9/2021,1,516416,Jean Segura,3,N,
PHI,6/9/2021,1,592663,JT Realmuto,4,N,
PHI,6/9/2021,1,656555,Rhys Hoskins,5,N,
PHI,6/9/2021,1,664761,Alec Bohm,6,N,
PHI,6/9/2021,1,543543,Brad Miller,7,N,
PHI,6/9/2021,1,591720,Ronald Torreyes,8,N,
