Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210607;163t;677960;Weathers, Ryan;1;9;1; 13.65; 6700;SDG;v chc;;9;4
20210607;110u;605164;Bundy, Dylan;1;0;1; 12.55; 7100;LAA;v kan;;8;3
20210607;140q;601713;Pivetta, Nick;1;0;1; 12.50; 8000;BOS;v mia;;5;3
20210607;163u;617228;Sawamura, Hirokazu;;0;1; 10.40; 4000;BOS;v mia;;5;3
20210607;1396;429722;Santana, Ervin;;0;1; 8.00; 4000;KAN;@ laa;;3;8
20210607;139u;622766;Diaz, Miguel;;9;1; 6.25; 7700;SDG;v chc;;9;4
20210607;140t;641941;Pagan, Emilio;;9;1; 6.25; 4000;SDG;v chc;;9;4
20210607;1932;451584;Davis, Wade;;0;1; 6.05; 4000;KAN;@ laa;;3;8
20210607;1290;446321;Detwiler, Ross;;0;1; 5.65; 6900;MIA;@ bos;;3;5
20210607;138k;624586;Hoyt, James;;0;1; 5.65; 4000;LAA;v kan;;8;3
20210607;165p;624522;Thompson, Keegan;;9;1; 4.70; 7000;CHC;@ sdg;;4;9
20210607;152p;650382;Hernandez, Darwinzon;;0;1; 4.30; 4000;BOS;v mia;;5;3
20210607;107b;571521;Brothers, Rex;;9;1; 4.25; 4000;CHC;@ sdg;;4;9
20210607;144k;596027;Maples, Dillon;;9;1; 3.70; 4000;CHC;@ sdg;;4;9
20210607;165t;669622;Bender, Anthony;;0;1; 3.65; 4000;MIA;@ bos;;3;5
20210607;145q;643256;Cimber, Adam;;0;1; 3.65; 4000;MIA;@ bos;;3;5
20210607;102n;493603;Ottavino, Adam;;0;1; 3.20; 4000;BOS;v mia;;5;3
20210607;153s;657031;Taylor, Josh;;0;1; 2.30; 4000;BOS;v mia;;5;3
20210607;138f;594577;Mayers, Mike;;0;1; 2.25; 4000;LAA;v kan;;8;3
20210607;144d;595928;Curtiss, John;;0;1; 2.25; 4000;MIA;@ bos;;3;5
20210607;166j;605507;Thompson, Zach;1;0;1; 1.75; 4000;MIA;@ bos;;3;5
20210607;1572;453343;Melancon, Mark;;9;1; 1.65; 4000;SDG;v chc;;9;4
20210607;164g;669735;Rodriguez, Chris;;0;1; 1.20; 4000;LAA;v kan;;8;3
20210607;132p;572955;Johnson, Pierce;;9;1; 1.05; 4000;SDG;v chc;;9;4
20210607;154p;640470;Alzolay, Adbert;1;9;1; 0.75; 8800;CHC;@ sdg;;4;9
20210607;164h;676477;Whitlock, Garrett;;0;1; 0.75; 4000;BOS;v mia;;5;3
20210607;166n;676265;Abbott, Cory;;9;1; 0.60; 4000;CHC;@ sdg;;4;9
