Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","Tony Kemp","OAK",167,0.14371257,0.13173653,1.09090909,0.26865672,0.3803681,0.36567164,0.74603974,0.09701492,0.30701754,23.13942158299933,2.7212130658651397,0.33589422849058376,118.458641950097,14894
"Total","Andrew Knapp","PHI",121,0.16528926,0.28099174,0.58823529,0.2244898,0.3553719,0.36734694,0.72271884,0.14285714,0.3015873,15.796251911342274,1.0361952070595155,0.3240345243580085,103.06723662157724,14942
"Total","Johan Camargo","ATL",106,0.06603774,0.27358491,0.24137931,0.17171717,0.22641509,0.33333333,0.55974842,0.16161616,0.20895522,6.468327292487931,-6.7483351889392615,0.24212684608855337,46.10484017544633,14950
"Total","Victor Caratini","2 Tms",194,0.11340206,0.23195876,0.48888889,0.20958084,0.31443299,0.32335329,0.63778628,0.11377245,0.26666667,18.78031056895623,-4.75017866716018,0.2857201000054677,79.74614916553502,14968
"Total","Dom Nunez","COL",96,0.125,0.39583333,0.31578947,0.19047619,0.29166667,0.42857143,0.7202381,0.23809524,0.28571429,10.562894544791485,-0.630068816948627,0.30116467834800803,76.65688556077538,15055
"Total","Ryan McMahon","COL",286,0.07692308,0.26923077,0.28571429,0.24137931,0.3006993,0.46360153,0.76430083,0.22222222,0.28070175,37.28050563003928,2.719634580277507,0.32651727785143936,91.0658851591887,15112
"Total","Josh VanMeter","2 Tms",139,0.11510791,0.27338129,0.42105263,0.14166667,0.25179856,0.25,0.50179856,0.10833333,0.18518519,7.395436694111721,-9.400755244109735,0.23230961458288507,41.53391337785682,15170
"Total","Jake Bauers","CLE",88,0.13636364,0.22727273,0.6,0.18421053,0.29545455,0.28947368,0.58492823,0.10526315,0.22222222,7.1677308533266855,-3.0924855616017513,0.2654021553609563,65.88524274065463,15194
"Total","Adam Frazier","PIT",342,0.08187135,0.11695906,0.7,0.28338762,0.35190616,0.40716612,0.75907228,0.1237785,0.30916031,46.579983793230284,5.07887151095413,0.33403451753851254,110.71981717889254,15223
"Total","Mike Tauchman","2 Tms",179,0.1396648,0.22346369,0.625,0.23178808,0.34269663,0.33112583,0.67382246,0.09933775,0.3,19.53569405210134,-2.138673979221613,0.3002244663238525,90.29007267891099,15274
"Total","Jeff McNeil","NYM",227,0.09251101,0.10572687,0.875,0.27586207,0.34801762,0.44334975,0.79136737,0.16748768,0.28323699,32.706111037000205,5.051053889854933,0.34113004446029666,119.60920922835481,15362
"Total","Victor Reyes","DET",222,0.02702703,0.24324324,0.11111111,0.24299065,0.27027027,0.37383178,0.64410205,0.13084113,0.30322581,20.206905444454325,-7.195781956125128,0.2778455813725789,72.34347811914368,15487
"Total","Justin Williams","STL",113,0.10619469,0.34513274,0.30769231,0.16,0.25663717,0.25,0.50663717,0.09,0.22413793,5.441636537859866,-7.787024425615838,0.22392209063876758,42.76110849690874,15490
"Total","J.P. Crawford","SEA",291,0.09965636,0.16838488,0.59183673,0.23346304,0.3161512,0.307393,0.6235442,0.07392996,0.27884615,27.688326713918947,-7.678887593270039,0.28261227972319036,81.98337803677826,15491
"Total","Mike Ford","NYY",129,0.11627907,0.2248062,0.51724138,0.15315315,0.26356589,0.32432432,0.58789021,0.17117117,0.15384615,9.805729280440143,-5.904944483907887,0.2604700606316328,63.00646203727903,15585
"Total","Dominic Smith","NYM",256,0.05078125,0.2265625,0.22413793,0.28389831,0.33203125,0.50423729,0.83626854,0.22033898,0.33529412,39.209169290098224,8.155034347507032,0.35227043844583467,126.62679963688454,15653
"Total","Billy McKinney","3 Tms",84,0.07142857,0.20238095,0.35294118,0.22077922,0.27380952,0.4025974,0.67640692,0.18181818,0.24137931,8.346045029109469,-1.4746030822935206,0.28747070410165443,81.39060658542792,15654
"Total","Austin Meadows","TBR",259,0.11969112,0.26640927,0.44927536,0.24336283,0.33590734,0.52212389,0.85803123,0.27876106,0.28965517,41.64420929547081,10.454735606868363,0.3639684892440027,137.67451457000917,15672
"Total","Reese McGuire","TOR",52,0.03846154,0.21153846,0.18181818,0.19565217,0.24489796,0.26086957,0.50576753,0.0652174,0.23529412,2.316514670885554,-3.9875870123138517,0.2276871776094242,35.13748324783374,15674
"Total","Rowdy Tellez","TOR",185,0.08108108,0.17297297,0.46875,0.22155689,0.29189189,0.41916168,0.71105357,0.19760479,0.22047244,20.80951426141006,-1.6269593764092285,0.3022121878269592,89.31523057067996,15679
"Total","Chance Sisco","BAL",167,0.11976048,0.29341317,0.40816327,0.19285714,0.32335329,0.27857143,0.60192472,0.08571429,0.28089888,16.025250553891258,-4.3929579632429325,0.2828464607992572,78.23075235061283,15694
"Total","Tyler Wade","NYY",92,0.14130435,0.18478261,0.76470588,0.19480519,0.32608696,0.31168831,0.63777527,0.11688312,0.22413793,9.643542037956502,-1.7889173238947143,0.2938425294730974,84.88319535071457,15730
"Total","Jose Marmolejos","SEA",173,0.0982659,0.30635838,0.32075472,0.18709677,0.26589595,0.38064516,0.64654111,0.19354839,0.22105263,16.2006939126221,-4.756243795338507,0.2808540081013145,80.93320982826371,15767
"Total","Cody Bellinger","LAD",177,0.1299435,0.15254237,0.85185185,0.24675325,0.34463277,0.49350649,0.83813926,0.24675324,0.24576271,27.390633996027336,5.3239987375315305,0.35431129659925187,125.90742267338779,15998
"Total","Bradley Zimmer","CLE",46,0.15217391,0.2826087,0.53846154,0.15625,0.39130435,0.25,0.64130435,0.09375,0.21052632,5.816756155897345,0.060318720151151334,0.3209831546182218,99.86340105192701,16221
"Total","Michael Conforto","NYM",242,0.11157025,0.2107438,0.52941176,0.30331754,0.39256198,0.46919431,0.86175629,0.16587677,0.37254902,41.920116928635764,12.39106846344344,0.3765605946710287,142.6470469767791,16376
"Total","Francisco Mejia","2 Tms",90,0.03333333,0.15555556,0.21428571,0.18987342,0.26966292,0.3164557,0.58611862,0.12658228,0.203125,7.070829269775747,-3.681690524032714,0.2636837758375018,69.8540558810055,16403
"Total","Ryan O'Hearn","KCR",172,0.12790698,0.29651163,0.43137255,0.18791946,0.29069767,0.32214765,0.61284532,0.13422819,0.24468085,14.620706704876456,-6.505559446790186,0.27175337637172026,67.82763497813632,16442
"Total","Luis Guillorme","NYM",80,0.1625,0.175,0.92857143,0.36363636,0.4625,0.45454545,0.91704545,0.09090909,0.45283019,15.68108935644359,5.835386603972619,0.4046535551548004,160.60045530376593,16451
"Total","Kyle Schwarber","2 Tms",285,0.1122807,0.27368421,0.41025641,0.204,0.30175439,0.444,0.74575439,0.24,0.22435897,35.81230091636008,1.1267767060262548,0.3202732771950981,100.24966523173237,16478
"Total","Shed Long Jr.","SEA",93,0.08602151,0.23655914,0.36363636,0.21176471,0.27956989,0.37647059,0.65604048,0.16470588,0.25,8.979173491385609,-2.6949700315922205,0.2854152084678732,82.08881426686024,16542
"Total","Ozzie Albies","ATL",248,0.0766129,0.18951613,0.40425532,0.24553571,0.31048387,0.46875,0.77923387,0.22321429,0.26627219,33.801912343034225,4.037926612326582,0.3328094006546082,108.1375746367705,16556
"Total","Colin Moran","PIT",237,0.092827,0.26160338,0.35483871,0.27962085,0.35021097,0.51658768,0.86679865,0.23696683,0.33333333,39.320176270687085,10.40089981713245,0.3691597689053177,133.63238835374958,16909
"Total","Jonah Heim","2 Tms",82,0.1097561,0.14634146,0.75,0.19178082,0.2804878,0.2739726,0.5544604,0.08219178,0.21666667,5.8596843041577795,-3.9868937127193953,0.25512038789144376,61.615245202440626,16930
"Total","Magneuris Sierra","MIA",111,0.0990991,0.1981982,0.5,0.22222222,0.3,0.28282828,0.58282828,0.06060606,0.28571429,7.94074892148472,-5.403192513733138,0.25363415981007514,62.40744404641185,17023
"Total","Alex Verdugo","BOS",275,0.08727273,0.13818182,0.63157895,0.30204082,0.36727273,0.51836735,0.88564008,0.21632653,0.31658291,47.07382314288686,13.768673975110751,0.3758746538406763,137.2461684408432,17027
"Total","Yoan Moncada","CHW",338,0.13905325,0.27514793,0.50537634,0.24475524,0.35502959,0.4020979,0.75712749,0.15734266,0.3315508,46.29284153888838,5.231297560137678,0.334841237618373,114.86736251092003,17232
"Total","Cole Tucker","PIT",88,0.01136364,0.30681818,0.03703704,0.2,0.20689655,0.24705882,0.45395537,0.04705882,0.28813559,1.9784860934948678,-9.005469908204102,0.197082231784689,18.887562454100358,17326
"Total","Willi Castro","DET",236,0.05084746,0.30084746,0.16901408,0.26851852,0.31914894,0.43518519,0.75433413,0.16666667,0.35971223,30.950442028127625,2.4068755851015644,0.32517196016108735,105.94969424268403,17338
"Total","Rafael Devers","BOS",300,0.06666667,0.27666667,0.24096386,0.28519856,0.33333333,0.61732852,0.95066185,0.33212996,0.32758621,55.68514402266976,19.28645951357123,0.3935433708457433,149.25666985449817,17350
"Total","JT Riddle","2 Tms",65,0.03076923,0.16923077,0.18181818,0.14285714,0.16923077,0.20634921,0.37557998,0.06349207,0.15686275,-0.2403439191327314,-8.355016259585403,0.16607365241417518,-1.7448324492270537,17642
"Total","Vimael Machin","OAK",76,0.05263158,0.18421053,0.28571429,0.18055556,0.22368421,0.19444444,0.41812865,0.01388888,0.22413793,1.5310576612741347,-7.857206674417794,0.19234126649404826,20.187631910968747,17684
"Total","Matt Beaty","LAD",129,0.08527132,0.20930233,0.40740741,0.26315789,0.34883721,0.39473684,0.74357405,0.13157895,0.31325301,17.181383761173578,1.7208915823758528,0.331051065478214,112.62414439415208,17710
"Total","Christin Stewart","DET",89,0.05617978,0.28089888,0.2,0.16049383,0.21590909,0.2962963,0.51220539,0.13580247,0.18518519,3.9679181271434905,-7.204111695921314,0.22382119297981262,34.28262161047475,17714
"Total","Steven Duggar","SFG",88,0.04545455,0.31818182,0.14285714,0.25301205,0.29545455,0.44578313,0.74123768,0.19277108,0.34615385,10.865142398330528,0.3011340580910038,0.31985141607848083,103.90982739697711,17719
"Total","DJ Stewart","BAL",190,0.16842105,0.28947368,0.58181818,0.19607843,0.34920635,0.4248366,0.77404295,0.22875817,0.22727273,27.54061205791133,4.556911804841928,0.3427724415663058,119.49462767217774,17766
"Total","Willie Calhoun","TEX",204,0.08333333,0.15196078,0.5483871,0.21505376,0.27941176,0.35483871,0.63425047,0.13978495,0.23178808,18.372449380514084,-6.18101263308817,0.27902020251049714,75.82068488639304,17838
"Total","Andrew Benintendi","2 Tms",171,0.12865497,0.22222222,0.57894737,0.27027027,0.3625731,0.37837838,0.74095148,0.10810811,0.3364486,22.954834812531587,2.659966559360141,0.3323534162420976,110.13082162369768,17901
"Total","Ian Happ","CHC",291,0.12714777,0.26460481,0.48051948,0.23694779,0.34707904,0.48594378,0.83302282,0.24899599,0.27564103,46.007419194108984,10.541919264025232,0.35871147187714725,126.63229178740605,17919
"Total","Isan Diaz","MIA",69,0.11594203,0.34782609,0.33333333,0.13114754,0.23188406,0.2295082,0.46139226,0.09836066,0.17142857,2.40735200728432,-5.807356484875523,0.2097440151607289,34.64559098170583,17922
"Total","Cedric Mullins","BAL",256,0.078125,0.21484375,0.36363636,0.3,0.35968379,0.46521739,0.82490118,0.16521739,0.37058824,39.53704331664933,8.661609506594077,0.35590049127737683,128.11511733797647,17929
"Total","Andrew Stevenson","WSN",120,0.075,0.30833333,0.24324324,0.28037383,0.35294118,0.46728972,0.8202309,0.18691589,0.40298507,18.6502987696254,4.257017019244411,0.3547640307610776,122.04433955306973,17932
"Total","Sam Hilliard","COL",114,0.0877193,0.40350877,0.2173913,0.18269231,0.25438596,0.43269231,0.68707827,0.25,0.25,11.315147686598557,-2.718106005491954,0.2876033498122629,63.62982174334598,17954
"Total","Jake Cronenworth","SDP",287,0.08362369,0.13240418,0.63157895,0.30980392,0.37323944,0.52941176,0.9026512,0.21960784,0.33333333,50.804556833161236,16.171767698181984,0.38281413257544766,144.87827815704824,18036
"Total","Sam Haggerty","SEA",97,0.05154639,0.30927835,0.16666667,0.22222222,0.27083333,0.3,0.57083333,0.07777778,0.3220339,7.0307008378593325,-4.582647817543327,0.25531918617586297,64.13740668909135,18054
"Total","LaMonte Wade Jr","2 Tms",56,0.125,0.23214286,0.53846154,0.27659574,0.39285714,0.36170213,0.75455927,0.08510639,0.38235294,8.075282198419785,1.1886513056661847,0.34361268473523005,117.77402340556895,18126
"Total","Ka'ai Tom","2 Tms",57,0.10526316,0.26315789,0.4,0.15217391,0.28070175,0.23913043,0.51983218,0.08695652,0.1875,3.786728164535765,-2.8590938314974266,0.24660948598593996,57.12028417649472,18136
"Total","Seth Brown","OAK",109,0.0733945,0.28440367,0.25806452,0.20792079,0.26605505,0.46534653,0.73140158,0.25742574,0.22222222,13.03826621710105,0.2849137836579816,0.31394319468681964,105.84180545089134,18171
"Total","Edwin Rios","LAD",112,0.08035714,0.25892857,0.31034483,0.18181818,0.27678571,0.41414141,0.69092712,0.23232323,0.1875,12.242550296134468,-1.3877505833439872,0.29880705795117785,90.79032320229292,18316
"Total","Kyle Tucker","HOU",269,0.10037175,0.19702602,0.50943396,0.28033473,0.35447761,0.53974895,0.89422656,0.25941422,0.31818182,45.69661896057386,12.948069096877767,0.37383372923641495,144.10491760177692,18345
"Total","Trent Grisham","SDP",304,0.125,0.23684211,0.52777778,0.27099237,0.36633663,0.49236641,0.85870304,0.22137404,0.3258427,50.59133706988119,13.493967615080106,0.3700039304128968,135.94404302576348,18564
"Total","Luis Arraez","MIN",212,0.0754717,0.10377358,0.72727273,0.32460733,0.37735849,0.39790576,0.77526425,0.07329843,0.35672515,30.115946031636362,4.585061788088443,0.3400716533028119,116.76178373967095,18568
"Total","Jared Walsh","LAA",208,0.08173077,0.19230769,0.425,0.32432432,0.38942308,0.68108108,1.07050416,0.35675676,0.33076923,46.750872998022324,21.856128303789387,0.44227447642863377,187.76173242025155,18607
"Total","Josh Naylor","2 Tms",200,0.04,0.15,0.26666667,0.25925926,0.29648241,0.37037037,0.66685278,0.11111111,0.29487179,20.077888661270226,-4.089615388567363,0.290531087102312,81.3965766606948,18839
"Total","Brandon Lowe","TBR",304,0.13157895,0.25986842,0.50632911,0.25581395,0.36184211,0.49224806,0.85409017,0.23643411,0.30722892,49.17818878835421,12.268455522715861,0.36431397750132105,137.69153900065376,18882
"Total","Leody Taveras","TEX",124,0.08064516,0.36290323,0.22222222,0.15178571,0.22764228,0.27678571,0.50442799,0.125,0.21875,6.090150128431819,-9.162647586934066,0.2254598339398702,39.29733638269121,18900
"Total","Zack Collins","CHW",74,0.14864865,0.24324324,0.61111111,0.17460317,0.2972973,0.3015873,0.5988846,0.12698413,0.22727273,6.5043280578071565,-2.275477162856391,0.275394800547007,75.58849155597122,19181
"Total","Cavan Biggio","TOR",288,0.13541667,0.25347222,0.53424658,0.22040816,0.33101045,0.39183673,0.72284718,0.17142857,0.26993865,35.83740161852563,0.6770065103622767,0.3184600449525393,99.63025035920954,19252
"Total","Donovan Walton","SEA",41,0.04878049,0.36585366,0.13333333,0.12820513,0.17073171,0.17948718,0.35021889,0.05128205,0.20833333,-0.2590058231456467,-5.13761954845025,0.15919188173805796,-0.8531557035857709,19314
"Total","Bryan Reynolds","PIT",301,0.10631229,0.24916944,0.42666667,0.21969697,0.31333333,0.37878788,0.69212121,0.15909091,0.26815642,34.158020170781555,-2.366192763295232,0.3064852164189021,92.58235166336722,19326
"Total","Jose Rojas","LAA",86,0.03488372,0.26744186,0.13043478,0.18072289,0.20930233,0.3253012,0.53460353,0.14457831,0.23728814,4.667350765701264,-5.359678912524253,0.2313899231511493,46.41523329649591,19331
"Total","Yadiel Hernandez","WSN",72,0.02777778,0.30555556,0.09090909,0.26865672,0.29166667,0.40298507,0.69465174,0.13432835,0.35555556,7.631806146217954,-0.9505525642498608,0.29695257792870206,84.59302238386243,19334
"Total","Nicky Lopez","KCR",259,0.1042471,0.18146718,0.57446809,0.21777778,0.30708661,0.28444444,0.59153105,0.06666666,0.2752809,22.077409908855778,-9.380115478550573,0.27124168107828756,68.28537578043836,19339
"Total","Zach McKinstry","LAD",41,0.04878049,0.26829268,0.18181818,0.27027027,0.31707317,0.59459459,0.91166776,0.32432432,0.29166667,7.095854791619079,2.252981292821662,0.38007453738189323,145.65709490587747,19392
"Total","Tommy Edman","STL",376,0.06914894,0.16489362,0.41935484,0.25294118,0.31648936,0.34705882,0.66354818,0.09411764,0.29347826,39.48743838868562,-6.01358864404735,0.2953452039906319,87.70826978195696,19470
"Total","Yordan Alvarez","HOU",88,0.02272727,0.29545455,0.07692308,0.30120482,0.34090909,0.53012048,0.87102957,0.22891566,0.39622642,14.581052589886957,4.285095948451333,0.3710298839656786,143.68255125523945,19556
"Total","Nate Lowe","2 Tms",197,0.1319797,0.26903553,0.49056604,0.24852071,0.35025381,0.47337278,0.82362659,0.22485207,0.29245283,30.03528700992066,6.539225103702127,0.35350216932785816,128.33605845024465,19566
"Total","Nick Heath","2 Tms",47,0.10638298,0.36170213,0.29411765,0.15384615,0.26666667,0.20512821,0.47179488,0.05128206,0.27272727,1.955054657109954,-3.676729618064187,0.21693590825254266,32.52531360823321,19577
"Total","Josh Rojas","ARI",176,0.125,0.19886364,0.62857143,0.26,0.34857143,0.40666667,0.7552381,0.14666667,0.30701754,23.575578997199635,2.6888088456440995,0.3323210859298706,108.69149540338482,19734
"Total","Shohei Ohtani","LAA",256,0.0859375,0.29296875,0.29333333,0.24463519,0.3125,0.53218884,0.84468884,0.28755365,0.28368794,39.61832678517462,8.689282635358579,0.3573395993195328,129.64163504625947,19755
"Total","Abraham Toro","HOU",83,0.04819277,0.18072289,0.26666667,0.13333333,0.21686747,0.22666667,0.44353414,0.09333334,0.13793103,2.528167742963537,-7.783470850710168,0.20575077849698353,28.6395706425674,19844
"Total","Luis Rengifo","LAA",77,0.16883117,0.24675325,0.68421053,0.17460317,0.31578947,0.19047619,0.50626566,0.01587302,0.25,5.33315443322098,-4.243183723836782,0.25187087215875326,56.7985766354984,19858
"Total","Adam Haseley","PHI",97,0.07216495,0.19587629,0.36842105,0.25,0.31914894,0.30952381,0.62867275,0.05952381,0.31818182,8.995288563726005,-3.046942809762898,0.2794333645092544,72.90927202410245,19878
"Total","Pavin Smith","ARI",187,0.06951872,0.18716578,0.37142857,0.28823529,0.34224599,0.45294118,0.79518717,0.16470589,0.33834586,26.949617632115455,4.816060655201053,0.3437760513734053,116.31569849200909,19892
"Total","Anderson Tejeda","TEX",71,0.04225352,0.43661972,0.09677419,0.23529412,0.26760563,0.41176471,0.67937034,0.17647059,0.4,7.189663230112168,-1.5888290939420737,0.28876354660786374,81.85019219800829,19909
"Total","Daulton Varsho","ARI",117,0.11965812,0.25641026,0.46666667,0.1980198,0.30769231,0.38613861,0.69383092,0.18811881,0.25,13.392602385195158,-0.9546911854425459,0.3050810648844792,88.97183659503045,19918
"Total","Andres Gimenez","2 Tms",173,0.04624277,0.24277457,0.19047619,0.23225806,0.29651163,0.35483871,0.65135034,0.12258065,0.29464286,17.10941723431569,-3.9994164363004625,0.2869921451391176,80.81074663596506,19950
"Total","Gavin Lux","LAD",172,0.0755814,0.22674419,0.33333333,0.23417722,0.29069767,0.39873418,0.68943185,0.16455696,0.27192982,18.26886859908386,-2.303424041721384,0.29679683844248456,90.34882719099491,19955
"Total","Taylor Trammell","SEA",68,0.08823529,0.41176471,0.21428571,0.19672131,0.27941176,0.44262295,0.72203471,0.24590164,0.27586207,8.151407884944787,0.22305883704554014,0.3134825448779499,104.76085638312927,19960
"Total","Juan Soto","WSN",247,0.21862348,0.12955466,1.6875,0.33333333,0.47773279,0.54166667,1.01939946,0.20833334,0.35761589,53.25429363258457,23.204823722022528,0.4264518684811062,169.78474679532405,20123
"Total","Dylan Carlson","STL",262,0.08778626,0.27099237,0.32394366,0.23175966,0.30916031,0.36909871,0.67825902,0.13733905,0.3081761,27.873883252153725,-3.611760201742321,0.29740754169522576,89.48131269465397,20126
"Total","Jonathan Arauz","BOS",50,0.1,0.28,0.35714286,0.2,0.28,0.28888889,0.56888889,0.08888889,0.26666667,3.7161535028736603,-2.524527519531964,0.25777915239334104,56.639281600674586,20275
"Total","Alex Kirilloff","MIN",54,0.05555556,0.2037037,0.27272727,0.22,0.25925926,0.46,0.71925926,0.24,0.21621622,6.099879300421884,-0.19616259055692892,0.3048319176391319,94.41283910838636,20325
"Total","Luis Garcia","WSN",115,0.04347826,0.16521739,0.26315789,0.30909091,0.33913043,0.43636364,0.77549407,0.12727273,0.35955056,15.969736919656814,1.6322536700521126,0.33516857520393706,107.17092699012308,20391
"Total","Jazz Chisholm Jr.","MIA",134,0.09701493,0.34328358,0.2826087,0.21186441,0.29850746,0.36440678,0.66291424,0.15254237,0.30434783,13.776747218845017,-2.275646858336798,0.2940362171450658,89.23308826810621,20454
"Total","Trevor Larnach","MIN",55,0.12727273,0.27272727,0.46666667,0.2173913,0.34545455,0.30434783,0.64980238,0.08695653,0.32258065,6.103995717636361,-0.30863954169391095,0.3023554693568837,92.7440055664296,21501
"Total","Nick Maton","PHI",66,0.06060606,0.3030303,0.2,0.21311475,0.27272727,0.27868852,0.55141579,0.06557377,0.31707317,4.554926817452433,-3.140235493743894,0.24983829350182504,56.839345756904635,21635
"Total","Akil Baddoo","DET",98,0.1122449,0.36734694,0.30555556,0.26744186,0.34693878,0.56976744,0.91670622,0.30232558,0.40425532,17.12646040207789,5.700310303634856,0.3821655081719467,145.59787286528422,22168
"Total","Jarred Kelenic","SEA",47,0.08510638,0.19148936,0.44444444,0.11904762,0.21276596,0.30952381,0.52228977,0.19047619,0.09677419,2.6609436570350344,-2.818944655483562,0.2343235155369373,51.417023499572856,22558
"Total","Yoshi Tsutsugo","2 Tms",235,0.13191489,0.26808511,0.49206349,0.17821782,0.28632479,0.31188119,0.59820598,0.13366337,0.2238806,19.60604418598863,-9.06217541760949,0.2682008804681475,72.17085360518278,27459
"Total","Shogo Akiyama","CIN",192,0.13541667,0.17708333,0.76470588,0.24390244,0.35078534,0.29268293,0.64346827,0.04878049,0.30769231,20.801050938174033,-3.0144848455936657,0.29856057628911203,82.71666033315348,27461
