team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
BAL,6/17/2021,1,656775,Cedric Mullins,1,Y,CF
BAL,6/17/2021,1,641820,Trey Mancini,2,Y,1B
BAL,6/17/2021,1,520471,Freddy Galvis,3,Y,SS
BAL,6/17/2021,1,663624,Ryan Mountcastle,4,Y,DH
BAL,6/17/2021,1,623993,Anthony Santander,5,Y,RF
BAL,6/17/2021,1,669720,Austin Hays,6,Y,LF
BAL,6/17/2021,1,596748,Maikel Franco,7,Y,3B
BAL,6/17/2021,1,642162,Patrick Valaika,8,Y,2B
BAL,6/17/2021,1,642851,Austin Wynns,9,Y,C
BAL,6/17/2021,1,605347,Jorge Lopez,SP,Y,
CLE,6/17/2021,1,605548,Bradley Zimmer,1,Y,CF
CLE,6/17/2021,1,642708,Amed Rosario,2,Y,SS
CLE,6/17/2021,1,608070,Jose Ramirez,3,Y,DH
CLE,6/17/2021,1,592696,Eddie Rosario,4,Y,LF
CLE,6/17/2021,1,656252,Bobby Bradley,5,Y,1B
CLE,6/17/2021,1,543432,Ryan Lavarnway,6,Y,C
CLE,6/17/2021,1,647304,Josh Naylor,7,Y,RF
CLE,6/17/2021,1,644374,Yu-Cheng Chang,8,Y,3B
CLE,6/17/2021,1,676391,Ernie Clement,9,Y,2B
CLE,6/17/2021,1,669212,Eli Morgan,SP,Y,
ARI,6/17/2021,1,668942,Josh Rojas,1,Y,2B
ARI,6/17/2021,1,656976,Pavin Smith,2,Y,CF
ARI,6/17/2021,1,500871,Eduardo Escobar,3,Y,3B
ARI,6/17/2021,1,572233,Christian Walker,4,Y,1B
ARI,6/17/2021,1,608348,Carson Kelly,5,Y,C
ARI,6/17/2021,1,444482,David Peralta,6,Y,LF
ARI,6/17/2021,1,502210,Josh Reddick,7,Y,RF
ARI,6/17/2021,1,605113,Nick Ahmed,8,Y,SS
ARI,6/17/2021,1,668678,Zac Gallen,SP,Y,
SF,6/17/2021,1,643565,Mike Tauchman,1,N,
SF,6/17/2021,1,573262,Mike Yastrzemski,2,N,
SF,6/17/2021,1,457763,Buster Posey,3,N,
SF,6/17/2021,1,543063,Brandon Crawford,4,N,
SF,6/17/2021,1,527038,Wilmer Flores,5,N,
SF,6/17/2021,1,474832,Brandon Belt,6,N,
SF,6/17/2021,1,456781,Donovan Solano,7,N,
SF,6/17/2021,1,621453,Steven Duggar,8,N,
SF,6/17/2021,1,592332,Kevin Gausman,SP,N,
NYY,6/17/2021,1,518934,DJ LeMahieu,1,N,
NYY,6/17/2021,1,592450,Aaron Judge,2,N,
NYY,6/17/2021,1,650402,Gleyber Torres,3,N,
NYY,6/17/2021,1,519317,Giancarlo Stanton,4,N,
NYY,6/17/2021,1,570482,Giovanny Urshela,5,N,
NYY,6/17/2021,1,596142,Gary Sanchez,6,N,
NYY,6/17/2021,1,596059,Rougned Odor,7,N,
NYY,6/17/2021,1,609280,Miguel Andujar,8,N,
NYY,6/17/2021,1,458731,Brett Gardner,9,N,
NYY,6/17/2021,1,650633,Mike King,SP,N,
TOR,6/17/2021,1,543760,Marcus Semien,1,N,
TOR,6/17/2021,1,666182,Bo Bichette,2,N,
TOR,6/17/2021,1,665489,Vladimir Guerrero,3,N,
TOR,6/17/2021,1,606192,Teoscar Hernandez,4,N,
TOR,6/17/2021,1,545341,Randal Grichuk,5,N,
TOR,6/17/2021,1,642133,Rowdy Tellez,6,N,
TOR,6/17/2021,1,666971,Lourdes Gurriel,7,N,
TOR,6/17/2021,1,624415,Cavan Biggio,8,N,
TOR,6/17/2021,1,624512,Reese McGuire,9,N,
TOR,6/17/2021,1,643615,T.J. Zeuch,SP,N,
CHC,6/17/2021,1,592626,Joc Pederson,1,N,
CHC,6/17/2021,1,592178,Kris Bryant,2,N,
CHC,6/17/2021,1,595879,Javier Baez,3,N,
CHC,6/17/2021,1,519203,Anthony Rizzo,4,N,
CHC,6/17/2021,1,575929,Willson Contreras,5,N,
CHC,6/17/2021,1,664023,Ian Happ,6,N,
CHC,6/17/2021,1,518792,Jason Heyward,7,N,
CHC,6/17/2021,1,642727,Sergio Alcantara,8,N,
CHC,6/17/2021,1,543294,Kyle Hendricks,SP,N,
NYM,6/17/2021,1,542340,Jonathan Villar,1,N,
NYM,6/17/2021,1,596019,Francisco Lindor,2,N,
NYM,6/17/2021,1,624413,Peter Alonso,3,N,
NYM,6/17/2021,1,642086,Dominic Smith,4,N,
NYM,6/17/2021,1,543510,James McCann,5,N,
NYM,6/17/2021,1,641856,Billy McKinney,6,N,
NYM,6/17/2021,1,607680,Kevin Pillar,7,N,
NYM,6/17/2021,1,592863,Mason Williams,8,N,
NYM,6/17/2021,1,573186,Marcus Stroman,SP,N,
STL,6/17/2021,1,669242,Tommy Edman,1,N,
STL,6/17/2021,1,666185,Dylan Carlson,2,N,
STL,6/17/2021,1,502671,Paul Goldschmidt,3,N,
STL,6/17/2021,1,571448,Nolan Arenado,4,N,
STL,6/17/2021,1,641933,Tyler O'Neill,5,N,
STL,6/17/2021,1,425877,Yadier Molina,6,N,
STL,6/17/2021,1,572761,Matt Carpenter,7,N,
STL,6/17/2021,1,657557,Paul DeJong,8,N,
STL,6/17/2021,1,607231,John Gant,SP,N,
ATL,6/17/2021,1,660670,Ronald Acuna,1,N,
ATL,6/17/2021,1,518692,Freddie Freeman,2,N,
ATL,6/17/2021,1,645277,Ozzie Albies,3,N,
ATL,6/17/2021,1,663586,Austin Riley,4,N,
ATL,6/17/2021,1,621020,Dansby Swanson,5,N,
ATL,6/17/2021,1,501659,Abraham Almonte,6,N,
ATL,6/17/2021,1,661388,William Contreras,7,N,
ATL,6/17/2021,1,542255,Ender Inciarte,8,N,
ATL,6/17/2021,1,450203,Charlie Morton,SP,N,
CHW,6/17/2021,1,641313,Tim Anderson,1,N,
CHW,6/17/2021,1,594809,Adam Eaton,2,N,
CHW,6/17/2021,1,660162,Yoan Moncada,3,N,
CHW,6/17/2021,1,547989,Jose Abreu,4,N,
CHW,6/17/2021,1,606213,Yermin Mercedes,5,N,
CHW,6/17/2021,1,518735,Yasmani Grandal,6,N,
CHW,6/17/2021,1,571875,Jake Lamb,7,N,
CHW,6/17/2021,1,544725,Leury Garcia,8,N,
CHW,6/17/2021,1,664901,Danny Mendick,9,N,
CHW,6/17/2021,1,656302,Dylan Cease,SP,N,
HOU,6/17/2021,1,514888,Jose Altuve,1,N,
HOU,6/17/2021,1,488726,Michael Brantley,2,N,
HOU,6/17/2021,1,608324,Alex Bregman,3,N,
HOU,6/17/2021,1,670541,Yordan Alvarez,4,N,
HOU,6/17/2021,1,493329,Yulieski Gurriel,5,N,
HOU,6/17/2021,1,621043,Carlos Correa,6,N,
HOU,6/17/2021,1,676801,Chas McCormick,7,N,
HOU,6/17/2021,1,664702,Myles Straw,8,N,
HOU,6/17/2021,1,455117,Martin Maldonado,9,N,
HOU,6/17/2021,1,664353,Jose Urquidy,SP,N,
CIN,6/17/2021,1,663697,Jonathan India,1,N,
CIN,6/17/2021,1,608385,Jesse Winker,2,N,
CIN,6/17/2021,1,592206,Nick Castellanos,3,N,
CIN,6/17/2021,1,571980,Tyler Naquin,4,N,
CIN,6/17/2021,1,458015,Joey Votto,5,N,
CIN,6/17/2021,1,553993,Eugenio Suarez,6,N,
CIN,6/17/2021,1,571466,Tucker Barnhart,7,N,
CIN,6/17/2021,1,571657,Kyle Farmer,8,N,
CIN,6/17/2021,1,489119,Wade Miley,SP,N,
SD,6/17/2021,1,502054,Thomas Pham,1,N,
SD,6/17/2021,1,592518,Manny Machado,2,N,
SD,6/17/2021,1,630105,Jake Cronenworth,3,N,
SD,6/17/2021,1,665487,Fernando Tatis,4,N,
SD,6/17/2021,1,543333,Eric Hosmer,5,N,
SD,6/17/2021,1,571976,Wil Myers,6,N,
SD,6/17/2021,1,595777,Jurickson Profar,7,N,
SD,6/17/2021,1,593590,Webster Rivas,8,N,
SD,6/17/2021,1,605397,Joe Musgrove,SP,N,
MIL,6/17/2021,1,649966,Luis Urias,1,N,
MIL,6/17/2021,1,596129,Daniel Vogelbach,2,N,
MIL,6/17/2021,1,592885,Christian Yelich,3,N,
MIL,6/17/2021,1,541645,Avisail Garcia,4,N,
MIL,6/17/2021,1,553882,Omar Narvaez,5,N,
MIL,6/17/2021,1,642715,Willy Adames,6,N,
MIL,6/17/2021,1,607054,Jace Peterson,7,N,
MIL,6/17/2021,1,598265,Jackie Bradley,8,N,
MIL,6/17/2021,1,605540,Brandon Woodruff,SP,N,
COL,6/17/2021,1,606132,Raimel Tapia,1,N,
COL,6/17/2021,1,602074,Yonathan Daza,2,N,
COL,6/17/2021,1,453568,Charlie Blackmon,3,N,
COL,6/17/2021,1,596115,Trevor Story,4,N,
COL,6/17/2021,1,641857,Ryan McMahon,5,N,
COL,6/17/2021,1,663898,Brendan Rodgers,6,N,
COL,6/17/2021,1,543068,C.J. Cron,7,N,
COL,6/17/2021,1,624513,Dom Nunez,8,N,
COL,6/17/2021,1,608566,German Marquez,SP,N,
DET,6/17/2021,1,543257,Robbie Grossman,1,N,
DET,6/17/2021,1,600869,Jeimer Candelario,2,N,
DET,6/17/2021,1,408234,Miguel Cabrera,3,N,
DET,6/17/2021,1,570731,Jonathan Schoop,4,N,
DET,6/17/2021,1,608577,Nomar Mazara,5,N,
DET,6/17/2021,1,592348,Niko Goodrum,6,N,
DET,6/17/2021,1,650489,Willi Castro,7,N,
DET,6/17/2021,1,668731,Akil Baddoo,8,N,
DET,6/17/2021,1,668670,Jake Rogers,9,N,
DET,6/17/2021,1,666159,Matt Manning,SP,N,
LAA,6/17/2021,1,457708,Justin Upton,1,N,
LAA,6/17/2021,1,660271,Shohei (H) Ohtani,2,N,
LAA,6/17/2021,1,543685,Anthony Rendon,3,N,
LAA,6/17/2021,1,665120,Jared Walsh,4,N,
LAA,6/17/2021,1,545358,Max Stassi,5,N,
LAA,6/17/2021,1,621493,Taylor Ward,6,N,
LAA,6/17/2021,1,578428,Jose Iglesias,7,N,
LAA,6/17/2021,1,642221,Kean Wong,8,N,
LAA,6/17/2021,1,664058,David Fletcher,9,N,
LAA,6/17/2021,1,,Shohei (P) Ohtani,SP,N,
TB,6/17/2021,1,664040,Brandon Lowe,1,N,
TB,6/17/2021,1,668227,Randy Arozarena,2,N,
TB,6/17/2021,1,621563,Joseph Wendle,3,N,
TB,6/17/2021,1,640457,Austin Meadows,4,N,
TB,6/17/2021,1,650490,Yandy Diaz,5,N,
TB,6/17/2021,1,670764,Taylor Walls,6,N,
TB,6/17/2021,1,622534,Manuel Margot,7,N,
TB,6/17/2021,1,572287,Mike Zunino,8,N,
TB,6/17/2021,1,621433,Brett Phillips,9,N,
TB,6/17/2021,1,448179,Rich Hill,SP,N,
SEA,6/17/2021,1,641487,J.P. Crawford,1,N,
SEA,6/17/2021,1,571745,Mitch Haniger,2,N,
SEA,6/17/2021,1,572122,Kyle Seager,3,N,
SEA,6/17/2021,1,664034,Ty France,4,N,
SEA,6/17/2021,1,641584,Jake Fraley,5,N,
SEA,6/17/2021,1,664238,Dylan Moore,6,N,
SEA,6/17/2021,1,608596,Tom Murphy,7,N,
SEA,6/17/2021,1,641343,Jake Bauers,8,N,
SEA,6/17/2021,1,666211,Taylor Trammell,9,N,
SEA,6/17/2021,1,643290,Justin Dunn,SP,N,
