Date;GID;MLB_ID;Name;Starter;Bat order;DK posn;DK pts;DK sal;Team;Oppt;dblhdr;Tm Runs;Opp Runs
20210512;110g;543037;Cole, Gerrit;1;0;1; 43.60;10500;NYY;@ tam;;1;0
20210512;142e;605540;Woodruff, Brandon;1;9;1; 32.85; 9800;MIL;v stl;;4;1
20210512;137g;628711;Urias, Julio;1;9;1; 27.95; 8700;LAD;v sea;;7;1
20210512;114v;547943;Ryu, Hyun-Jin;1;9;1; 26.15; 7100;TOR;@ atl;;4;1
20210512;118v;592836;Walker, Taijuan;1;9;1; 21.55; 8600;NYM;v bal;;7;1
20210512;160b;621076;Kaprielian, James;1;0;1; 21.05; 4500;OAK;@ bos;;4;1
20210512;146x;596295;Gomber, Austin;1;9;; 21.00;;COL;v sdg;2;3;2(F8)
20210512;165v;547001;Poteet, Cody;1;9;; 20.85;;MIA;@ ari;;3;2
20210512;128v;593958;Rodriguez, Eduardo;1;0;1; 18.70; 8200;BOS;v oak;;1;4
20210512;130k;592351;Gray, Jon;1;9;; 18.55;;COL;v sdg;;3;5(F7)
20210512;110h;554430;Wheeler, Zack;1;9;1; 18.10; 9500;PHI;@ was;;5;2(F10)
20210512;161m;663554;Mize, Casey;1;0;1; 17.90; 5200;DET;v kan;;4;2
20210512;164v;656529;Hentges, Sam;1;0;1; 17.70; 7900;CLE;v chc;;2;1(F10)
20210512;143n;608331;Fried, Max;1;9;1; 16.50; 6100;ATL;v tor;;1;4
20210512;143k;608371;Sims, Lucas;;5;1; 16.50; 4000;CIN;@ pit;;5;1(F10)
20210512;106n;518633;Duffy, Danny;1;0;1; 16.10; 8900;KAN;@ det;;2;4
20210512;154y;664353;Urquidy, Jose;1;0;1; 15.05; 8000;HOU;v laa;;9;1
20210512;132g;607231;Gant, John;1;9;1; 15.05; 6900;STL;@ mil;;1;4
20210512;145u;642232;Yarbrough, Ryan;;0;1; 14.30; 7000;TAM;v nyy;;0;1
20210512;131p;605483;Snell, Blake;1;9;; 14.20;;SDG;@ col;2;2;3(F8)
20210512;1506;452657;Lester, Jon;1;8;1; 14.10; 6600;WAS;v phi;;2;5(F10)
20210512;132c;605200;Davies, Zach;1;0;1; 13.20; 6800;CHC;@ cle;;1;2(F10)
20210512;117v;543243;Gray, Sonny;1;9;1; 13.10; 9000;CIN;@ pit;;5;1(F10)
20210512;159k;656232;Bielak, Brandon;;0;1; 11.70; 7000;HOU;v laa;;9;1
20210512;110a;506433;Darvish, Yu;1;9;; 11.20;;SDG;@ col;;5;3(F7)
20210512;140t;641941;Pagan, Emilio;;7;; 11.05;;SDG;@ col;;5;3(F7)
20210512;1120;502239;Cahill, Trevor;1;9;1; 10.20; 6400;PIT;v cin;;1;5(F10)
20210512;164p;676840;Peacock, Matt;1;9;1; 9.65; 4000;ARI;v mia;;2;3
20210512;157q;675916;Karinchak, James;;0;1; 9.65; 4000;CLE;v chc;;2;1(F10)
20210512;154t;622065;Young, Alex;;9;1; 9.30; 4000;ARI;v mia;;2;3
20210512;159f;622088;Antone, Tejay;;9;1; 9.00; 4000;CIN;@ pit;;5;1(F10)
20210512;125k;605177;Chafin, Andrew;;0;1; 8.50; 4000;CHC;@ cle;;1;2(F10)
20210512;118z;519076;Nelson, Jimmy;;9;1; 8.50; 4000;LAD;v sea;;7;1
20210512;114b;543521;McHugh, Collin;1;0;1; 7.90; 5100;TAM;v nyy;;0;1
20210512;164t;660825;Bazardo, Eduard;;0;1; 7.90; 4000;BOS;v oak;;1;4
20210512;155k;622251;Staumont, Josh;;0;1; 7.65; 4000;KAN;@ det;;2;4
20210512;157d;670280;Bednar, David;;9;1; 7.65; 4000;PIT;v cin;;1;5(F10)
20210512;140u;621237;Alvarado, Jose;;2;1; 7.05; 4000;PHI;@ was;;5;2(F10)
20210512;109f;521230;Hendriks, Liam;;0;1; 7.05; 4000;CHW;v min;;13;8
20210512;124o;571760;Heaney, Andrew;1;0;1; 6.60; 9100;LAA;@ hou;;1;9
20210512;116d;572143;Smith, Burch;;0;1; 6.50; 4000;OAK;@ bos;;4;1
20210512;141v;656794;Newcomb, Sean;;9;1; 6.25; 6400;ATL;v tor;;1;4
20210512;160q;669211;Akin, Keegan;;9;1; 6.25; 6200;BAL;@ nym;;1;7
20210512;105o;543022;Chatwood, Tyler;;9;1; 6.25; 4000;TOR;@ atl;;4;1
20210512;111v;518617;Diekman, Jake;;0;1; 6.25; 4000;OAK;@ bos;;4;1
20210512;114s;448281;Doolittle, Sean;;9;1; 6.25; 4000;CIN;@ pit;;5;1(F10)
20210512;129q;571710;Givens, Mychal;;9;; 6.25;;COL;v sdg;;3;5(F7)
20210512;142v;613534;Adams, Austin;;9;; 6.25;;SDG;@ col;2;2;3(F8)
20210512;153q;650893;Cabrera, Genesis;;9;1; 5.90; 4000;STL;@ mil;;1;4
20210512;135j;571882;Law, Derek;;0;1; 5.65; 4000;MIN;@ chw;;8;13
20210512;148p;622075;Almonte, Yency;;6;; 5.65;;COL;v sdg;2;3;2(F8)
20210512;165e;545343;Head, Louis;;0;1; 5.15; 4000;TAM;v nyy;;0;1
20210512;141y;623352;Hader, Josh;;9;1; 5.05; 4000;MIL;v stl;;4;1
20210512;137h;542947;Bleier, Richard;;9;1; 5.00; 4000;MIA;@ ari;;3;2
20210512;153f;641312;Anderson, Shaun;;0;1; 4.90; 4000;MIN;@ chw;;8;13
20210512;159y;657006;Steele, Justin;;0;1; 4.90; 4000;CHC;@ cle;;1;2(F10)
20210512;156f;642207;Williams, Devin;;9;1; 4.75; 4000;MIL;v stl;;4;1
20210512;133z;608638;Chargois, J.T.;;8;1; 4.40; 4000;SEA;@ lad;;1;7
20210512;149m;624133;Suarez, Ranger;;9;1; 4.30; 4000;PHI;@ was;;5;2(F10)
20210512;131b;542888;Armstrong, Shawn;;9;1; 4.30; 4000;BAL;@ nym;;1;7
20210512;128j;572193;Tepera, Ryan;;0;1; 4.25; 4000;CHC;@ cle;;1;2(F10)
20210512;133g;592169;Brice, Austin;;0;1; 4.25; 4000;BOS;v oak;;1;4
20210512;165q;670090;Mills, Wyatt;;8;1; 4.25; 4000;SEA;@ lad;;1;7
20210512;116q;517008;Colome, Alex;;0;1; 4.25; 4000;MIN;@ chw;;8;13
20210512;100d;547973;Chapman, Aroldis;;0;1; 4.25; 4000;NYY;@ tam;;1;0
20210512;133j;621295;Wittgren, Nick;;0;1; 4.25; 4000;CLE;v chc;;2;1(F10)
20210512;1655;543339;Hudson, Daniel;;8;1; 4.25; 4000;WAS;v phi;;2;5(F10)
20210512;148q;622098;Smith, Drew;;9;1; 4.25; 4000;NYM;v bal;;7;1
20210512;125i;593576;Neris, Hector;;2;1; 4.25; 4000;PHI;@ was;;5;2(F10)
20210512;143b;614179;Ruiz, Jose;;0;1; 4.25; 4000;CHW;v min;;13;8
20210512;1168;453268;Bard, Daniel;;6;; 3.95;;COL;v sdg;2;3;2(F8)
20210512;153a;598286;Ramirez, Nick;;9;; 3.95;;SDG;@ col;2;2;3(F8)
20210512;157n;643290;Dunn, Justin;1;9;1; 3.90; 6500;SEA;@ lad;;1;7
20210512;164f;669330;Wells, Tyler;;9;1; 3.90; 4000;BAL;@ nym;;1;7
20210512;158m;676051;Heuer, Codi;;0;1; 3.80; 4000;CHW;v min;;13;8
20210512;133d;605242;Fulmer, Michael;;0;1; 3.65; 5000;DET;v kan;;4;2
20210512;121c;554340;Garcia, Yimi;;9;1; 3.65; 4000;MIA;@ ari;;3;2
20210512;149p;605488;Springs, Jeffrey;;0;1; 3.65; 4000;TAM;v nyy;;0;1
20210512;153b;642397;Soto, Gregory;;0;1; 3.65; 4000;DET;v kan;;4;2
20210512;132p;572955;Johnson, Pierce;;9;; 3.65;;SDG;@ col;2;2;3(F8)
20210512;107i;542914;Bass, Anthony;;9;1; 3.50; 4000;MIA;@ ari;;3;2
20210512;104u;518553;Cishek, Steve;;0;1; 3.50; 4000;LAA;@ hou;;1;9
20210512;152m;664199;Clarke, Taylor;;9;1; 3.05; 4000;ARI;v mia;;2;3
20210512;146p;642152;Trivino, Lou;;0;1; 3.05; 4000;OAK;@ bos;;4;1
20210512;158k;657044;Thompson, Ryan;;0;1; 3.05; 4000;TAM;v nyy;;0;1
20210512;1947;465657;Soria, Joakim;;9;1; 3.05; 4000;ARI;v mia;;2;3
20210512;156a;661403;Clase, Emmanuel;;0;1; 3.05; 4000;CLE;v chc;;2;1(F10)
20210512;137z;571670;Floro, Dylan;;9;1; 3.05; 4000;MIA;@ ari;;3;2
20210512;160u;641401;Brogdon, Connor;;9;1; 3.00; 4000;PHI;@ was;;5;2(F10)
20210512;125d;592741;Shreve, Chasen;;9;1; 2.90; 4000;PIT;v cin;;1;5(F10)
20210512;130u;608648;Duffey, Tyler;;0;1; 2.90; 4000;MIN;@ chw;;8;13
20210512;152v;615698;Quantrill, Cal;;0;1; 2.45; 4000;CLE;v chc;;2;1(F10)
20210512;107c;543272;Hand, Brad;;8;1; 2.45; 4000;WAS;v phi;;2;5(F10)
