P,P,C,1B,2B,3B,SS,OF,OF,OF,OF
Jacob deGrom (18305745),Carlos Rodon (18305746),Martin Maldonado (18306299),Ty France (18306006),Jace Peterson (18305910),Starlin Castro (18306046),Ramon Urias (18306043),Joey Gallo (18305848),Adam Duvall (18305945),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Martin Maldonado (18306299),Ryan Mountcastle (18305925),Jace Peterson (18305910),Kelvin Gutierrez (18306270),Ramon Urias (18306043),Joey Gallo (18305848),Brian Goodwin (18306054),Andrew McCutchen (18305964)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Luis Urias (18305817),Luis Garcia (18306306),Joey Gallo (18305848),Jake Fraley (18305972),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Austin Hedges (18306169),Bobby Bradley (18305858),Jace Peterson (18305910),Harold Castro (18306075),Miguel Rojas (18306035),Hunter Renfroe (18305938),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Yandy Diaz (18305923),Jace Peterson (18305910),Harold Castro (18306075),J.P. Crawford (18305927),Brian Goodwin (18306054),Akil Baddoo (18305978),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Matt Olson (18305822),Ramon Urias (18306043),Jeimer Candelario (18305953),Josh Rojas (18305991),Joey Gallo (18305848),Brian Goodwin (18306054),Cedric Mullins (18305926)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Eduardo Escobar (18305852),Dansby Swanson (18305899),Brian Goodwin (18306054),Joey Gallo (18305848),Taylor Ward (18306123)
Jacob deGrom (18305745),Carlos Rodon (18305746),Victor Caratini (18306037),Keston Hiura (18305914),Jace Peterson (18305910),Jonathan Villar (18306023),Harold Castro (18306075),Brian Goodwin (18306054),Joey Gallo (18305848),Andrew McCutchen (18305964)
Carlos Rodon (18305746),Jacob deGrom (18305745),James McCann (18305951),Bobby Bradley (18305858),Jace Peterson (18305910),Ernie Clement (18306213),Ramon Urias (18306043),Taylor Ward (18306123),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jorge Alfaro (18306142),Ryan Mountcastle (18305925),Jace Peterson (18305910),Starlin Castro (18306046),J.P. Crawford (18305927),Andrew McCutchen (18305964),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Ryan Jeffers (18305975),Bobby Dalbec (18306096),Jace Peterson (18305910),Ernie Clement (18306213),J.P. Crawford (18305927),Brian Goodwin (18306054),Joey Gallo (18305848),Cedric Mullins (18305926)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Jeimer Candelario (18305953),Miguel Rojas (18306035),Joey Gallo (18305848),Brian Goodwin (18306054),Alex Kirilloff (18305949)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Alex Kirilloff (18305949),Jace Peterson (18305910),Eric Sogard (18306157),Harold Castro (18306075),Brian Goodwin (18306054),Nelson Cruz (18305796),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jake Rogers (18306011),Miguel Cabrera (18306022),Jace Peterson (18305910),Maikel Franco (18305973),Harold Castro (18306075),Hunter Renfroe (18305938),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jorge Alfaro (18306142),Keston Hiura (18305914),Jace Peterson (18305910),Eugenio Suarez (18305922),Josh Rojas (18305991),Brian Goodwin (18306054),Taylor Ward (18306123),Joey Gallo (18305848)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Jose Abreu (18305801),Jace Peterson (18305910),Harold Castro (18306075),Nicky Lopez (18306118),Joey Gallo (18305848),Brian Goodwin (18306054),Josh Rojas (18305991)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Eduardo Escobar (18305852),Josh Rojas (18305991),Brian Goodwin (18306054),Joey Gallo (18305848),Bradley Zimmer (18306180)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Ke'Bryan Hayes (18305900),Miguel Rojas (18306035),Brian Goodwin (18306054),Joey Gallo (18305848),Eli White (18306056)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Kyle Seager (18305934),Harold Castro (18306075),Harold Ramirez (18306124),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jake Rogers (18306011),Miguel Cabrera (18306022),Jace Peterson (18305910),Harold Castro (18306075),Zack Short (18306151),Joey Gallo (18305848),Brian Goodwin (18306054),Andrew McCutchen (18305964)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Patrick Wisdom (18305861),Jace Peterson (18305910),Jose Peraza (18306110),Harold Castro (18306075),Brian Goodwin (18306054),Joey Gallo (18305848),Michael Brantley (18305895)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Christian Walker (18306036),Jace Peterson (18305910),Eduardo Escobar (18305852),Harold Castro (18306075),Taylor Ward (18306123),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yan Gomes (18306047),Carlos Santana (18305905),Jace Peterson (18305910),Jose Peraza (18306110),Ramon Urias (18306043),Joey Gallo (18305848),Brian Goodwin (18306054),Robbie Grossman (18305989)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Austin Riley (18305888),Luis Garcia (18306306),Brian Goodwin (18306054),Joey Gallo (18305848),Andrew McCutchen (18305964)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ryan Mountcastle (18305925),Jace Peterson (18305910),Hunter Dozier (18306112),Luis Garcia (18306306),Joey Gallo (18305848),Brian Goodwin (18306054),Jake Fraley (18305972)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yadier Molina (18305865),Bobby Bradley (18305858),Jace Peterson (18305910),Ernie Clement (18306213),Ramon Urias (18306043),Joey Gallo (18305848),Brian Goodwin (18306054),Taylor Ward (18306123)
Carlos Rodon (18305746),Jacob deGrom (18305745),Ryan Jeffers (18305975),Christian Walker (18306036),Jace Peterson (18305910),Eduardo Escobar (18305852),Ramon Urias (18306043),Brian Goodwin (18306054),Joey Gallo (18305848),Harold Ramirez (18306124)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jake Rogers (18306011),Jonathan Schoop (18305790),Jace Peterson (18305910),Ernie Clement (18306213),Josh Rojas (18305991),Taylor Ward (18306123),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Christian Walker (18306036),Jace Peterson (18305910),Harold Castro (18306075),Trea Turner (18305775),Brian Goodwin (18306054),Joey Gallo (18305848),Nomar Mazara (18306139)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Jake Bauers (18306167),Jace Peterson (18305910),Harold Castro (18306075),Jose Iglesias (18305911),George Springer (18305814),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jake Rogers (18306011),Ty France (18306006),Jace Peterson (18305910),Harold Castro (18306075),Josh Rojas (18305991),Brian Goodwin (18306054),Taylor Ward (18306123),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Joey Votto (18305816),Jace Peterson (18305910),Eduardo Escobar (18305852),Ronald Torreyes (18306105),Taylor Ward (18306123),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Michael Perez (18306166),Trey Mancini (18305883),Jace Peterson (18305910),Harold Castro (18306075),Zack Short (18306151),Bryan Reynolds (18305875),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Yan Gomes (18306047),Miguel Cabrera (18306022),Jace Peterson (18305910),Harold Castro (18306075),Brendan Rodgers (18305856),Joey Gallo (18305848),Brian Goodwin (18306054),Hunter Dozier (18306112)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Paul Goldschmidt (18305830),Jace Peterson (18305910),Alec Bohm (18305943),Elvis Andrus (18306152),Brian Goodwin (18306054),Joey Gallo (18305848),Andrew McCutchen (18305964)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Jared Walsh (18305788),Jace Peterson (18305910),Ernie Clement (18306213),Miguel Rojas (18306035),Brian Goodwin (18306054),Harold Ramirez (18306124),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Brock Holt (18306004),J.P. Crawford (18305927),Eli White (18306056),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Dom Nunez (18306012),Ryan Mountcastle (18305925),Jace Peterson (18305910),Luis Arraez (18305994),Harold Castro (18306075),Joey Gallo (18305848),Jake Fraley (18305972),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Keston Hiura (18305914),Jace Peterson (18305910),Ke'Bryan Hayes (18305900),Ramon Urias (18306043),Raimel Tapia (18305867),Brian Goodwin (18306054),Adam Duvall (18305945)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Keston Hiura (18305914),Jace Peterson (18305910),Ke'Bryan Hayes (18305900),Ramon Urias (18306043),Raimel Tapia (18305867),Brian Goodwin (18306054),Adam Duvall (18305945)
Jacob deGrom (18305745),Carlos Rodon (18305746),Daulton Varsho (18306082),Miguel Cabrera (18306022),Jace Peterson (18305910),Harold Castro (18306075),Ramon Urias (18306043),Joey Gallo (18305848),Brian Goodwin (18306054),Andrew McCutchen (18305964)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Alex Kirilloff (18305949),Jace Peterson (18305910),Anthony Rendon (18305871),Zack Short (18306151),Kyle Schwarber (18306217),Harold Ramirez (18306124),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Eduardo Escobar (18305852),Francisco Lindor (18305850),Bradley Zimmer (18306180),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Austin Hedges (18306169),Miguel Cabrera (18306022),Jace Peterson (18305910),Harold Castro (18306075),Ramon Urias (18306043),Brian Goodwin (18306054),Kike Hernandez (18305844),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Austin Hedges (18306169),Keston Hiura (18305914),Jace Peterson (18305910),Asdrubal Cabrera (18306095),Zack Short (18306151),Brian Goodwin (18306054),Teoscar Hernandez (18305831),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Christian Walker (18306036),Jace Peterson (18305910),Luis Arraez (18305994),Harold Castro (18306075),Eric Haase (18305876),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),James McCann (18305951),Miguel Cabrera (18306022),Jace Peterson (18305910),Eric Sogard (18306157),Ramon Urias (18306043),Brian Goodwin (18306054),Joey Gallo (18305848),Adam Duvall (18305945)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ryan Mountcastle (18305925),Jace Peterson (18305910),Hunter Dozier (18306112),Gleyber Torres (18305947),Manuel Margot (18305908),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Yandy Diaz (18305923),Ramon Urias (18306043),Ke'Bryan Hayes (18305900),J.P. Crawford (18305927),Cedric Mullins (18305926),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Ryan Mountcastle (18305925),Jace Peterson (18305910),Patrick Wisdom (18305861),Ramon Urias (18306043),Andrew McCutchen (18305964),Michael Brantley (18305895),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Luis Urias (18305817),Luis Garcia (18306306),Joey Gallo (18305848),Brian Goodwin (18306054),Luis Arraez (18305994)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Bradley (18305858),Marcus Semien (18305794),Hunter Dozier (18306112),Ramon Urias (18306043),Taylor Ward (18306123),Brian Goodwin (18306054),Joey Gallo (18305848)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yan Gomes (18306047),Ty France (18306006),Jace Peterson (18305910),Hunter Dozier (18306112),Amed Rosario (18305969),Trent Grisham (18305870),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jorge Alfaro (18306142),Trey Mancini (18305883),Jace Peterson (18305910),Harold Castro (18306075),Zack Short (18306151),Myles Straw (18306014),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Matt Chapman (18305798),Zack Short (18306151),Joey Gallo (18305848),Brian Goodwin (18306054),Gerardo Parra (18306200)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Ryan Mountcastle (18305925),Jace Peterson (18305910),Matt Chapman (18305798),Ramon Urias (18306043),Akil Baddoo (18305978),Brian Goodwin (18306054),Robbie Grossman (18305989)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Ryan Mountcastle (18305925),Jace Peterson (18305910),Patrick Wisdom (18305861),Ramon Urias (18306043),Hunter Renfroe (18305938),Brian Goodwin (18306054),Taylor Ward (18306123)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jorge Alfaro (18306142),Keston Hiura (18305914),Jace Peterson (18305910),Kyle Seager (18305934),Nicky Lopez (18306118),Joey Gallo (18305848),Brian Goodwin (18306054),Alex Verdugo (18305916)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Jesus Aguilar (18305998),Jace Peterson (18305910),Matt Chapman (18305798),Miguel Rojas (18306035),Brian Goodwin (18306054),Guillermo Heredia (18306100),Joey Gallo (18305848)
Jacob deGrom (18305745),Carlos Rodon (18305746),Christian Vazquez (18305952),Miguel Cabrera (18306022),Jace Peterson (18305910),Luis Urias (18305817),Elvis Andrus (18306152),Joey Gallo (18305848),Andrew Vaughn (18306086),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Ke'Bryan Hayes (18305900),Jose Iglesias (18305911),Brian Goodwin (18306054),Eli White (18306056),Joey Gallo (18305848)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Yandy Diaz (18305923),Jace Peterson (18305910),Jeimer Candelario (18305953),Harold Castro (18306075),Brian Goodwin (18306054),Joey Gallo (18305848),Akil Baddoo (18305978)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jorge Alfaro (18306142),Ty France (18306006),Jace Peterson (18305910),Harold Castro (18306075),Miguel Rojas (18306035),Robbie Grossman (18305989),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Martin Maldonado (18306299),Bobby Dalbec (18306096),Jace Peterson (18305910),Starlin Castro (18306046),Brendan Rodgers (18305856),Joey Gallo (18305848),Brian Goodwin (18306054),Taylor Ward (18306123)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jonah Heim (18306108),Andy Ibanez (18306159),Jace Peterson (18305910),Harold Castro (18306075),Ramon Urias (18306043),Joey Gallo (18305848),Yordan Alvarez (18306219),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Alex Kirilloff (18305949),Jace Peterson (18305910),Kyle Seager (18305934),Hanser Alberto (18306170),Brian Goodwin (18306054),Joey Gallo (18305848),Alex Verdugo (18305916)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jonah Heim (18306108),Miguel Cabrera (18306022),Jace Peterson (18305910),Harold Castro (18306075),J.P. Crawford (18305927),Joey Gallo (18305848),Brian Goodwin (18306054),Kyle Tucker (18305894)
Carlos Rodon (18305746),Jacob deGrom (18305745),Eric Haase (18305876),Bobby Dalbec (18306096),Jace Peterson (18305910),Jose Peraza (18306110),J.P. Crawford (18305927),Eddie Rosario (18306015),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Martin Maldonado (18306299),Matt Olson (18305822),Jace Peterson (18305910),Ernie Clement (18306213),Harold Castro (18306075),Joey Gallo (18305848),Taylor Ward (18306123),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Matt Olson (18305822),Brendan Rodgers (18305856),Jonathan Villar (18306023),Ramon Urias (18306043),Brian Goodwin (18306054),Harold Ramirez (18306124),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jorge Alfaro (18306142),Bobby Dalbec (18306096),Jace Peterson (18305910),Ke'Bryan Hayes (18305900),Josh Rojas (18305991),Brian Goodwin (18306054),Joey Gallo (18305848),Robbie Grossman (18305989)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ryan Mountcastle (18305925),Jace Peterson (18305910),Harold Castro (18306075),Brendan Rodgers (18305856),Brian Goodwin (18306054),Yordan Alvarez (18306219),Taylor Ward (18306123)
Carlos Rodon (18305746),Jacob deGrom (18305745),Yermin Mercedes (18306262),Keston Hiura (18305914),Jace Peterson (18305910),Ernie Clement (18306213),Andrelton Simmons (18306089),Starling Marte (18305866),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Harold Castro (18306075),Ramon Urias (18306043),Cedric Mullins (18305926),Robbie Grossman (18305989),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Jonathan Schoop (18305790),Jace Peterson (18305910),Andy Ibanez (18306159),Harold Castro (18306075),Joey Gallo (18305848),Brian Goodwin (18306054),Hunter Dozier (18306112)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jorge Alfaro (18306142),Jared Walsh (18305788),Jace Peterson (18305910),Hunter Dozier (18306112),Harold Castro (18306075),Joey Gallo (18305848),Robbie Grossman (18305989),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Keston Hiura (18305914),Jace Peterson (18305910),Ernie Clement (18306213),Andrelton Simmons (18306089),Brian Goodwin (18306054),Joey Gallo (18305848),Harold Ramirez (18306124)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jake Rogers (18306011),Ty France (18306006),Jace Peterson (18305910),Maikel Franco (18305973),J.P. Crawford (18305927),Brian Goodwin (18306054),Andrew Vaughn (18306086),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jorge Alfaro (18306142),Miguel Cabrera (18306022),Jace Peterson (18305910),Harold Castro (18306075),J.P. Crawford (18305927),Wil Myers (18305944),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jonah Heim (18306108),Bobby Dalbec (18306096),Jace Peterson (18305910),Anthony Rendon (18305871),Brendan Rodgers (18305856),Harold Ramirez (18306124),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Patrick Wisdom (18305861),Jace Peterson (18305910),Luis Urias (18305817),Hanser Alberto (18306170),Brian Goodwin (18306054),Joey Gallo (18305848),Eli White (18306056)
Jacob deGrom (18305745),Carlos Rodon (18305746),Ryan Jeffers (18305975),Christian Walker (18306036),Jace Peterson (18305910),Ernie Clement (18306213),Zack Short (18306151),Joey Gallo (18305848),Brian Goodwin (18306054),Cedric Mullins (18305926)
Carlos Rodon (18305746),Jacob deGrom (18305745),Austin Hedges (18306169),Bobby Bradley (18305858),Jace Peterson (18305910),Andy Ibanez (18306159),Brendan Rodgers (18305856),Myles Straw (18306014),Brian Goodwin (18306054),Joey Gallo (18305848)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Jeimer Candelario (18305953),Harold Castro (18306075),Joey Gallo (18305848),Brian Goodwin (18306054),Hunter Dozier (18306112)
Carlos Rodon (18305746),Jacob deGrom (18305745),James McCann (18305951),Bobby Bradley (18305858),Jace Peterson (18305910),Jonathan Villar (18306023),Harold Castro (18306075),Brian Goodwin (18306054),Joey Gallo (18305848),Bradley Zimmer (18306180)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Matt Olson (18305822),Jace Peterson (18305910),Ernie Clement (18306213),Dansby Swanson (18305899),Brian Goodwin (18306054),Joey Gallo (18305848),Jorge Soler (18306040)
Jacob deGrom (18305745),Carlos Rodon (18305746),Daulton Varsho (18306082),Bobby Bradley (18305858),Jace Peterson (18305910),Kyle Seager (18305934),Josh Rojas (18305991),Brian Goodwin (18306054),Joey Gallo (18305848),Taylor Ward (18306123)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ryan Mountcastle (18305925),Jace Peterson (18305910),Patrick Wisdom (18305861),Ramon Urias (18306043),Brian Goodwin (18306054),Taylor Ward (18306123),Michael Brantley (18305895)
Carlos Rodon (18305746),Jacob deGrom (18305745),Ryan Jeffers (18305975),Keston Hiura (18305914),Jace Peterson (18305910),Ernie Clement (18306213),Luis Garcia (18306306),Brian Goodwin (18306054),Joey Gallo (18305848),Adam Duvall (18305945)
Carlos Rodon (18305746),Jacob deGrom (18305745),William Contreras (18305988),Paul Goldschmidt (18305830),Jace Peterson (18305910),Luis Arraez (18305994),Ramon Urias (18306043),Bradley Zimmer (18306180),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jorge Alfaro (18306142),Miguel Cabrera (18306022),Jace Peterson (18305910),Asdrubal Cabrera (18306095),J.P. Crawford (18305927),Brian Goodwin (18306054),Joey Gallo (18305848),Myles Straw (18306014)
Jacob deGrom (18305745),Carlos Rodon (18305746),Christian Vazquez (18305952),Bobby Dalbec (18306096),Jace Peterson (18305910),Harold Castro (18306075),Andrelton Simmons (18306089),Juan Soto (18305821),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Yermin Mercedes (18306262),Miguel Cabrera (18306022),Jace Peterson (18305910),Hunter Dozier (18306112),Harold Castro (18306075),Joey Gallo (18305848),Yordan Alvarez (18306219),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jonah Heim (18306108),Miguel Cabrera (18306022),Jace Peterson (18305910),Jordy Mercer (18306382),Ramon Urias (18306043),Joey Gallo (18305848),Trent Grisham (18305870),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Eduardo Escobar (18305852),Edmundo Sosa (18305955),Taylor Ward (18306123),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Eduardo Escobar (18305852),Edmundo Sosa (18305955),Joey Gallo (18305848),Brian Goodwin (18306054),Taylor Ward (18306123)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yermin Mercedes (18306262),Miguel Cabrera (18306022),Jace Peterson (18305910),Starlin Castro (18306046),Zack Short (18306151),Adam Duvall (18305945),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Andy Ibanez (18306159),Jace Peterson (18305910),Eduardo Escobar (18305852),Zack Short (18306151),Brian Goodwin (18306054),Joey Gallo (18305848),Tommy Edman (18305835)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Brock Holt (18306004),Amed Rosario (18305969),Brian Goodwin (18306054),Akil Baddoo (18305978),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Pedro Severino (18306090),Miguel Cabrera (18306022),Jace Peterson (18305910),Cavan Biggio (18305881),J.P. Crawford (18305927),Brian Goodwin (18306054),Joey Gallo (18305848),Guillermo Heredia (18306100)
