P,P,C,1B,2B,3B,SS,OF,OF,OF,OF,Salary,Proj
Jacob deGrom (18305745),Carlos Rodon (18305746),Christian Vazquez (18305952),Bobby Dalbec (18306096),Jace Peterson (18305910),Harold Castro (18306075),Andrelton Simmons (18306089),Juan Soto (18305821),Brian Goodwin (18306054),Joey Gallo (18305848),49900,138.65315032082097
Carlos Rodon (18305746),Jacob deGrom (18305745),Yermin Mercedes (18306262),Miguel Cabrera (18306022),Jace Peterson (18305910),Hunter Dozier (18306112),Harold Castro (18306075),Joey Gallo (18305848),Yordan Alvarez (18306219),Brian Goodwin (18306054),49700,138.65253454985708
Jacob deGrom (18305745),Carlos Rodon (18305746),Jonah Heim (18306108),Miguel Cabrera (18306022),Jace Peterson (18305910),Jordy Mercer (18306382),Ramon Urias (18306043),Joey Gallo (18305848),Trent Grisham (18305870),Brian Goodwin (18306054),48300,138.60354464667176
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Eduardo Escobar (18305852),Edmundo Sosa (18305955),Taylor Ward (18306123),Joey Gallo (18305848),Brian Goodwin (18306054),48600,138.60322429577144
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Eduardo Escobar (18305852),Edmundo Sosa (18305955),Joey Gallo (18305848),Brian Goodwin (18306054),Taylor Ward (18306123),48600,138.60322429577144
Jacob deGrom (18305745),Carlos Rodon (18305746),Yermin Mercedes (18306262),Miguel Cabrera (18306022),Jace Peterson (18305910),Starlin Castro (18306046),Zack Short (18306151),Adam Duvall (18305945),Joey Gallo (18305848),Brian Goodwin (18306054),48200,138.59017121269906
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Andy Ibanez (18306159),Jace Peterson (18305910),Eduardo Escobar (18305852),Zack Short (18306151),Brian Goodwin (18306054),Joey Gallo (18305848),Tommy Edman (18305835),49200,138.57399334302454
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Brock Holt (18306004),Amed Rosario (18305969),Brian Goodwin (18306054),Akil Baddoo (18305978),Joey Gallo (18305848),48700,138.57290267248632
Carlos Rodon (18305746),Jacob deGrom (18305745),Pedro Severino (18306090),Miguel Cabrera (18306022),Jace Peterson (18305910),Cavan Biggio (18305881),J.P. Crawford (18305927),Brian Goodwin (18306054),Joey Gallo (18305848),Guillermo Heredia (18306100),49800,138.54096336199336
Jacob deGrom (18305745),Carlos Rodon (18305746),James McCann (18305951),Bobby Bradley (18305858),Jace Peterson (18305910),Abraham Toro (18305954),Harold Castro (18306075),Bradley Zimmer (18306180),Joey Gallo (18305848),Brian Goodwin (18306054),49800,138.5281942045288
Jacob deGrom (18305745),Carlos Rodon (18305746),Jorge Alfaro (18306142),Ty France (18306006),Jace Peterson (18305910),Jonathan Villar (18306023),Miguel Rojas (18306035),Brian Goodwin (18306054),Joey Gallo (18305848),Alex Verdugo (18305916),49000,138.5157629983401
Jacob deGrom (18305745),Carlos Rodon (18305746),James McCann (18305951),Alex Kirilloff (18305949),Jace Peterson (18305910),Eric Sogard (18306157),Ramon Urias (18306043),Brian Goodwin (18306054),Joey Gallo (18305848),Akil Baddoo (18305978),49200,138.46966928906136
Jacob deGrom (18305745),Carlos Rodon (18305746),Yan Gomes (18306047),Miguel Cabrera (18306022),Jace Peterson (18305910),Eric Sogard (18306157),J.P. Crawford (18305927),Brian Goodwin (18306054),Joey Gallo (18305848),Andrew McCutchen (18305964),48900,138.3908619570807
Jacob deGrom (18305745),Carlos Rodon (18305746),Austin Hedges (18306169),Dominic Smith (18305960),Jace Peterson (18305910),Jeimer Candelario (18305953),Zack Short (18306151),Joey Gallo (18305848),Cedric Mullins (18305926),Brian Goodwin (18306054),48800,138.37055293193134
Jacob deGrom (18305745),Carlos Rodon (18305746),Yadier Molina (18305865),Bobby Dalbec (18306096),Jace Peterson (18305910),Kelvin Gutierrez (18306270),Ramon Urias (18306043),Robbie Grossman (18305989),Joey Gallo (18305848),Brian Goodwin (18306054),49600,138.35911561291127
Carlos Rodon (18305746),Jacob deGrom (18305745),Austin Hedges (18306169),Miguel Cabrera (18306022),Jace Peterson (18305910),Jose Ramirez (18305808),Zack Short (18306151),Brian Goodwin (18306054),Anthony Santander (18306055),Joey Gallo (18305848),48900,138.34946976546374
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Ernie Clement (18306213),Amed Rosario (18305969),Brian Goodwin (18306054),Akil Baddoo (18305978),Joey Gallo (18305848),47500,138.3110312028963
Jacob deGrom (18305745),Carlos Rodon (18305746),Pedro Severino (18306090),Miguel Cabrera (18306022),Jace Peterson (18305910),Patrick Wisdom (18305861),J.P. Crawford (18305927),Bradley Zimmer (18306180),Brian Goodwin (18306054),Joey Gallo (18305848),49500,138.28444436854124
Carlos Rodon (18305746),Jacob deGrom (18305745),Jorge Alfaro (18306142),Rhys Hoskins (18305804),Jace Peterson (18305910),Jeimer Candelario (18305953),Ramon Urias (18306043),Bradley Zimmer (18306180),Brian Goodwin (18306054),Joey Gallo (18305848),49600,138.28341674206843
Carlos Rodon (18305746),Jacob deGrom (18305745),Max Stassi (18305933),Carlos Santana (18305905),Jace Peterson (18305910),Hunter Dozier (18306112),Ramon Urias (18306043),Joey Gallo (18305848),Brian Goodwin (18306054),Robbie Grossman (18305989),50000,138.27812816814605
Carlos Rodon (18305746),Jacob deGrom (18305745),Austin Hedges (18306169),Matt Olson (18305822),Jace Peterson (18305910),Jeimer Candelario (18305953),Zack Short (18306151),Joey Gallo (18305848),Brian Goodwin (18306054),Harold Ramirez (18306124),48700,138.27760684975124
Jacob deGrom (18305745),Carlos Rodon (18305746),Martin Maldonado (18306299),Matt Olson (18305822),Jace Peterson (18305910),Ernie Clement (18306213),Harold Castro (18306075),Joey Gallo (18305848),Brian Goodwin (18306054),Garrett Hampson (18305935),49300,138.23517731356378
Jacob deGrom (18305745),Carlos Rodon (18305746),Austin Hedges (18306169),Miguel Cabrera (18306022),Jace Peterson (18305910),Jose Peraza (18306110),Brendan Rodgers (18305856),Mitch Haniger (18305893),Brian Goodwin (18306054),Joey Gallo (18305848),49900,138.22912271489648
Carlos Rodon (18305746),Jacob deGrom (18305745),Victor Caratini (18306037),Bobby Dalbec (18306096),Jace Peterson (18305910),Jose Peraza (18306110),Zack Short (18306151),Joey Gallo (18305848),Brian Goodwin (18306054),Starling Marte (18305866),48100,138.22865667584702
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Anthony Rendon (18305871),Kevin Newman (18306150),Joey Gallo (18305848),Taylor Ward (18306123),Brian Goodwin (18306054),47500,138.22854430497168
Carlos Rodon (18305746),Jacob deGrom (18305745),Yadier Molina (18305865),Bobby Dalbec (18306096),Jace Peterson (18305910),Harold Castro (18306075),Zack Short (18306151),Joc Pederson (18305906),Joey Gallo (18305848),Brian Goodwin (18306054),49500,138.21581608987023
Jacob deGrom (18305745),Carlos Rodon (18305746),Ryan Jeffers (18305975),Christian Walker (18306036),Jace Peterson (18305910),Kelvin Gutierrez (18306270),Ramon Urias (18306043),Brian Goodwin (18306054),Robbie Grossman (18305989),Joey Gallo (18305848),48900,138.19858502518034
Carlos Rodon (18305746),Jacob deGrom (18305745),Pedro Severino (18306090),Bobby Bradley (18305858),Jace Peterson (18305910),Harold Castro (18306075),Miguel Rojas (18306035),Joey Gallo (18305848),Brian Goodwin (18306054),Luis Rengifo (18306149),48400,138.19411387753456
Carlos Rodon (18305746),Jacob deGrom (18305745),Christian Vazquez (18305952),Keston Hiura (18305914),Jace Peterson (18305910),Ernie Clement (18306213),Elvis Andrus (18306152),Joey Gallo (18305848),Joc Pederson (18305906),Brian Goodwin (18306054),49300,138.1610320760164
Carlos Rodon (18305746),Jacob deGrom (18305745),James McCann (18305951),Dominic Smith (18305960),Jace Peterson (18305910),Eric Sogard (18306157),Ramon Urias (18306043),Joey Gallo (18305848),Adam Duvall (18305945),Brian Goodwin (18306054),49400,138.16080087769754
Jacob deGrom (18305745),Carlos Rodon (18305746),James McCann (18305951),Dominic Smith (18305960),Jace Peterson (18305910),Eric Sogard (18306157),Ramon Urias (18306043),Brian Goodwin (18306054),Adam Duvall (18305945),Joey Gallo (18305848),49400,138.16080087769754
Carlos Rodon (18305746),Jacob deGrom (18305745),William Contreras (18305988),Miguel Cabrera (18306022),Jace Peterson (18305910),Austin Riley (18305888),Andrelton Simmons (18306089),Joey Gallo (18305848),Robbie Grossman (18305989),Brian Goodwin (18306054),49900,138.1368588685256
Jacob deGrom (18305745),Carlos Rodon (18305746),Ryan Jeffers (18305975),Bobby Bradley (18305858),Jace Peterson (18305910),Starlin Castro (18306046),Harold Castro (18306075),Joey Gallo (18305848),Jake Bauers (18306167),Brian Goodwin (18306054),49000,138.11297382898786
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Rhys Hoskins (18305804),Jace Peterson (18305910),Ernie Clement (18306213),Josh Rojas (18305991),Joey Gallo (18305848),Brian Goodwin (18306054),Kevin Pillar (18306041),49000,138.10489880495734
Jacob deGrom (18305745),Carlos Rodon (18305746),Jonah Heim (18306108),Keston Hiura (18305914),Jace Peterson (18305910),Harold Castro (18306075),Nicky Lopez (18306118),Luis Arraez (18305994),Joey Gallo (18305848),Brian Goodwin (18306054),48300,138.10440045792805
Jacob deGrom (18305745),Carlos Rodon (18305746),Yermin Mercedes (18306262),Ryan Mountcastle (18305925),Jace Peterson (18305910),Jordy Mercer (18306382),Harold Castro (18306075),Joey Gallo (18305848),Ramon Laureano (18305828),Brian Goodwin (18306054),49800,138.0685138922669
Carlos Rodon (18305746),Jacob deGrom (18305745),Martin Maldonado (18306299),Alex Kirilloff (18305949),Jace Peterson (18305910),Brock Holt (18306004),Harold Castro (18306075),Brian Goodwin (18306054),Joey Gallo (18305848),Taylor Ward (18306123),47800,138.02700370822885
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Nolan Arenado (18305787),Andrelton Simmons (18306089),Brian Goodwin (18306054),Josh Reddick (18306088),Joey Gallo (18305848),49000,138.000012797142
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Patrick Wisdom (18305861),Jace Peterson (18305910),Jeimer Candelario (18305953),Amed Rosario (18305969),Brian Goodwin (18306054),Joey Gallo (18305848),Nomar Mazara (18306139),49300,137.99765553166344
Jacob deGrom (18305745),Carlos Rodon (18305746),Christian Vazquez (18305952),Jonathan Schoop (18305790),Jace Peterson (18305910),Starlin Castro (18306046),Elvis Andrus (18306152),Brian Goodwin (18306054),Jake Bauers (18306167),Joey Gallo (18305848),49900,137.98783979181752
Carlos Rodon (18305746),Jacob deGrom (18305745),Christian Vazquez (18305952),Bobby Dalbec (18306096),Jace Peterson (18305910),Josh Donaldson (18305805),Elvis Andrus (18306152),Guillermo Heredia (18306100),Brian Goodwin (18306054),Joey Gallo (18305848),49700,137.95237608373827
Carlos Rodon (18305746),Jacob deGrom (18305745),Jake Rogers (18306011),Ryan Mountcastle (18305925),Jace Peterson (18305910),Harold Castro (18306075),Gleyber Torres (18305947),Joey Gallo (18305848),Jake Bauers (18306167),Brian Goodwin (18306054),48900,137.94975588045295
Carlos Rodon (18305746),Jacob deGrom (18305745),Michael Perez (18306166),Bobby Bradley (18305858),Jace Peterson (18305910),Andy Ibanez (18306159),Brendan Rodgers (18305856),Brian Goodwin (18306054),Tony Kemp (18306009),Joey Gallo (18305848),50000,137.93573018486325
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Trey Mancini (18305883),Jace Peterson (18305910),Ke'Bryan Hayes (18305900),Zack Short (18306151),Cedric Mullins (18305926),Brian Goodwin (18306054),Bryan Reynolds (18305875),49600,137.92382799471835
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Jeimer Candelario (18305953),Ramon Urias (18306043),Cedric Mullins (18305926),Robbie Grossman (18305989),Brian Goodwin (18306054),47500,137.9147897090395
Jacob deGrom (18305745),Carlos Rodon (18305746),Yermin Mercedes (18306262),Ryan Mountcastle (18305925),Jace Peterson (18305910),Asdrubal Cabrera (18306095),Nicky Lopez (18306118),Joey Gallo (18305848),Trent Grisham (18305870),Brian Goodwin (18306054),49600,137.884671902737
Carlos Rodon (18305746),Jacob deGrom (18305745),Martin Maldonado (18306299),Keston Hiura (18305914),Jace Peterson (18305910),Cavan Biggio (18305881),Josh Rojas (18305991),Brian Goodwin (18306054),Joey Gallo (18305848),Gerardo Parra (18306200),49400,137.87698221325007
Jacob deGrom (18305745),Carlos Rodon (18305746),Victor Caratini (18306037),Keston Hiura (18305914),Jace Peterson (18305910),Jordy Mercer (18306382),Andrelton Simmons (18306089),Joey Gallo (18305848),Brian Goodwin (18306054),Starling Marte (18305866),49400,137.86759996782922
