,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,opp_pitch_hand,opp_pitch,bats,k_pct,bb_pct,bb_k,bat_avg,obp,slg,ops,iso,babip,wrc,wraa,woba,wrc_plus,opp_k/9,opp_bb/9,opp_k/bb,opp_hr/9,opp_k_pct,opp_bb_pct,opp_k_bb_pct,opp_avg,opp_whip,opp_babip,opp_lob_pct,opp_fip,opp_xfip,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
14,CLE,6/17/2021,1,647304.0,Josh Naylor,7,Y,RF,R,Jorge Lopez,L,0.15,0.04,0.26666667,0.25925926,0.29648241,0.37037037,0.66685278,0.11111111,0.29487179,20.077888661270226,-4.089615388567363,0.290531087102312,81.3965766606948,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,8.07692308,20210617,2987,647304,1.0,7,37.0,12.0,3600.0,CLE,v bal,,10,3
16,ARI,6/17/2021,1,668942.0,Josh Rojas,1,Y,2B,R,Kevin Gausman,L,0.19886364,0.125,0.62857143,0.26,0.34857143,0.40666667,0.7552380999999999,0.14666667,0.30701754,23.575578997199635,2.6888088456440995,0.3323210859298706,108.69149540338482,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,20210617,3261,668942,1.0,1,4.0,0.0,4000.0,ARI,@ sfo,,3,10
17,ARI,6/17/2021,1,656976.0,Pavin Smith,2,Y,CF,R,Kevin Gausman,L,0.18716578,0.06951872,0.37142857,0.28823529,0.34224599,0.45294118,0.79518717,0.16470589,0.33834586,26.94961763211545,4.816060655201053,0.3437760513734053,116.31569849200909,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,20210617,3360,656976,1.0,2,37.0,5.0,3500.0,ARI,@ sfo,,3,10
18,ARI,6/17/2021,1,500871.0,Eduardo Escobar,3,Y,3B,R,Kevin Gausman,L,0.21981424,0.0619195,0.28169014,0.21070234,0.26315789,0.37792642,0.64108431,0.16722408,0.23744292,28.20768717112719,-10.845839640174527,0.27399974055588244,69.1563873111062,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,20210617,6257,500871,1.0,3,5.0,17.0,4300.0,ARI,@ sfo,,3,10
19,ARI,6/17/2021,1,572233.0,Christian Walker,4,Y,1B,R,Kevin Gausman,R,0.21610169,0.06355932,0.29411765,0.25806452,0.30508475,0.42396313,0.72904788,0.16589861,0.30674847,28.36284153730305,-0.7346984165844086,0.3123413147562641,93.39372242446308,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,20210617,2534,572233,1.0,4,3.0,4.0,3800.0,ARI,@ sfo,,3,10
20,ARI,6/17/2021,1,608348.0,Carson Kelly,5,Y,C,R,Kevin Gausman,R,0.23668639,0.09467456,0.4,0.2739726,0.35502959,0.45205479,0.80708438,0.17808219,0.33009709,25.19063513914383,4.7715513576034345,0.3494630455970764,118.87024611129995,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,20210617,2738,608348,1.0,5,2.0,2.0,3700.0,ARI,@ sfo,,3,10
21,ARI,6/17/2021,1,444482.0,David Peralta,6,Y,LF,R,Kevin Gausman,L,0.17365269,0.07185629,0.4137931,0.29449838,0.34431138,0.45631068,0.80062206,0.1618123,0.34285714,48.390427680737886,7.947153138048581,0.34356036279574936,114.89978070129548,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,20210617,2491,444482,1.0,6,7.0,5.0,2600.0,ARI,@ sfo,,3,10
22,ARI,6/17/2021,1,502210.0,Josh Reddick,7,Y,RF,R,Kevin Gausman,L,0.19631902,0.07975460000000001,0.40625,0.23648649,0.2962963,0.35810811,0.65440441,0.12162162,0.28070175,16.019246572279545,-4.218510283506307,0.28703978032241634,83.11843372293876,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,11.57142857,20210617,7657,502210,1.0,7,7.0,0.0,2500.0,ARI,@ sfo,,3,10
23,ARI,6/17/2021,1,605113.0,Nick Ahmed,8,Y,SS,R,Kevin Gausman,R,0.24074074,0.08518519,0.35384615,0.23265306,0.30111524,0.33061224,0.63172748,0.09795918,0.30113636,25.58062269404613,-7.239845254867443,0.2819457973689395,74.1256341022831,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,10.96039604,20210617,2500,605113,1.0,8,6.0,0.0,3600.0,ARI,@ sfo,,3,10
24,SF,6/17/2021,1,573262.0,Mike Yastrzemski,2,N,,R,Zac Gallen,L,0.24548736,0.13357401,0.54411765,0.27350427,0.38628159,0.53846154,0.92474313,0.26495727,0.34193548,51.02100516478215,17.411188807288752,0.39111667565810376,150.37851692326825,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,20210617,2990,573262,1.0,3,7.0,16.0,4700.0,SFO,v ari,,10,3
25,SF,6/17/2021,1,527038.0,Wilmer Flores,5,N,,R,Zac Gallen,R,0.12888889,0.08888889,0.68965517,0.25247525,0.32444444,0.43564356,0.760088,0.18316831,0.25903614,29.91648142546539,2.3784552788746716,0.3290695553355747,109.03762908057895,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,20210617,5234,527038,1.0,4,35.0,13.0,4700.0,SFO,v ari,,10,3
26,SF,6/17/2021,1,474832.0,Brandon Belt,6,N,,R,Zac Gallen,L,0.26640927,0.15057915,0.56521739,0.29680365,0.40540541,0.59817352,1.00357893,0.30136987,0.36567164,54.838447318022325,23.327311590855203,0.4232562611731448,171.57088586818927,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,20210617,3211,474832,1.0,5,3.0,8.0,4600.0,SFO,v ari,,10,3
27,SF,6/17/2021,1,456781.0,Donovan Solano,7,N,,R,Zac Gallen,R,0.22580645,0.0483871,0.21428571,0.29824561,0.33870968,0.42105263,0.75976231,0.12280702,0.37692308,24.75150456577949,1.8142301246564831,0.3281427971137467,108.06902194899929,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,12.57763975,20210617,5224,456781,1.0,2,4.0,7.0,3600.0,SFO,v ari,,10,3
28,SF,6/17/2021,1,621453.0,Steven Duggar,8,N,,R,Zac Gallen,L,0.31818182,0.04545455,0.14285714,0.25301205,0.29545455,0.44578313,0.74123768,0.19277108,0.34615385,10.865142398330526,0.3011340580910038,0.31985141607848083,103.90982739697712,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,20210617,2901,621453,1.0,7,7.0,24.0,3300.0,SFO,v ari,,10,3
29,NYY,6/17/2021,1,518934.0,DJ LeMahieu,1,N,,R,TJ Zeuch,R,0.14743589999999998,0.09935897,0.67391304,0.3115942,0.38461538,0.47101449,0.85562987,0.15942029,0.33936652,52.677512275052926,14.763551609588527,0.37099847980798817,138.5697329000844,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,20210617,4247,518934,1.0,1,34.0,5.0,4500.0,NYY,@ tor,,8,4
30,NYY,6/17/2021,1,592450.0,Aaron Judge,2,N,,R,TJ Zeuch,R,0.27477477,0.11711712,0.42622951,0.26804124,0.35746606,0.5257732,0.88323926,0.25773196,0.31932773,38.39960628627794,11.747463642349407,0.37852037546321815,143.77965594475125,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,20210617,2728,592450,1.0,2,7.0,5.0,5400.0,NYY,@ tor,,8,4
31,NYY,6/17/2021,1,650402.0,Gleyber Torres,3,N,,R,TJ Zeuch,R,0.19433198,0.12955466,0.66666667,0.25233645,0.35222672,0.35981308,0.7120398,0.10747663,0.30864198,31.16692599931607,1.2961572212899704,0.32084775067534044,104.40028215601716,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,20210617,2690,650402,1.0,3,6.0,0.0,4800.0,NYY,@ tor,,8,4
32,NYY,6/17/2021,1,519317.0,Giancarlo Stanton,4,N,,R,TJ Zeuch,R,0.30939227,0.12707182,0.41071429,0.27096774,0.37222222,0.5483871,0.92060932,0.27741936,0.35227273,33.1273078616274,11.371649056257072,0.3904830344607321,151.92753111474002,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,20210617,7672,519317,1.0,4,7.0,23.0,5500.0,NYY,@ tor,,8,4
34,NYY,6/17/2021,1,596142.0,Gary Sanchez,6,N,,R,TJ Zeuch,R,0.32599119,0.10132159,0.31081081,0.17171717,0.27753304,0.35353535,0.63106839,0.18181818,0.21052632,20.99970306009284,-6.691094313559617,0.28050731194702017,76.44095389810165,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,20210617,2445,596142,1.0,5,2.0,9.0,4800.0,NYY,@ tor,,8,4
36,NYY,6/17/2021,1,609280.0,Miguel Andujar,8,N,,R,TJ Zeuch,R,0.15942029,0.02898551,0.18181818,0.23880597,0.26086957,0.29850746,0.55937703,0.05970149,0.28571429,4.393346913345872,-3.991127654723109,0.2455795847851297,52.87727127102247,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,4.0754717000000005,20210617,2801,609280,1.0,8,7.0,4.0,3500.0,NYY,@ tor,,8,4
37,NYY,6/17/2021,1,458731.0,Brett Gardner,9,N,,R,TJ Zeuch,L,0.22666667,0.14666667,0.64705882,0.2287234,0.34222222,0.37765957,0.71988179,0.14893617,0.28148148,28.30909439245959,0.8693538687636369,0.3193692366282145,103.17891547510176,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,1.58823529,20210617,7624,458731,1.0,7,7.0,5.0,3000.0,NYY,@ tor,,8,4
38,CHC,6/17/2021,1,592626.0,Joc Pederson,1,N,,R,Marcus Stroman,L,0.24481328,0.08713693,0.35593220000000003,0.21153846,0.30416667,0.42307692,0.72724359,0.21153846,0.23404255,29.13243012732449,-0.11025889360723352,0.3151604267458121,99.89866999362957,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,20210617,2523,592626,1.0,1,7.0,5.0,4700.0,CHC,@ nym,,2,0
39,CHC,6/17/2021,1,592178.0,Kris Bryant,2,N,,R,Marcus Stroman,R,0.26335878,0.08396947,0.31884058,0.23931624,0.31679389,0.41452991,0.7313238000000001,0.17521367,0.29936306,32.234714078408516,0.686525228124899,0.3183963520316785,100.73164538413172,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,20210617,2554,592178,1.0,2,57.0,5.0,5200.0,CHC,@ nym,,2,0
40,CHC,6/17/2021,1,595879.0,Javier Baez,3,N,,R,Marcus Stroman,R,0.33870968,0.02580645,0.07619048,0.22945205,0.26213592,0.40753425,0.66967017,0.17808220000000002,0.30508475,29.837353368414608,-7.870225730227258,0.2855168203641842,78.636139009746,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,20210617,2513,595879,1.0,3,6.0,16.0,4500.0,CHC,@ nym,,2,0
41,CHC,6/17/2021,1,519203.0,Anthony Rizzo,4,N,,R,Marcus Stroman,L,0.15479876,0.12074303,0.78,0.22592593,0.34055728,0.44444444,0.78500172,0.21851851,0.22380952,44.32568885357943,5.0309155133541985,0.3342058637916854,110.55228018573791,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,20210617,3210,519203,1.0,4,3.0,0.0,5300.0,CHC,@ nym,,2,0
42,CHC,6/17/2021,1,575929.0,Willson Contreras,5,N,,R,Marcus Stroman,R,0.28093645,0.10367893,0.36904762,0.23076923,0.35451505,0.39271255,0.7472276,0.16194332,0.30128205,41.119654483083785,4.685667379681167,0.33373004935656897,110.20466038733576,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,7.97727273,20210617,2639,575929,1.0,5,2.0,0.0,4600.0,CHC,@ nym,,2,0
44,CHC,6/17/2021,1,518792.0,Jason Heyward,7,N,,R,Marcus Stroman,L,0.2125,0.13333333,0.62745098,0.25490196,0.3625,0.44607843,0.80857843,0.19117647,0.30136986,36.77685061542681,7.552469339951791,0.3518699953745599,122.38115118721727,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,6.62264151,20210617,7669,518792,1.0,6,7.0,3.0,2500.0,CHC,@ nym,,2,0
46,NYM,6/17/2021,1,542340.0,Jonathan Villar,1,N,,R,Kyle Hendricks,L,0.26141079,0.12863071,0.49206349,0.23300971,0.33333333,0.33009709,0.66343042,0.09708738,0.31205674,25.33110542273053,-4.0456094476031375,0.29591514113583145,88.13932530055936,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,20210617,6294,542340,1.0,1,5.0,5.0,4100.0,NYM,v chc,,0,2
47,NYM,6/17/2021,1,596019.0,Francisco Lindor,2,N,,R,Kyle Hendricks,L,0.17417417,0.10510511,0.60344828,0.21917808,0.30630631,0.34931507,0.65562138,0.13013699,0.24122807,33.160730086639234,-7.451872899756126,0.2874844341567068,81.3164040023738,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,20210617,6265,596019,1.0,2,6.0,0.0,4100.0,NYM,v chc,,0,2
48,NYM,6/17/2021,1,642086.0,Dominic Smith,4,N,,R,Kyle Hendricks,L,0.2265625,0.05078125,0.22413793,0.28389831,0.33203125,0.50423729,0.83626854,0.22033898,0.33529412,39.20916929009823,8.155034347507032,0.3522704384458347,126.62679963688456,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,20210617,2824,642086,1.0,4,7.0,2.0,3800.0,NYM,v chc,,0,2
49,NYM,6/17/2021,1,543510.0,James McCann,5,N,,R,Kyle Hendricks,R,0.30337079,0.07303371,0.24074074,0.20858896,0.26966292,0.31901840000000004,0.58868132,0.11042944,0.27619048,13.833052453007749,-7.590696360561798,0.26054558995064725,66.90032749063292,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,20210617,2522,543510,1.0,5,2.0,0.0,4500.0,NYM,v chc,,0,2
50,NYM,6/17/2021,1,641856.0,Billy McKinney,6,N,,R,Kyle Hendricks,L,0.20238095,0.07142857,0.35294118,0.22077922,0.27380952,0.4025974,0.67640692,0.18181818,0.24137931,8.346045029109469,-1.4746030822935206,0.28747070410165443,81.39060658542792,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,8.82692308,20210617,2861,641856,1.0,6,7.0,5.0,2800.0,NYM,v chc,,0,2
51,NYM,6/17/2021,1,607680.0,Kevin Pillar,7,N,,R,Kyle Hendricks,R,0.2,0.05365854,0.26829268,0.2617801,0.31219512,0.40837696,0.72057208,0.14659686,0.31506849,24.480458545393986,-0.6810249510335467,0.3130180219324624,91.67702583803431,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,5.69058296,20210617,7799,607680,1.0,7,7.0,0.0,3300.0,NYM,v chc,,0,2
52,STL,6/17/2021,1,669242.0,Tommy Edman,1,N,,R,Charlie Morton,L,0.16489362,0.06914894,0.41935484,0.25294118,0.31648936,0.34705882,0.66354818,0.09411764,0.29347826,39.48743838868562,-6.01358864404735,0.2953452039906319,87.70826978195696,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,20210617,2996,669242,1.0,1,47.0,0.0,4400.0,STL,@ atl,,0,4
53,STL,6/17/2021,1,666185.0,Dylan Carlson,2,N,,R,Charlie Morton,L,0.27099237,0.08778626,0.32394366,0.23175966,0.30916031,0.36909871,0.67825902,0.13733905,0.3081761,27.873883252153725,-3.611760201742322,0.29740754169522576,89.48131269465397,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,20210617,3328,666185,1.0,2,7.0,2.0,3200.0,STL,@ atl,,0,4
54,STL,6/17/2021,1,502671.0,Paul Goldschmidt,3,N,,R,Charlie Morton,R,0.20491803,0.10655738,0.52,0.2808642,0.35890411,0.43518519,0.7940893,0.15432099,0.3375,54.61896734863633,10.212393546403579,0.3480339043760953,122.35249656511499,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,20210617,3217,502671,1.0,3,3.0,3.0,4100.0,STL,@ atl,,0,4
55,STL,6/17/2021,1,571448.0,Nolan Arenado,4,N,,R,Charlie Morton,R,0.11180124,0.07763975,0.69444444,0.26369863,0.31987578,0.48630137,0.80617715,0.22260274,0.25609756,44.62026668500309,5.781618864947612,0.3366881923962243,107.15899372798229,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,20210617,5219,571448,1.0,4,5.0,0.0,5400.0,STL,@ atl,,0,4
56,STL,6/17/2021,1,641933.0,Tyler O'Neill,5,N,,R,Charlie Morton,R,0.3018018,0.05855856,0.19402985,0.21287129,0.27477477,0.48019802,0.75497279,0.26732673,0.2231405,27.71098056421846,0.6925005985912644,0.32040684905138106,103.78496143576643,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,20210617,2867,641933,1.0,5,7.0,0.0,4100.0,STL,@ atl,,0,4
57,STL,6/17/2021,1,425877.0,Yadier Molina,6,N,,R,Charlie Morton,R,0.15833333,0.0375,0.23684211,0.27555556,0.30543933,0.4,0.70543933,0.12444444,0.30054645,27.206529252762607,-1.9016962865640603,0.3061267671225959,94.5610872918866,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,20210617,2209,425877,1.0,6,2.0,0.0,3800.0,STL,@ atl,,0,4
58,STL,6/17/2021,1,572761.0,Matt Carpenter,7,N,,R,Charlie Morton,L,0.29385965,0.13596491,0.46268657,0.16842105,0.30701754,0.30526316,0.6122807,0.13684211,0.21551724,21.128178670276625,-6.741757468114878,0.2798636866881784,76.9472316275257,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,12.10344828,20210617,5203,572761,1.0,7,34.0,5.0,3300.0,STL,@ atl,,0,4
59,STL,6/17/2021,1,657557.0,Paul DeJong,8,N,,R,Charlie Morton,R,0.2605364,0.09961686,0.38235294,0.23580786,0.31417625,0.38864629,0.70282254,0.15283843,0.28846154,30.235846392491396,-1.49060595812506,0.30820700994396577,95.93380466827305,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,9.09782609,20210617,2782,657557,1.0,8,6.0,0.0,3600.0,STL,@ atl,,0,4
61,ATL,6/17/2021,1,518692.0,Freddie Freeman,2,N,,R,John Gant,L,0.13165266,0.17647059,1.34042553,0.32068966,0.44817927,0.63448276,1.08266203,0.31379309999999994,0.32432432,82.1991907537664,38.788346926936,0.4458495063962464,181.64886378063218,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,7.53488372,20210617,3194,518692,1.0,2,3.0,8.0,5100.0,ATL,v stl,,4,0
