,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
16,TB,6/9/2021,1,663556,Shane McClanahan,SP,N,,2,7,0,12.46153847,2.07692308,6.0,0.0,0.26086957,0.04347826,0.21739131,0.40909091,2.30769231,0.5625,0.8,1.060656074968262,2.671909279648495,10.93670886,2.73417722,4.0,1.36708861,0.31372549,0.07843137,0.23529412,0.21276596,1.06329114,0.27586207,0.80357143,3.5932753549682617,2.8780207400129214,24.92307694,4.15384616,12.0,0.0,0.52173914,0.08695652,0.43478262,0.81818182,4.61538462,1.125,1.6,2.121312149936524,5.34381855929699,76.55696202,19.13924054,28.0,9.56962027,2.19607843,0.54901959,1.64705884,1.48936172,7.44303798,1.93103449,5.62500001,25.15292748477783,20.14614518009045,20210609,163s,663556,1.0,0,1.0,3.95,8200.0,TAM,v was,,7,9(F11)
17,COL,6/9/2021,1,596295,Austin Gomber,SP,N,,2,6,1,7.10526316,3.55263158,2.0,1.06578947,0.18518519,0.09259259,0.0925926,0.19148936,1.10526316,0.20547945,0.81395349,4.534035123145847,4.9198481858161065,9.80597015,3.76119403,2.60714286,0.94029851,0.26739927,0.1025641,0.16483517,0.20833333,1.1641791,0.26219512,0.76589595,3.6328701101705705,3.803301891862456,14.21052632,7.10526316,4.0,2.13157894,0.37037038,0.18518518,0.1851852,0.38297872,2.21052632,0.4109589,1.62790698,9.068070246291693,9.839696371632213,58.8358209,22.56716418,15.642857160000002,5.64179106,1.60439562,0.6153846000000001,0.98901102,1.2499999800000001,6.985074599999999,1.57317072,4.5953757,21.797220661023424,22.819811351174735,20210609,146x,596295,1.0,9,1.0,20.25,6000.0,COL,@ mia,,4,3
18,MIA,6/9/2021,1,666129,Braxton Garrett,SP,N,,2,6,1,20.25000005,13.50000003,1.5,0.0,0.3,0.2,0.1,0.42857143,3.75000001,0.75,1.0,5.427959642974487,6.874167437507143,6.75,3.85714285,1.75,2.89285714,0.18918919,0.10810811,0.08108108,0.25,1.28571428,0.2173913,0.51282051,7.1403224629650435,3.994756606160344,40.5000001,27.00000006,3.0,0.0,0.6,0.4,0.2,0.85714286,7.50000002,1.5,2.0,10.855919285948975,13.748334875014287,40.5,23.1428571,10.5,17.357142839999998,1.13513514,0.64864866,0.48648648,1.5,7.714285680000001,1.3043478,3.0769230599999995,42.84193477779026,23.968539636962063,20210609,163b,666129,1.0,9,1.0,6.2,4000.0,MIA,v col,,3,4
19,SEA,6/9/2021,1,623167,Chris Flexen,SP,N,,6,3,0,6.23076923,1.03846154,6.0,1.38461538,0.16666667,0.02777778,0.13888889,0.30097087,1.30769231,0.3253012,0.77464789,4.099117614968262,3.9117774687134315,4.87951807,2.60240964,1.875,0.65060241,0.125,0.06666667,0.05833333,0.30909091,1.51807229,0.34042553,0.64676617,3.9689044549682615,5.111156334373527,37.38461538,6.230769239999999,36.0,8.307692280000001,1.0000000199999999,0.16666667999999998,0.8333333399999999,1.80582522,7.846153859999999,1.9518072000000002,4.6478873400000005,24.594705689809572,23.47066481228059,14.638554209999999,7.80722892,5.625,1.95180723,0.375,0.20000001,0.17499999,0.92727273,4.55421687,1.0212765899999998,1.94029851,11.906713364904785,15.333469003120582,20210609,143d,623167,1.0,0,1.0,9.3,6400.0,SEA,@ det,,9,6(F11)
20,DET,6/9/2021,1,663554,Casey Mize,SP,N,,4,5,0,7.71428571,4.28571429,1.8,2.57142857,0.1865285,0.10362694,0.08290156,0.25903614,1.5,0.25833333,0.83984375,6.940813017397045,5.216614621361586,7.58823529,2.29411765,3.30769231,0.88235294,0.215,0.065,0.15,0.19337017,0.94117647,0.22556391,0.68085106,3.858945086913672,4.000057990686969,30.85714284,17.14285716,7.2,10.28571428,0.746114,0.41450776,0.33160624,1.03614456,6.0,1.03333332,3.359375,27.76325206958818,20.866458485446344,37.94117645,11.47058825,16.53846155,4.4117647,1.075,0.325,0.75,0.96685085,4.70588235,1.1278195500000001,3.4042553,19.29472543456836,20.000289953434844,20210609,161m,663554,1.0,0,1.0,14.7,6800.0,DET,v sea,,6,9(F11)
21,TOR,6/9/2021,1,666201,Alek Manoah,SP,N,,5,4,0,13.49999998,13.49999998,1.0,6.74999999,0.26666667,0.26666667,0.0,0.27272727,2.625,0.2,0.95238095,14.38757914496826,6.601293990529218,10.79999999,1.35,8.0,1.35,0.32,0.04,0.28,0.13043478,0.6,0.14285714,1.0,3.5875791549682616,3.7322083172209193,67.4999999,67.4999999,5.0,33.74999995,1.33333335,1.33333335,0.0,1.3636363500000002,13.125,1.0,4.76190475,71.9378957248413,33.006469952646086,43.19999996,5.4,32.0,5.4,1.28,0.16,1.12,0.52173912,2.4,0.57142856,4.0,14.350316619873047,14.928833268883677,20210609,166d,666201,1.0,0,1.0,13.65,9700.0,TOR,@ chw,,6,2
22,CHW,6/9/2021,1,458681,Lance Lynn,SP,N,,3,6,0,8.91627907,2.6372093,3.38095238,0.87906977,0.24825175,0.07342657,0.17482518,0.17938931,0.94883721,0.21505376,0.89527027,3.378685024156125,4.191417630216293,10.26760563,2.66197183,3.85714286,1.3943662,0.27645051,0.07167235,0.20477816,0.20454545,1.05633803,0.24712644,0.77743902,4.042415213050034,4.273900852687212,26.748837209999998,7.911627899999999,10.14285714,2.63720931,0.74475525,0.22027971,0.52447554,0.53816793,2.84651163,0.6451612800000001,2.68581081,10.136055072468375,12.574252890648879,61.605633780000005,15.97183098,23.142857160000002,8.366197199999998,1.65870306,0.4300341,1.2286689599999998,1.2272726999999999,6.33802818,1.4827586400000001,4.66463412,24.2544912783002,25.64340511612327,20210609,100u,458681,1.0,0,1.0,29.35,10400.0,CHW,v tor,,2,6
23,NYY,6/9/2021,1,543037,Gerrit Cole,SP,N,,3,6,0,13.03448276,1.72906404,7.53846154,1.72906404,0.37837838,0.05019305,0.32818533,0.19341564,0.88669951,0.25757576,0.87053571,3.471794218211582,2.859506547127056,11.11111111,1.66666667,6.66666667,0.77777778,0.31847134,0.0477707,0.27070064,0.20469799,0.9382716,0.28125,0.80060423,2.3760377616337225,2.842282214797573,39.103448279999995,5.18719212,22.61538462,5.18719212,1.13513514,0.15057915,0.98455599,0.58024692,2.66009853,0.77272728,2.61160713,10.415382654634747,8.578519641381169,66.66666666,10.00000002,40.00000002,4.66666668,1.91082804,0.2866242,1.6242038399999998,1.22818794,5.6296295999999995,1.6875,4.80362538,14.256226569802335,17.05369328878544,20210609,110g,543037,1.0,0,1.0,28.5,11200.0,NYY,@ min,,9,6
24,MIN,6/9/2021,1,677976,Randy Dobnak,SP,N,,2,7,0,4.68367347,3.30612245,1.41666667,1.92857143,0.10828025,0.07643312,0.03184713,0.30496454,1.68367347,0.30508475,0.80912863,6.2918930018877175,5.423649407684832,6.26086957,1.76086957,3.55555556,0.19565217,0.17297297,0.04864865,0.12432432,0.26315789,1.17391304,0.31205674,0.65934066,2.778267067652597,3.3481485689640773,9.36734694,6.6122449,2.83333334,3.85714286,0.2165605,0.15286624,0.06369426,0.60992908,3.36734694,0.6101695,1.61825726,12.583786003775435,10.847298815369664,43.82608699,12.32608699,24.88888892,1.3695651899999999,1.21081079,0.34054055,0.87027024,1.84210523,8.21739128,2.18439718,4.61538462,19.44786947356818,23.43703998274854,20210609,156j,677976,1.0,0,1.0,-13.9,5700.0,MIN,v nyy,,6,9
25,STL,6/9/2021,1,425794,Adam Wainwright,SP,N,,4,4,1,7.22727273,2.31818182,3.11764706,1.5,0.19776119,0.06343284,0.13432835,0.21862348,1.07575758,0.23369565,0.75085324,4.633652598748785,4.298348650664684,8.4120603,2.30653266,3.64705882,1.22110553,0.22463768,0.0615942,0.16304348,0.24505929,1.19095477,0.28961749,0.79831933,4.054081991553364,4.04174467342962,28.90909092,9.27272728,12.47058824,6.0,0.79104476,0.25373136,0.5373134,0.87449392,4.30303032,0.9347826,3.00341296,18.53461039499514,17.193394602658735,33.6482412,9.22613064,14.58823528,4.88442212,0.89855072,0.2463768,0.65217392,0.98023716,4.76381908,1.15846996,3.19327732,16.216327966213456,16.16697869371848,20210609,1628,425794,1.0,9,1.0,25.35,9500.0,STL,v cle,,8,2
26,KC,6/9/2021,1,641745,Brad Keller,SP,N,,3,6,0,7.26395939,3.97461929,1.82758621,0.95939086,0.18402778,0.10069444,0.08333334,0.26190476,1.44670051,0.30102041,0.77097506,4.397592059481327,4.21604036740326,6.64925373,2.61940299,2.53846154,0.60447761,0.17460317,0.06878307,0.1058201,0.25294118,1.25373134,0.28985507,0.63197026,3.5674845435717786,4.405219270318443,21.79187817,11.92385787,5.48275863,2.8781725799999998,0.55208334,0.30208332,0.25000002,0.7857142800000001,4.34010153,0.90306123,2.31292518,13.192776178443982,12.648121102209782,39.89552238,15.716417940000001,15.23076924,3.62686566,1.04761902,0.41269842,0.6349206000000001,1.51764708,7.522388040000001,1.73913042,3.79182156,21.404907261430672,26.431315621910656,20210609,145w,641745,1.0,0,1.0,2.8,5900.0,KAN,@ laa,,1,6
27,LAA,6/9/2021,1,656288,Griffin Canning,SP,N,,3,6,0,8.6,4.6,1.86956522,1.4,0.22279793,0.11917098,0.10362695,0.24404762,1.42222222,0.28333333,0.75645756,4.8131315186878805,4.895066521233981,10.37195122,3.29268293,3.15,1.97560976,0.26694915,0.08474576,0.18220339,0.27488152,1.42682927,0.32857143,0.7073955,4.868673652687158,4.182248180465546,25.799999999999997,13.799999999999999,5.6086956599999995,4.199999999999999,0.66839379,0.35751294,0.31088085,0.73214286,4.26666666,0.8499999899999999,2.26937268,14.439394556063641,14.685199563701943,62.23170732,19.75609758,18.9,11.85365856,1.6016949,0.50847456,1.09322034,1.64928912,8.56097562,1.97142858,4.2443729999999995,29.21204191612295,25.093489082793276,20210609,152u,656288,1.0,0,1.0,24.8,8400.0,LAA,v kan,,6,1
