,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,opp_pitch_hand,opp_pitch,bats,k_pct,bb_pct,bb_k,bat_avg,obp,slg,ops,iso,babip,wrc,wraa,woba,wrc_plus,opp_k/9,opp_bb/9,opp_k/bb,opp_hr/9,opp_k_pct,opp_bb_pct,opp_k_bb_pct,opp_avg,opp_whip,opp_babip,opp_lob_pct,opp_fip,opp_xfip,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
67,MIA,6/3/2021,1,542583,Jesus Aguilar,3,N,,L,Tyler Anderson,R,0.2,0.11818182,0.59090909,0.26595745,0.35454545,0.5106383,0.86518375,0.24468085,0.28985507,17.239761902570056,3.887323042928502,0.3581895889522873,129.89006437475635,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,20210603,2415,542583,1.0,3,3,2.0,5000,MIA,@ pit,,3,5
68,MIA,6/3/2021,1,643265,Garrett Cooper,4,N,,L,Tyler Anderson,R,0.27472527,0.05494505,0.2,0.31764706,0.36263736,0.63529412,0.99793148,0.31764706,0.37735849,18.91363374250735,7.919429787572278,0.4189781454893259,171.1725176527268,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,20210603,2811,643265,1.0,4,37,7.0,4300,MIA,@ pit,,3,5
70,MIA,6/3/2021,1,594807,Adam Duvall,6,N,,L,Tyler Anderson,R,0.28571429,0.03296703,0.11538462,0.22988506,0.26373626,0.51724138,0.78097764,0.28735632,0.25454545,12.102083639434902,1.0453342881122516,0.3278160527512267,107.16607746593279,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,20210603,2459,594807,1.0,5,7,0.0,4900,MIA,@ pit,,3,5
72,MIA,6/3/2021,1,595751,Jorge Alfaro,8,N,,L,Tyler Anderson,R,0.31111111,0.02222222,0.07142857,0.25,0.26666667,0.40909091,0.67575758,0.15909091,0.32142857,4.150795966028078,-1.3818274218450943,0.28097924861040985,78.9374694207797,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,20210603,2667,595751,1.0,6,2,10.0,3500,MIA,@ pit,,3,5
73,PIT,6/3/2021,1,624428,Adam Frazier,1,N,,R,Elieser Hernandez,L,0.11695906,0.08187135,0.7,0.28338762,0.35190616,0.40716612,0.75907228,0.1237785,0.30916031,46.579983793230284,5.07887151095413,0.3340345175385125,110.71981717889255,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,20210603,2707,624428,1.0,1,4,5.0,4000,PIT,v mia,,5,3
74,PIT,6/3/2021,1,621028,Kevin Newman,2,N,,R,Elieser Hernandez,R,0.10408922,0.04460967,0.42857143,0.22745098,0.26119403,0.27843137,0.5396254,0.05098039,0.25110132,16.017324907784328,-16.561458880002633,0.2402850358343836,49.22174756204921,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,20210603,2916,621028,1.0,8,6,0.0,2600,PIT,v mia,,5,3
75,PIT,6/3/2021,1,668804,Bryan Reynolds,3,N,,R,Elieser Hernandez,L,0.24916944,0.10631229,0.42666667,0.21969697,0.31333333,0.37878788,0.69212121,0.15909091,0.26815642,34.158020170781555,-2.366192763295232,0.3064852164189021,92.58235166336722,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,20210603,2964,668804,1.0,3,7,23.0,3300,PIT,v mia,,5,3
76,PIT,6/3/2021,1,607732,Jacob Stallings,4,N,,R,Elieser Hernandez,R,0.24757282,0.09708738,0.39215686,0.23626374,0.31372549,0.34615385,0.65987934,0.10989011,0.31007752,21.309917395548872,-3.6196922607850506,0.2943279979860081,84.63438056908255,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,20210603,2706,607732,1.0,5,2,11.0,4700,PIT,v mia,,5,3
77,PIT,6/3/2021,1,570256,Gregory Polanco,5,N,,R,Elieser Hernandez,L,0.32926829,0.08536585,0.25925926,0.1981982,0.26422764,0.39189189,0.65611953,0.19369369,0.2481203,22.75260408224773,-7.108792006948472,0.2811639800363657,76.07805245836707,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,20210603,2456,570256,1.0,4,7,4.0,2600,PIT,v mia,,5,3
78,PIT,6/3/2021,1,570481,Erik Gonzalez,6,N,,R,Elieser Hernandez,R,0.23863636,0.03409091,0.14285714,0.19841270000000005,0.22348485,0.26587302,0.48935787,0.06746032,0.2565445,10.235850211192016,-21.83144718785202,0.21446037834340875,32.13578281067555,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,11.8125,20210603,2416,570481,1.0,7,35,0.0,2500,PIT,v mia,,5,3
79,PIT,6/3/2021,1,592325,Ben Gamel,7,N,,R,Elieser Hernandez,L,0.30263158,0.09868421,0.32608696,0.22627737,0.30263158,0.39416058,0.69679216,0.16788321,0.31818182,17.056692963035562,-1.5858098589463447,0.3035176223830173,88.78246642736569,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,11.64705882,20210603,2663,592325,1.0,6,7,3.0,2100,PIT,v mia,,5,3
82,ARI,6/3/2021,1,668942,Josh Rojas,3,N,,L,Brett Anderson,L,0.34328358,0.05970149,0.17391304,0.25806452,0.3030303,0.35483871,0.65786901,0.09677419,0.39473684,6.7846030395561145,-1.2862692821687751,0.2912889122962952,81.18944056284063,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20210603,3261,668942,1.0,1,47,0.0,3600,ARI,@ mil,,4,7
83,ARI,6/3/2021,1,500871,Eduardo Escobar,4,N,,L,Brett Anderson,R,0.15929204,0.05309735,0.33333333,0.24528302,0.28318584,0.43396226,0.7171481,0.18867924,0.25,12.47356685290776,-1.291197508175748,0.304226459137031,88.15971435722699,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,20210603,6257,500871,1.0,3,5,10.0,4400,ARI,@ mil,,4,7
84,ARI,6/3/2021,1,572233,Christian Walker,5,N,,L,Brett Anderson,R,0.20512821,0.12820513,0.625,0.24615385,0.35897436,0.43076923,0.78974359,0.18461538,0.29166667,11.345189439398803,1.6611929706163786,0.3443483297641461,113.9234202685396,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,20210603,2534,572233,1.0,5,3,7.0,3300,ARI,@ mil,,4,7
86,ARI,6/3/2021,1,605113,Nick Ahmed,7,N,,L,Brett Anderson,R,0.18181818,0.08080808,0.44444444,0.27472527,0.33333333,0.45054945,0.78388278,0.17582418,0.32394366,13.923462956408093,1.7820706956182208,0.3385429346200192,110.84633519538662,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,5.63592233,20210603,2500,605113,1.0,7,6,18.0,3000,ARI,@ mil,,4,7
88,MIL,6/3/2021,1,543939,Kolten Wong,1,N,,R,Seth Frankoff,L,0.1533101,0.09407666,0.61363636,0.25403226,0.34385965,0.35080645,0.6946661,0.09677419,0.2955665,33.615200962132484,-1.383925494545436,0.3100182302427797,95.44278709580814,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,20210603,4262,543939,1.0,1,4,0.0,4200,MIL,v ari,,7,4
89,MIL,6/3/2021,1,592885,Christian Yelich,2,N,,R,Seth Frankoff,L,0.31034483,0.18103448,0.58333333,0.19148936,0.34482759,0.34574468,0.69057227,0.15425532,0.25925926,27.456800080723013,-1.1564962865050081,0.3118959553863691,93.66892643911041,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,20210603,7793,592885,1.0,3,7,22.0,5200,MIL,v ari,,7,4
90,MIL,6/3/2021,1,553882,Omar Narvaez,3,N,,R,Seth Frankoff,L,0.22857143,0.11428571,0.5,0.24725275,0.34285714,0.37362637,0.71648351,0.12637362,0.30769231,26.192645107429442,0.7609217511824946,0.3206032131399427,100.4715828186225,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,20210603,2712,553882,1.0,5,2,2.0,3600,MIL,v ari,,7,4
91,MIL,6/3/2021,1,541645,Avisail Garcia,5,N,,R,Seth Frankoff,R,0.24814815,0.05925926,0.23880597,0.23076923,0.29259259,0.3562753,0.64886789,0.12550607,0.28323699,26.564089029225673,-6.167028353419938,0.28793327653849565,78.97010839754493,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,6.09677419,20210603,7760,541645,1.0,4,7,16.0,3900,MIL,v ari,,7,4
92,MIL,6/3/2021,1,543768,Travis Shaw,6,N,,R,Seth Frankoff,L,0.28571429,0.09774436,0.34210526,0.21610169,0.29699248,0.39830508,0.69529756,0.18220339,0.26490066,29.746438749105568,-2.4646948203734205,0.3033832549152517,89.73361599670466,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,5.14285714,20210603,2567,543768,1.0,6,5,0.0,3300,MIL,v ari,,7,4
95,MIN,6/3/2021,1,664247,Kyle Garlick,1,N,,L,Kris Bubic,R,0.26315789,0.01754386,0.06666667,0.27777778,0.29824561,0.5,0.79824561,0.22222222,0.34210526,7.897553464508479,1.180251015460915,0.33838598456299096,116.57648138786243,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,20210603,2985,664247,1.0,1,7,4.0,2800,MIN,@ kan,,5,6
96,MIN,6/3/2021,1,518626,Josh Donaldson,2,N,,L,Kris Bubic,R,0.1884058,0.1884058,1.0,0.21818182,0.37681159,0.4,0.77681159,0.18181818,0.23076923,9.990252383354168,1.7487387213139336,0.34556643577182994,120.15529526087255,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,20210603,2324,518626,1.0,2,5,35.0,4600,MIN,@ kan,,5,6
97,MIN,6/3/2021,1,443558,Nelson Cruz,3,N,,L,Kris Bubic,R,0.14018692,0.08411215,0.6,0.38947368,0.45283019,0.70526316,1.15809335,0.31578948,0.3943662,27.95835418561043,15.027175884037625,0.4809210560854199,214.1285367385673,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,20210603,7532,443558,1.0,4,7,3.0,5100,MIN,@ kan,,5,6
99,MIN,6/3/2021,1,593934,Miguel Sano,5,N,,L,Kris Bubic,R,0.4040404,0.1010101,0.25,0.14606742,0.23232323,0.30337079,0.53569402,0.15730337,0.2,5.845218339902959,-6.117472788350978,0.2391514525269017,48.05011603778393,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,20210603,5220,593934,1.0,6,35,6.0,4000,MIN,@ kan,,5,6
100,MIN,6/3/2021,1,593871,Jorge Polanco,6,N,,L,Kris Bubic,R,0.13445378,0.03361345,0.25,0.3125,0.33613445,0.49107143,0.82720588,0.17857143,0.33684211,18.03636571137462,3.6524566498235305,0.3521017893021848,124.68840886450528,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,8.07476636,20210603,2440,593871,1.0,3,4,15.0,4800,MIN,@ kan,,5,6
102,KC,6/3/2021,1,593160,Whit Merrifield,1,N,,L,JA Happ,R,0.05882353,0.09243697,1.57142857,0.30555556,0.3697479,0.47222222,0.84197012,0.16666666,0.30612245,19.085793344854512,4.69294922667662,0.3631441673990024,130.93926907370084,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,20210603,2699,593160,1.0,1,47,5.0,5400,KAN,v min,,6,5
103,KC,6/3/2021,1,467793,Carlos Santana,2,N,,L,JA Happ,R,0.12096774,0.08870968,0.73333333,0.28828829,0.35483871,0.48648649,0.8413252,0.1981982,0.29347826,19.68423835416128,4.636946941211719,0.3615465380491749,129.10530636564155,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,20210603,2317,467793,1.0,2,3,5.0,4200,KAN,v min,,6,5
104,KC,6/3/2021,1,521692,Salvador Perez,3,N,,L,JA Happ,R,0.21978022,0.03296703,0.15,0.23255814,0.27472527,0.44186047,0.71658574,0.20930233,0.24590164,10.528329383932796,-0.4122642312414966,0.306768774331271,93.22826728803464,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,20210603,2346,521692,1.0,3,2,28.0,5100,KAN,v min,,6,5
105,KC,6/3/2021,1,624585,Jorge Soler,4,N,,L,JA Happ,R,0.33333333,0.08695652,0.26086957,0.16393443,0.25,0.24590164,0.49590164,0.08196721,0.26315789,3.5544843765209686,-4.669159172265671,0.22837037111029904,40.23529551065821,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,20210603,7755,624585,1.0,5,7,2.0,3100,KAN,v min,,6,5
106,KC,6/3/2021,1,641531,Hunter Dozier,6,N,,L,JA Happ,R,0.328125,0.109375,0.33333333,0.21052632,0.296875,0.36842105,0.66529605,0.15789473,0.31428571,6.746383094829474,-0.9747091218410392,0.2945167720317841,84.67977571539095,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,20210603,2737,641531,1.0,6,57,14.0,2900,KAN,v min,,6,5
107,KC,6/3/2021,1,593643,Hanser Alberto,8,N,,L,JA Happ,R,0.14285714,0.02197802,0.15384615,0.3253012,0.34444444,0.43373494,0.77817938,0.10843374,0.36111111,12.42535270488984,1.3417981836867992,0.33254362013604905,110.83450644171178,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,7.23829787,20210603,2573,593643,1.0,8,45,5.0,2500,KAN,v min,,6,5
109,DET,6/3/2021,1,543257,Robbie Grossman,1,N,,L,Dallas Keuchel,R,0.21686747,0.15662651,0.72222222,0.25373134,0.37349398,0.46268657,0.83618055,0.20895523,0.30612245,13.01954253512656,3.127851602912302,0.3611769827015429,131.8845573493608,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,20210603,7778,543257,1.0,1,7,3.0,3700,DET,@ chw,,1,4
110,DET,6/3/2021,1,600869,Jeimer Candelario,2,N,,L,Dallas Keuchel,R,0.21505376,0.08602151,0.4,0.38823529,0.44086022,0.55294118,0.9938014,0.16470589,0.49206349,19.9718665070138,8.735540758749003,0.4279781195425218,175.5047818695424,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,20210603,2640,600869,1.0,2,5,3.0,3400,DET,@ chw,,1,4
111,DET,6/3/2021,1,408234,Miguel Cabrera,3,N,,L,Dallas Keuchel,R,0.23684211,0.13157895,0.55555556,0.31818182,0.40789474,0.48484848,0.89274322,0.16666666,0.4,14.02317290343209,4.795739587022504,0.3892882748654014,149.3465163562565,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,20210603,5125,408234,1.0,3,3,0.0,3100,DET,@ chw,,1,4
112,DET,6/3/2021,1,570731,Jonathan Schoop,4,N,,L,Dallas Keuchel,R,0.2962963,0.02469136,0.08333333,0.23684211,0.25,0.38157895,0.63157895,0.14473684,0.30769231,6.695926810316303,-3.0608630080898034,0.26678232848644257,66.42801680567652,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,20210603,6268,570731,1.0,4,34,0.0,3300,DET,@ chw,,1,4
113,DET,6/3/2021,1,592348,Niko Goodrum,5,N,,L,Dallas Keuchel,R,0.32183908,0.10344828,0.32142857,0.30263158,0.37931034,0.51315789,0.89246823,0.21052631,0.43478261,15.324550434294169,4.85033029252571,0.3808249337919827,143.68761586532668,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,20210603,2833,592348,1.0,6,67,8.0,3300,DET,@ chw,,1,4
116,DET,6/3/2021,1,650489,Willi Castro,9,N,,L,Dallas Keuchel,R,0.25,0.03333333,0.13333333,0.25862069,0.28333333,0.36206897,0.6454023,0.10344828,0.33333333,5.769310964093207,-1.4496675526642815,0.2808680554231008,76.33426767269628,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,4.9245283,20210603,3267,650489,1.0,7,4,16.0,2700,DET,@ chw,,1,4
117,CHW,6/3/2021,1,641313,Tim Anderson,1,N,,R,Casey Mize,R,0.25423729,0.03050847,0.12,0.28723404,0.31525424,0.41843972,0.73369396,0.13120568,0.36180905,36.48843949496378,0.6101764312349713,0.31843438330343216,103.717097470216,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,20210603,2704,641313,1.0,1,6,17.0,5000,CHW,v det,,4,1
118,CHW,6/3/2021,1,594809,Adam Eaton,2,N,,R,Casey Mize,L,0.20895522,0.08582089999999999,0.41071429,0.24463519,0.32824427,0.42060086,0.74884513,0.17596567,0.29411765,34.96072160344953,2.5432064671480137,0.32615604505685103,105.99658970831229,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,20210603,7765,594809,1.0,2,7,0.0,4600,CHW,v det,,4,1
119,CHW,6/3/2021,1,660162,Yoan Moncada,3,N,,R,Casey Mize,L,0.27514793,0.13905325,0.50537634,0.24475524,0.35502959,0.4020979,0.75712749,0.15734266,0.3315508,46.292841538888375,5.231297560137678,0.334841237618373,114.86736251092005,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,20210603,2736,660162,1.0,3,5,14.0,5400,CHW,v det,,4,1
120,CHW,6/3/2021,1,547989,Jose Abreu,4,N,,R,Casey Mize,R,0.24225352,0.08450704,0.34883721,0.30476190000000003,0.36901408,0.55873016,0.92774424,0.25396826,0.35211268,65.50861393407496,22.286281560813517,0.3904799995786053,153.03798640873134,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,20210603,2407,547989,1.0,4,3,0.0,5700,CHW,v det,,4,1
121,CHW,6/3/2021,1,606213,Yermin Mercedes,5,N,,R,Casey Mize,R,0.19696970000000005,0.06818182,0.34615385,0.29752066,0.34848485,0.45454545,0.8030303000000001,0.15702479,0.34065934,19.642670532634195,4.243410853614748,0.3498193978360205,127.00907515337828,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,7.58823529,20210603,3316,606213,1.0,5,2,0.0,5200,CHW,v det,,4,1
122,CHW,6/3/2021,1,518735,Yasmani Grandal,6,N,,R,Casey Mize,L,0.2972973,0.18918919,0.63636364,0.18181818,0.33976834,0.38277512,0.72254346,0.20095694,0.2231405,33.46412055508662,1.863634261651524,0.3244050534075291,107.76015466734364,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,20210603,2359,518735,1.0,6,2,14.0,4900,CHW,v det,,4,1
123,CHW,6/3/2021,1,544725,Leury Garcia,8,N,,R,Casey Mize,L,0.20987654,0.07407407,0.35294118,0.24161074,0.29813665,0.32214765,0.6202843000000001,0.08053691,0.30088496,14.633254806418364,-4.746298980991892,0.2768505315602937,76.45349996070256,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,7.71428571,20210603,6289,544725,1.0,8,7,3.0,4200,CHW,v det,,4,1
124,CIN,6/3/2021,1,553993,Eugenio Suarez,1,Y,3B,R,Adam Wainwright,R,0.30563798,0.10682493,0.34951456,0.19322034,0.28783383,0.43728814,0.72512197,0.2440678,0.20809249,40.168965316991574,-0.6508945006325186,0.31166466556134675,92.78771364000264,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210603,2424,553993,1.0,1,5,2.0,3900,CIN,@ stl,,4,2
125,CIN,6/3/2021,1,608385,Jesse Winker,2,Y,LF,R,Adam Wainwright,L,0.20547945,0.11643836,0.56666667,0.31620553,0.40410959,0.64031621,1.0444258,0.32411068,0.3372093,64.93108581434142,29.617044214710106,0.4392200291973271,176.58426573969842,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,20210603,2766,608385,1.0,2,7,24.0,4300,CIN,@ stl,,4,2
126,CIN,6/3/2021,1,592206,Nick Castellanos,3,Y,RF,R,Adam Wainwright,R,0.26436782,0.09195402,0.34782609,0.27974277,0.35344828,0.55305466,0.90650294,0.27331189,0.335,61.6840067958841,19.429723963738414,0.3844472853274181,140.30384825977023,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210603,5217,592206,1.0,3,7,8.0,4100,CIN,@ stl,,4,2
127,CIN,6/3/2021,1,663886,Tyler Stephenson,4,Y,1B,R,Adam Wainwright,R,0.24444444,0.11111111,0.45454545,0.27848101,0.36666667,0.39240506,0.75907173,0.11392405,0.36363636,12.749852300606625,2.1670985827072995,0.3389110823472341,112.43335645755629,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210603,3309,663886,1.0,4,23,5.0,2800,CIN,@ stl,,4,2
128,CIN,6/3/2021,1,571980,Tyler Naquin,5,Y,CF,R,Adam Wainwright,L,0.25572519,0.0648855,0.25373134,0.25726141,0.30916031,0.48547718,0.79463749,0.22821577,0.30061350000000003,36.47289436446617,4.86216011779497,0.3374570644678284,111.15887976221177,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,20210603,2644,571980,1.0,5,7,9.0,3300,CIN,@ stl,,4,2
129,CIN,6/3/2021,1,571466,Tucker Barnhart,7,Y,C,R,Adam Wainwright,L,0.27403846,0.09615385,0.35087719,0.26486486,0.34615385,0.43783784,0.78399169,0.17297298,0.34710744,29.904314612612858,4.866609012351175,0.3427511519537522,113.4719549340664,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,20210603,2411,571466,1.0,7,2,7.0,3400,CIN,@ stl,,4,2
130,CIN,6/3/2021,1,663697,Jonathan India,8,Y,2B,R,Adam Wainwright,R,0.20869565,0.09565217,0.45833333,0.24210526,0.34782609,0.4,0.74782609,0.15789474,0.28169014,15.334440631098659,1.926203270680816,0.3303376622821973,107.16021302592642,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210603,3680,663697,1.0,8,4,10.0,3000,CIN,@ stl,,4,2
131,STL,6/3/2021,1,669242,Tommy Edman,1,N,,R,Vladimir Gutierrez,L,0.16489362,0.06914894,0.41935484,0.25294118,0.31648936,0.34705882,0.66354818,0.09411764,0.29347826,39.48743838868562,-6.01358864404735,0.2953452039906319,87.70826978195696,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,20210603,2996,669242,1.0,1,4,13.0,5000,STL,v cin,,2,4
132,STL,6/3/2021,1,666185,Dylan Carlson,2,N,,R,Vladimir Gutierrez,L,0.27099237,0.08778626,0.32394366,0.23175966,0.30916031,0.36909871,0.67825902,0.13733905,0.3081761,27.873883252153725,-3.611760201742322,0.29740754169522576,89.48131269465397,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,20210603,3328,666185,1.0,2,7,2.0,3800,STL,v cin,,2,4
134,STL,6/3/2021,1,571448,Nolan Arenado,4,N,,R,Vladimir Gutierrez,R,0.11180124,0.07763975,0.69444444,0.26369863,0.31987578,0.48630137,0.80617715,0.22260274,0.25609756,44.62026668500309,5.781618864947612,0.3366881923962243,107.15899372798229,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20210603,5219,571448,1.0,4,5,0.0,5300,STL,v cin,,2,4
135,STL,6/3/2021,1,425877,Yadier Molina,5,N,,R,Vladimir Gutierrez,R,0.15833333,0.0375,0.23684211,0.27555556,0.30543933,0.4,0.70543933,0.12444444,0.30054645,27.206529252762607,-1.9016962865640603,0.3061267671225959,94.5610872918866,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20210603,2209,425877,1.0,5,2,7.0,4300,STL,v cin,,2,4
136,STL,6/3/2021,1,572761,Matt Carpenter,6,N,,R,Vladimir Gutierrez,L,0.29385965,0.13596491,0.46268657,0.16842105,0.30701754,0.30526316,0.6122807,0.13684211,0.21551724,21.128178670276625,-6.741757468114878,0.2798636866881784,76.9472316275257,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,20210603,5203,572761,1.0,6,34,5.0,3400,STL,v cin,,2,4
