,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
10,ATL,6/11/2021,1,450203.0,Charlie Morton,SP,N,,2,6,1,12.10344828,3.95689655,3.05882353,1.62931035,0.30952381,0.10119048,0.20833333,0.22377622,1.26724138,0.29069767,0.61946903,4.60859804275327,3.920224774861942,9.09782609,2.20108696,4.13333333,0.58695652,0.23220974,0.05617978,0.17602996,0.27235772,1.33695652,0.34615385,0.6840795999999999,2.9120337252868214,3.3191056168105684,24.20689656,7.9137931,6.11764706,3.2586207,0.61904762,0.20238096,0.41666666,0.44755244,2.53448276,0.58139534,1.23893806,9.21719608550654,7.840449549723884,54.58695654,13.206521760000001,24.799999980000003,3.52173912,1.3932584399999999,0.33707867999999996,1.05617976,1.6341463200000002,8.02173912,2.0769231,4.104477599999999,17.472202351720927,19.914633700863412,20210611,1575,450203,1.0,9,1.0,1.6,7500.0,ATL,@ mia,,3,4
11,MIA,6/11/2021,1,645261.0,Sandy Alcantara,SP,Y,,4,4,1,7.62352941,3.65294118,2.08695652,1.42941176,0.20425532,0.09787234,0.10638298,0.215311,1.2,0.23225806,0.7400722,4.742916765021255,4.631392578517471,9.4260355,1.91715976,4.91666667,0.47928994,0.26457399,0.05381166,0.21076233,0.22439024,1.0295858,0.29655172,0.65743945,2.610221317921728,2.914153870926988,30.49411764,14.61176472,8.34782608,5.71764704,0.81702128,0.39148936,0.42553192,0.861244,4.8,0.92903224,2.9602888,18.97166706008502,18.525570314069885,37.704142,7.66863904,19.66666668,1.91715976,1.05829596,0.21524664,0.84304932,0.89756096,4.1183432,1.18620688,2.6297578,10.440885271686913,11.656615483707952,20210611,144t,645261,1.0,9,1.0,21.3,9000.0,MIA,v atl,,4,3
12,CHW,6/11/2021,1,608337.0,Lucas Giolito,SP,N,,6,3,0,12.23076923,4.15384615,2.94444444,0.92307692,0.33544304,0.11392405,0.22151899,0.17266187,1.07692308,0.24242424,0.74525745,3.205031807310509,3.381242015499335,10.96875,2.25,4.875,1.828125,0.30232558,0.0620155,0.24031008,0.22362869,1.078125,0.26845638,0.71969697,4.2099723736417065,3.501065764542348,73.38461538,24.923076899999998,17.66666664,5.53846152,2.0126582400000004,0.6835443,1.32911394,1.03597122,6.46153848,1.45454544,4.4715447,19.230190843863056,20.28745209299601,32.90625,6.75,14.625,5.484375,0.90697674,0.1860465,0.72093024,0.67088607,3.234375,0.80536914,2.1590909099999998,12.62991712092512,10.503197293627045,20210611,137u,608337,1.0,0,1.0,23.9,10100.0,CHW,@ det,,5,4(F10)
13,DET,6/11/2021,1,669373.0,Tarik Skubal,SP,N,,0,9,0,9.64285714,3.375,2.85714286,0.48214286,0.26315789,0.09210526,0.17105263,0.25,1.28571429,0.33333333,0.79646018,2.8363408239172925,3.994929240544098,11.36138614,4.00990099,2.83333333,2.80693069,0.2852349,0.10067114,0.18456376,0.24137931,1.38118812,0.26582278,0.84319527,6.202123950565921,4.8663784991219625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.25247526000001,36.08910891,25.499999969999998,25.262376210000003,2.5671141,0.90604026,1.66107384,2.1724137900000002,12.430693080000001,2.39240502,7.58875743,55.81911555509329,43.797406492097664,20210611,161h,669373,1.0,0,1.0,13.5,6900.0,DET,v chw,,4,5(F10)
14,BAL,6/11/2021,1,669211.0,Keegan Akin,SP,N,,3,6,0,10.38461538,2.07692308,5.0,0.0,0.27777778,0.05555556,0.22222222,0.26,1.23076923,0.36111111,0.75,1.5498051181651604,3.0970767469880416,10.46938775,3.03061224,3.45454545,1.37755102,0.26206897,0.07586207,0.1862069,0.25954198,1.37755102,0.32222222,0.82051282,3.9342007476262992,4.370757640711574,31.15384614,6.230769239999999,15.0,0.0,0.8333333399999999,0.16666667999999998,0.66666666,0.78,3.69230769,1.08333333,2.25,4.649415354495481,9.291230240964126,62.816326499999995,18.18367344,20.7272727,8.26530612,1.57241382,0.45517242,1.1172414000000002,1.55725188,8.26530612,1.93333332,4.92307692,23.605204485757795,26.224545844269443,20210611,160q,669211,1.0,0,1.0,2.2,5000.0,BAL,@ tam,,2,4
15,TB,6/11/2021,1,642232.0,Ryan Yarbrough,SP,Y,,1,8,0,8.65384615,3.11538462,2.77777778,0.69230769,0.21367521,0.07692308,0.13675213,0.25961538,1.38461538,0.32051282,0.8839779000000001,3.627418462737835,4.330048045370085,6.77351916,1.41114983,4.8,1.22299652,0.18414322,0.03836317,0.14578005,0.24861878,1.09756098,0.27304965,0.66805846,4.175153787887599,4.228980608563161,8.65384615,3.11538462,2.77777778,0.69230769,0.21367521,0.07692308,0.13675213,0.25961538,1.38461538,0.32051282,0.8839779000000001,3.627418462737835,4.330048045370085,54.18815328,11.28919864,38.4,9.78397216,1.47314576,0.30690536,1.1662404,1.98895024,8.78048784,2.1843972,5.34446768,33.40123030310079,33.831844868505286,20210611,145u,642232,1.0,0,1.0,27.7,7700.0,TAM,v bal,,4,2
16,HOU,6/11/2021,1,664353.0,Jose Urquidy,SP,N,,3,6,0,7.2,2.025,3.55555556,0.675,0.21621622,0.06081081,0.15540541,0.16058394,0.775,0.18446602,0.61151079,3.2859100977534887,4.248793450986827,6.44776119,1.81343284,3.55555556,1.81343284,0.17021277,0.04787234,0.12234043,0.2752809,1.29850746,0.29197080000000003,0.90517241,5.0106545595684056,5.027739836175584,21.6,6.074999999999999,10.66666668,2.0250000000000004,0.64864866,0.18243243,0.46621623,0.48175182000000005,2.325,0.55339806,1.8345323699999998,9.857730293260467,12.746380352960479,38.686567139999994,10.88059704,21.33333336,10.88059704,1.02127662,0.28723403999999997,0.73404258,1.6516853999999999,7.79104476,1.7518248,5.43103446,30.063927357410435,30.166439017053506,20210611,154y,664353,1.0,0,1.0,22.75,8600.0,HOU,@ min,,6,4
17,MIN,6/11/2021,1,533167.0,Matt Shoemaker,SP,N,,3,6,0,7.03361344,4.53781513,1.55,2.26890756,0.16756757,0.10810811,0.05945946,0.26993865,1.61344538,0.27419355,0.7,6.387092031444428,5.339732404110599,6.57983193,2.26890756,2.9,2.04201681,0.17682927,0.06097561,0.11585366,0.25,1.18487395,0.24561404,0.57692308,5.548825058827845,4.322107511208474,21.10084032,13.61344539,4.65,6.80672268,0.50270271,0.32432433,0.17837838,0.80981595,4.84033614,0.82258065,2.0999999999999996,19.161276094333285,16.019197212331797,39.47899158,13.61344536,17.4,12.252100859999999,1.06097562,0.36585365999999997,0.69512196,1.5,7.1092437,1.47368424,3.46153848,33.29295035296707,25.932645067250842,20210611,119i,533167,,0,1.0,2.7,5200.0,MIN,v hou,,4,6
18,MIL,6/11/2021,1,605540.0,Brandon Woodruff,SP,N,,4,4,1,11.10483871,2.06854839,5.36842105,0.76209677,0.31775701,0.05919003,0.25856698,0.17725753,0.87096774,0.24210526,0.76687117,2.5987733750392468,2.9910533545078817,10.88059701,2.14925373,5.0625,0.80597015,0.31764706,0.0627451,0.25490196,0.17748918,0.85074627,0.23648649,0.89353612,2.8018707597712007,2.966094543818218,44.41935484,8.27419356,21.4736842,3.04838708,1.27102804,0.23676012,1.03426792,0.70903012,3.48387096,0.96842104,3.06748468,10.395093500156987,11.964213418031527,43.52238804,8.59701492,20.25,3.2238806,1.27058824,0.2509804,1.01960784,0.70995672,3.40298508,0.94594596,3.57414448,11.207483039084803,11.864378175272872,20210611,142e,605540,1.0,9,1.0,23.35,10400.0,MIL,v pit,,7,4
19,KC,6/11/2021,1,663903.0,Brady Singer,SP,N,,5,4,0,8.72727273,3.95454545,2.20689655,1.09090909,0.21993127,0.09965636,0.12027491,0.24206349,1.36363636,0.28961749,0.57109557,4.438858278032597,4.940796408644228,9.05806452,2.43870968,3.71428571,0.69677419,0.24528302,0.06603774,0.17924528,0.23589744,1.16129032,0.29787234,0.83032491,3.0326628725443374,3.073163010312416,43.63636364999999,19.77272725,11.03448275,5.45454545,1.09965635,0.4982818,0.60137455,1.21031745,6.8181818000000005,1.4480874499999998,2.8554778499999998,22.194291390162984,24.703982043221142,36.23225808,9.75483872,14.85714284,2.78709676,0.98113208,0.26415096,0.71698112,0.94358976,4.64516128,1.19148936,3.32129964,12.13065149017735,12.292652041249664,20210611,159e,663903,1.0,0,1.0,17.9,6400.0,KAN,@ oak,,3,4
20,OAK,6/11/2021,1,608344.0,Cole Irvin,SP,N,,1,8,0,8.150943400000001,1.01886792,8.0,1.01886792,0.19047619,0.02380952,0.16666667,0.35,1.69811321,0.41269841,0.81560284,3.3084063360378635,3.812773471528094,6.18072289,1.78915663,3.45454545,0.97590361,0.16521739,0.04782609,0.1173913,0.26046512,1.21084337,0.28901734,0.72607261,3.881786426845156,4.791491925615305,8.150943400000001,1.01886792,8.0,1.01886792,0.19047619,0.02380952,0.16666667,0.35,1.69811321,0.41269841,0.81560284,3.3084063360378635,3.812773471528094,49.44578312,14.31325304,27.6363636,7.80722888,1.32173912,0.38260872,0.9391304,2.08372096,9.68674696,2.31213872,5.80858088,31.05429141476125,38.33193540492244,20210611,153d,608344,1.0,0,1.0,15.9,6600.0,OAK,v kan,,4,3
21,ARI,6/11/2021,1,518876.0,Merrill Kelly,SP,N,,3,5,1,7.11486486,2.55405405,2.78571429,0.91216216,0.19402985,0.06965174,0.12437811,0.23243243,1.15540541,0.26573427,0.72,3.7414236708961512,4.174066339900866,8.94267516,1.71974522,5.2,1.71974522,0.23214286,0.04464286,0.1875,0.27884615,1.29936306,0.32,0.71428571,4.339439234716968,3.722826772895078,21.34459458,7.66216215,8.35714287,2.73648648,0.5820895500000001,0.20895522,0.37313433,0.69729729,3.4662162299999997,0.7972028099999999,2.16,11.224271012688455,12.5221990197026,44.7133758,8.5987261,26.0,8.5987261,1.1607143,0.2232143,0.9375,1.3942307500000002,6.4968153,1.6,3.57142855,21.697196173584842,18.61413386447539,20210611,151s,518876,1.0,9,1.0,13.65,7000.0,ARI,v laa,,5,6(F10)
22,TEX,6/11/2021,1,592314.0,Mike Foltynewicz,SP,N,,3,5,1,5.4,3.49411765,1.54545455,2.85882353,0.1328125,0.0859375,0.046875,0.30701754,1.62352941,0.29213483,0.9039548,7.447895439791264,6.1717440138845,6.96774194,1.95967742,3.55555556,1.52419355,0.18934911,0.05325444,0.13609467,0.26582278,1.23387097,0.29166667,0.68720379,4.517914011029827,4.3099740345856326,16.200000000000003,10.482352950000001,4.63636365,8.57647059,0.3984375,0.2578125,0.140625,0.92105262,4.87058823,0.8764044900000001,2.7118643999999996,22.34368631937379,18.5152320416535,34.838709699999995,9.7983871,17.777777800000003,7.620967749999999,0.9467455499999999,0.2662722,0.68047335,1.3291138999999998,6.1693548499999995,1.4583333500000002,3.43601895,22.589570055149135,21.549870172928163,20210611,125g,592314,1.0,9,1.0,-11.4,5900.0,TEX,@ lad,,1,12
23,LAD,6/11/2021,1,477132.0,Clayton Kershaw,SP,N,,2,6,1,8.83636364,1.71818182,5.14285714,0.73636364,0.27067669,0.05263158,0.21804511,0.152,0.70909091,0.18390805,0.73394495,2.831842679854012,3.4615458910869905,10.28571429,1.37755102,7.46666667,1.19387755,0.28571429,0.03826531,0.24744898,0.22911051,1.02040816,0.28915663,0.76650943,3.151365290868464,2.9096028369521267,17.67272728,3.43636364,10.28571428,1.47272728,0.54135338,0.10526316,0.43609022,0.304,1.41818182,0.3678161,1.4678899,5.663685359708024,6.923091782173981,61.714285739999994,8.26530612,44.80000002,7.163265300000001,1.7142857399999998,0.22959185999999998,1.48469388,1.37466306,6.12244896,1.7349397800000002,4.59905658,18.908191745210786,17.45761702171276,20210611,1495,477132,1.0,9,1.0,33.1,9800.0,LAD,v tex,,12,1
