,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
0,MIN,6/1/2021,1,501381,Michael Pineda,SP,Y,,4,5,0,9.07964602,2.62831858,3.45454545,1.19469027,0.2375,0.06875,0.16875,0.2585034,1.30088496,0.31132075,0.83333333,3.7402321217902834,4.399561862971021,8.59090909,1.96363636,4.375,0.98181818,0.24475524,0.05594406,0.18881118,0.19696970000000005,0.92727273,0.23157895,0.6462585,3.4031015788394083,3.8786484934442167,36.31858408,10.51327432,13.8181818,4.77876108,0.95,0.275,0.675,1.0340136,5.20353984,1.245283,3.33333332,14.960928487161134,17.598247451884085,42.95454545,9.8181818,21.875,4.9090909,1.2237762,0.2797203,0.9440559,0.9848485000000002,4.63636365,1.15789475,3.2312925,17.015507894197043,19.393242467221082,20210601,103g,501381,1.0,0,1.0,-5.45,9200.0,MIN,@ bal,,4,7
1,TB,6/1/2021,1,607192,Tyler Glasnow,SP,Y,,3,6,0,12.87046632,2.0984456,6.13333333,0.97927461,0.37860082,0.0617284,0.31687242,0.15789474,0.79274611,0.2248062,0.87378641,2.4148983956709817,2.3210696861265285,13.5,4.11428571,3.28125,1.8,0.35836177,0.10921502,0.24914675,0.20384615,1.21428571,0.27464789,0.77981651,4.131569515795311,3.258282937887444,38.61139896,6.295336799999999,18.39999999,2.93782383,1.13580246,0.1851852,0.95061726,0.47368422,2.37823833,0.6744186000000001,2.62135923,7.244695187012946,6.963209058379586,81.0,24.685714259999997,19.6875,10.8,2.15017062,0.65529012,1.4948805,1.2230769000000001,7.28571426,1.64788734,4.67889906,24.789417094771867,19.549697627324665,20210601,134s,607192,1.0,0,1.0,22.15,9800.0,TAM,@ nyy,,3,5(F11)
2,NYY,6/1/2021,1,593334,Domingo German,SP,Y,,5,4,0,7.71428571,1.75324675,4.4,1.75324675,0.20952381,0.04761905,0.16190476,0.25,1.16883117,0.2739726,0.82608696,4.540176554968261,4.319961996590649,9.20454546,1.53409091,6.0,1.84090909,0.25862069,0.04310345,0.21551724,0.2,0.92045455,0.21621622,0.91836735,4.364851884968261,3.788488833714076,38.57142855,8.76623375,22.0,8.76623375,1.04761905,0.23809525,0.8095238,1.25,5.84415585,1.369863,4.1304348,22.700882774841308,21.599809982953246,36.81818184,6.13636364,24.0,7.36363636,1.03448276,0.1724138,0.86206896,0.8,3.6818182,0.86486488,3.6734694,17.459407539873045,15.153955334856304,20210601,142a,593334,1.0,0,1.0,13.45,9400.0,NYY,v tam,,5,3(F11)
3,MIA,6/1/2021,1,645261,Sandy Alcantara,SP,Y,,3,6,0,7.62352941,3.65294118,2.08695652,1.42941176,0.20425532,0.09787234,0.10638298,0.215311,1.2,0.23225806,0.7400722,4.742916765021255,4.631392578517471,9.4260355,1.91715976,4.91666667,0.47928994,0.26457399,0.05381166,0.21076233,0.22439024,1.0295858,0.29655172,0.65743945,2.610221317921728,2.914153870926988,22.87058823,10.958823540000001,6.260869560000001,4.28823528,0.6127659599999999,0.29361702,0.31914894,0.645933,3.5999999999999996,0.69677418,2.2202165999999997,14.228750295063765,13.894177735552415,56.556213,11.50295856,29.500000019999998,2.87573964,1.58744394,0.32286996,1.26457398,1.34634144,6.1775148,1.77931032,3.9446367,15.661327907530369,17.48492322556193,20210601,144t,645261,1.0,0,1.0,8.1,10000.0,MIA,@ tor,,1,5
4,TOR,6/1/2021,1,592662,Robbie Ray,SP,Y,,1,8,0,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,11.0,5.77777778,1.90384615,2.44444444,0.26612903,0.13978495,0.12634408,0.26349206,1.66666667,0.30964467,0.82862524,6.24814964346632,5.051969322976989,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,88.0,46.22222224,15.2307692,19.55555552,2.12903224,1.1182796,1.01075264,2.10793648,13.33333336,2.47715736,6.62900192,49.98519714773056,40.41575458381591,20210601,123v,592662,1.0,0,1.0,28.7,8500.0,TOR,v mia,,5,1
5,PHI,6/1/2021,1,605400,Aaron Nola,SP,Y,,3,5,1,10.4516129,3.48387097,3.0,1.16129032,0.26568266,0.08856089,0.17712177,0.23966942,1.32258065,0.30487805,0.63685637,3.8263687251575433,3.7592984783902716,11.52301255,1.58158996,7.28571429,1.0167364,0.32903226,0.04516129,0.28387097,0.21575342,0.9665272,0.2967033,0.83086053,2.7125039862565763,2.7254064839076264,31.354838700000002,10.45161291,9.0,3.48387096,0.7970479800000001,0.26568267,0.53136531,0.71900826,3.9677419499999997,0.91463415,1.91056911,11.47910617547263,11.277895435170816,57.61506275000001,7.907949800000001,36.42857145,5.0836820000000005,1.6451613,0.22580645,1.41935485,1.0787671,4.832636,1.4835165,4.15430265,13.562519931282882,13.627032419538132,20210601,130m,605400,1.0,9,1.0,7.25,10200.0,PHI,@ cin,,17,3
6,CIN,6/1/2021,1,543243,Sonny Gray,SP,Y,,2,6,1,10.70689655,4.18965517,2.55555556,0.77586207,0.28870293,0.11297071,0.17573222,0.19905213,1.18965517,0.27007299,0.71428571,3.3578677909653663,3.446966610694754,12.6,3.8,3.31578947,1.4,0.315,0.095,0.22,0.24022346,1.37777778,0.33027523,0.81180812,3.7873199228740777,3.0081817239522937,21.4137931,8.37931034,5.11111112,1.55172414,0.57740586,0.22594142,0.35146444,0.39810426,2.37931034,0.54014598,1.42857142,6.7157355819307325,6.893933221389508,75.6,22.799999999999997,19.89473682,8.399999999999999,1.8900000000000001,0.5700000000000001,1.32,1.44134076,8.26666668,1.9816513799999997,4.87084872,22.723919537244466,18.04909034371376,20210601,117v,543243,1.0,9,1.0,16.3,8900.0,CIN,v phi,,3,17
7,WAS,6/1/2021,1,544931,Stephen Strasburg,SP,Y,,2,6,1,9.31034482,5.58620689,1.66666667,1.86206896,0.19607843,0.11764706,0.07843137,0.31818182,2.06896552,0.375,0.71428571,5.9418220471451875,5.1145980408855785,6.88235294,4.76470588,1.44444444,1.58823529,0.19402985,0.13432836,0.05970149,0.17241379,1.11764706,0.16666667,0.81081081,5.50002162388715,5.199784724677312,18.62068964,11.17241378,3.33333334,3.72413792,0.39215686,0.23529412,0.15686274,0.63636364,4.13793104,0.75,1.42857142,11.883644094290375,10.229196081771157,41.294117639999996,28.58823528,8.66666664,9.52941174,1.1641791000000001,0.80597016,0.35820894000000003,1.03448274,6.7058823599999995,1.0000000199999999,4.86486486,33.0001297433229,31.198708348063874,20210601,100m,544931,1.0,8,1.0,1.2,8600.0,WAS,@ atl,,11,6
8,ATL,6/1/2021,1,608331,Max Fried,SP,Y,,2,6,1,7.10526316,3.78947368,1.875,0.0,0.1875,0.1,0.0875,0.23880597,1.26315789,0.29090909,0.65384615,3.171583767941123,5.0421494309839465,9.03964758,3.21145374,2.81481481,0.71365639,0.23676012,0.08411215,0.15264797,0.24475524,1.28193833,0.31067961,0.81395349,3.49928384691106,3.827915183847745,14.21052632,7.57894736,3.75,0.0,0.375,0.2,0.175,0.47761194,2.52631578,0.58181818,1.3076923,6.343167535882246,10.084298861967893,54.23788548,19.26872244,16.88888886,4.28193834,1.4205607199999999,0.5046729,0.91588782,1.46853144,7.69162998,1.86407766,4.88372094,20.99570308146636,22.96749110308647,20210601,143n,608331,1.0,9,1.0,6.85,7500.0,ATL,v was,,6,11
9,MIL,6/1/2021,1,641778,Eric Lauer,SP,Y,,0,8,1,6.09677419,1.74193548,3.5,0.87096774,0.1627907,0.04651163,0.11627907,0.225,1.06451613,0.25,0.47169811,3.925667062965578,4.054347699498779,11.67567568,4.37837838,2.66666667,3.28378378,0.26229508,0.09836066,0.16393442,0.34285714,1.94594595,0.39705882,0.65934066,6.885498289427737,4.23479444485994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.40540544,35.02702704,21.33333336,26.27027024,2.09836064,0.78688528,1.31147536,2.74285712,15.5675676,3.17647056,5.27472528,55.083986315421896,33.87835555887952,20210601,146t,641778,1.0,9,1.0,-4.9,8400.0,MIL,v det,,7,10
