,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,opp_pitch_hand,opp_pitch,bats,k_pct,bb_pct,bb_k,bat_avg,obp,slg,ops,iso,babip,wrc,wraa,woba,wrc_plus,opp_k/9,opp_bb/9,opp_k/bb,opp_hr/9,opp_k_pct,opp_bb_pct,opp_k_bb_pct,opp_avg,opp_whip,opp_babip,opp_lob_pct,opp_fip,opp_xfip,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
14,WAS,6/15/2021,1,645302,Victor Robles,8,N,,L,Tyler Anderson,R,0.21348315,0.11235955,0.52631579,0.30136986,0.42045455,0.36986301,0.79031756,0.06849315,0.40740741,13.903308582465856,3.052940797965734,0.3570824265480041,122.86697833749909,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,7.78651685,20210615,2847,645302,1.0,8,7.0,11.0,3500.0,WAS,v pit,,8,1
15,TOR,6/15/2021,1,543760,Marcus Semien,1,N,,L,Jordan Montgomery,R,0.27350427,0.05982906,0.21875,0.24545455,0.29059829,0.46363636,0.75423465,0.21818181,0.28169014,14.956792894124632,0.8328757391568467,0.3227557218991793,106.3831344102022,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,20210615,6299,543760,1.0,1,4.0,16.0,5200.0,TOR,v nyy,,5,6
16,TOR,6/15/2021,1,666182,Bo Bichette,2,N,,L,Jordan Montgomery,R,0.27160494,0.0617284,0.22727273,0.28947368,0.33333333,0.5,0.83333333,0.21052632,0.36,12.379751455001594,2.65870186310268,0.3536766484379769,124.37044463251291,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,20210615,3253,666182,1.0,2,6.0,23.0,5700.0,TOR,v nyy,,5,6
17,TOR,6/15/2021,1,606192,Teoscar Hernandez,4,N,,L,Jordan Montgomery,R,0.25287356,0.08045977,0.31818182,0.325,0.37931034,0.6875,1.06681034,0.3625,0.36,19.755505400471414,9.120454239420622,0.4447176429046982,185.129697860743,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,20210615,2726,606192,1.0,4,7.0,5.0,4200.0,TOR,v nyy,,5,6
18,TOR,6/15/2021,1,545341,Randal Grichuk,5,N,,L,Jordan Montgomery,R,0.15652174,0.02608696,0.16666667,0.34821429,0.36521739,0.64285714,1.00807453,0.29464285,0.36046512,24.361239716499,10.381158731966163,0.4256496978842694,172.5654632475092,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,8.73191489,20210615,2468,545341,1.0,5,7.0,0.0,3800.0,TOR,v nyy,,5,6
22,CHC,6/15/2021,1,592626,Joc Pederson,1,N,,R,Taijuan Walker,L,0.24481328,0.08713693,0.35593220000000003,0.21153846,0.30416667,0.42307692,0.72724359,0.21153846,0.23404255,29.13243012732449,-0.11025889360723352,0.3151604267458121,99.89866999362957,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,20210615,2523,592626,1.0,1,7.0,3.0,5000.0,CHC,@ nym,,2,3
23,CHC,6/15/2021,1,592178,Kris Bryant,2,N,,R,Taijuan Walker,R,0.26335878,0.08396947,0.31884058,0.23931624,0.31679389,0.41452991,0.7313238000000001,0.17521367,0.29936306,32.234714078408516,0.686525228124899,0.3183963520316785,100.73164538413172,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,20210615,2554,592178,1.0,2,37.0,2.0,6100.0,CHC,@ nym,,2,3
24,CHC,6/15/2021,1,595879,Javier Baez,3,N,,R,Taijuan Walker,R,0.33870968,0.02580645,0.07619048,0.22945205,0.26213592,0.40753425,0.66967017,0.17808220000000002,0.30508475,29.837353368414608,-7.870225730227258,0.2855168203641842,78.636139009746,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,20210615,2513,595879,1.0,3,6.0,16.0,4800.0,CHC,@ nym,,2,3
25,CHC,6/15/2021,1,519203,Anthony Rizzo,4,N,,R,Taijuan Walker,L,0.15479876,0.12074303,0.78,0.22592593,0.34055728,0.44444444,0.78500172,0.21851851,0.22380952,44.32568885357943,5.0309155133541985,0.3342058637916854,110.55228018573791,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,20210615,3210,519203,1.0,4,3.0,0.0,5900.0,CHC,@ nym,,2,3
26,CHC,6/15/2021,1,575929,Willson Contreras,5,N,,R,Taijuan Walker,R,0.28093645,0.10367893,0.36904762,0.23076923,0.35451505,0.39271255,0.7472276,0.16194332,0.30128205,41.119654483083785,4.685667379681167,0.33373004935656897,110.20466038733576,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,20210615,2639,575929,1.0,5,2.0,6.0,5200.0,CHC,@ nym,,2,3
27,CHC,6/15/2021,1,664023,Ian Happ,6,N,,R,Taijuan Walker,L,0.26460481,0.12714777,0.48051948,0.23694779,0.34707904,0.48594378,0.83302282,0.24899599,0.27564103,46.00741919410897,10.541919264025232,0.35871147187714725,126.63229178740605,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,20210615,2775,664023,1.0,6,7.0,3.0,4500.0,CHC,@ nym,,2,3
28,CHC,6/15/2021,1,518792,Jason Heyward,7,N,,R,Taijuan Walker,L,0.2125,0.13333333,0.62745098,0.25490196,0.3625,0.44607843,0.80857843,0.19117647,0.30136986,36.77685061542681,7.552469339951791,0.3518699953745599,122.38115118721727,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,20210615,7669,518792,1.0,7,7.0,2.0,3000.0,CHC,@ nym,,2,3
30,NYM,6/15/2021,1,542340,Jonathan Villar,1,N,,R,Alec Mills,L,0.26141079,0.12863071,0.49206349,0.23300971,0.33333333,0.33009709,0.66343042,0.09708738,0.31205674,25.33110542273053,-4.0456094476031375,0.29591514113583145,88.13932530055936,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,20210615,6294,542340,1.0,1,5.0,12.0,4000.0,NYM,v chc,,3,2
31,NYM,6/15/2021,1,596019,Francisco Lindor,2,N,,R,Alec Mills,L,0.17417417,0.10510511,0.60344828,0.21917808,0.30630631,0.34931507,0.65562138,0.13013699,0.24122807,33.160730086639234,-7.451872899756126,0.2874844341567068,81.3164040023738,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,20210615,6265,596019,1.0,2,6.0,9.0,4000.0,NYM,v chc,,3,2
32,NYM,6/15/2021,1,642086,Dominic Smith,4,N,,R,Alec Mills,L,0.2265625,0.05078125,0.22413793,0.28389831,0.33203125,0.50423729,0.83626854,0.22033898,0.33529412,39.20916929009823,8.155034347507032,0.3522704384458347,126.62679963688456,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,20210615,2824,642086,1.0,3,7.0,9.0,4100.0,NYM,v chc,,3,2
33,NYM,6/15/2021,1,543510,James McCann,5,N,,R,Alec Mills,R,0.30337079,0.07303371,0.24074074,0.20858896,0.26966292,0.31901840000000004,0.58868132,0.11042944,0.27619048,13.833052453007749,-7.590696360561798,0.26054558995064725,66.90032749063292,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,20210615,2522,543510,1.0,6,23.0,5.0,4700.0,NYM,v chc,,3,2
34,NYM,6/15/2021,1,641856,Billy McKinney,6,N,,R,Alec Mills,L,0.20238095,0.07142857,0.35294118,0.22077922,0.27380952,0.4025974,0.67640692,0.18181818,0.24137931,8.346045029109469,-1.4746030822935206,0.28747070410165443,81.39060658542792,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,5.31818182,20210615,2861,641856,1.0,5,7.0,3.0,2900.0,NYM,v chc,,3,2
35,NYM,6/15/2021,1,607680,Kevin Pillar,7,N,,R,Alec Mills,R,0.2,0.05365854,0.26829268,0.2617801,0.31219512,0.40837696,0.72057208,0.14659686,0.31506849,24.480458545393986,-0.6810249510335467,0.3130180219324624,91.67702583803431,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,7.24390244,20210615,7799,607680,1.0,7,7.0,0.0,3500.0,NYM,v chc,,3,2
36,BAL,6/15/2021,1,656775,Cedric Mullins,1,N,,R,Cal Quantrill,L,0.21484375,0.078125,0.36363636,0.3,0.35968379,0.46521739,0.82490118,0.16521739,0.37058824,39.537043316649324,8.661609506594077,0.35590049127737683,128.1151173379765,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,20210615,2911,656775,1.0,1,7.0,7.0,3400.0,BAL,@ cle,,2,7
37,BAL,6/15/2021,1,641820,Trey Mancini,2,N,,R,Cal Quantrill,R,0.22962963,0.08148148,0.35483871,0.24590164,0.31851852,0.44262295,0.76114147,0.19672131,0.29069767,18.20320732732449,2.4631025998774527,0.332209226820204,113.69524940129938,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,20210615,2745,641820,1.0,2,3.0,7.0,4700.0,BAL,@ cle,,2,7
38,BAL,6/15/2021,1,623993,Anthony Santander,3,N,,R,Cal Quantrill,L,0.14572864,0.05025126,0.34482759,0.27717391,0.31818182,0.56521739,0.88339921,0.28804348,0.26896552,32.2961523816861,7.9057095483816955,0.3634106085850641,132.9198099064933,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,20210615,2749,623993,1.0,3,7.0,3.0,2900.0,BAL,@ cle,,2,7
39,BAL,6/15/2021,1,520471,Freddy Galvis,4,N,,R,Cal Quantrill,L,0.19831224,0.08438819,0.42553191,0.23076923,0.31779661,0.43269231,0.75048892,0.20192308,0.25,31.028171309691835,2.30546610192673,0.32695843759229626,105.35259314308037,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,20210615,6261,520471,1.0,6,6.0,8.0,3300.0,BAL,@ cle,,2,7
40,BAL,6/15/2021,1,621466,DJ Stewart,6,N,,R,Cal Quantrill,L,0.28947368,0.16842105,0.58181818,0.19607843,0.34920635,0.4248366,0.77404295,0.22875817,0.22727273,27.54061205791133,4.556911804841928,0.3427724415663058,119.49462767217771,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,10.86585366,20210615,2936,621466,1.0,4,7.0,3.0,2300.0,BAL,@ cle,,2,7
41,BAL,6/15/2021,1,596748,Maikel Franco,7,N,,R,Cal Quantrill,R,0.15337423,0.06134969,0.4,0.23509934,0.2791411,0.39735099,0.67649209,0.16225165,0.24796748,32.929244456991114,-6.8225296678100396,0.2892479060246394,81.42222094820399,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,5.91428572,20210615,2525,596748,1.0,7,5.0,7.0,2400.0,BAL,@ cle,,2,7
44,CLE,6/15/2021,1,514917,Cesar Hernandez,1,N,,R,Matt Harvey,L,0.21316614,0.10344828,0.48529412,0.26760563,0.34591195,0.39084507,0.73675702,0.12323944,0.33649289,41.853041237115505,2.926355747401362,0.3261367766737188,104.83710882620916,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,20210615,4274,514917,1.0,1,4.0,11.0,4900.0,CLE,v bal,,7,2
45,CLE,6/15/2021,1,642708,Amed Rosario,2,N,,R,Matt Harvey,R,0.28571429,0.05142857,0.18,0.19393939,0.24,0.3030303,0.5430303000000001,0.10909091,0.25225225,10.323944590300641,-10.857244797736087,0.2392091291291373,49.30717836585997,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,20210615,2817,642708,1.0,2,6.0,18.0,3900.0,CLE,v bal,,7,2
47,CLE,6/15/2021,1,592696,Eddie Rosario,4,N,,R,Matt Harvey,L,0.14685315,0.08741259,0.5952381,0.25193798,0.31818182,0.47286822,0.79105004,0.22093024,0.24630542,39.69602045392644,4.7956172523463865,0.3349519042481839,112.20820625566203,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,20210615,2548,592696,1.0,4,7.0,9.0,3800.0,CLE,v bal,,7,2
49,CLE,6/15/2021,1,647304,Josh Naylor,7,N,,R,Matt Harvey,L,0.15,0.04,0.26666667,0.25925926,0.29648241,0.37037037,0.66685278,0.11111111,0.29487179,20.077888661270226,-4.089615388567363,0.290531087102312,81.3965766606948,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,20210615,2987,647304,1.0,6,37.0,7.0,3500.0,CLE,v bal,,7,2
50,CLE,6/15/2021,1,595978,Austin Hedges,8,N,,R,Matt Harvey,R,0.3125,0.0625,0.2,0.14736842,0.21904762,0.27368421,0.49273183,0.12631579,0.1754386,4.7228730077645125,-8.844882475326365,0.21599319806465736,33.075378725258986,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,9.54545455,20210615,2565,595978,1.0,9,2.0,0.0,2500.0,CLE,v bal,,7,2
51,CLE,6/15/2021,1,605548,Bradley Zimmer,9,N,,R,Matt Harvey,L,0.2826087,0.15217391,0.53846154,0.15625,0.39130435,0.25,0.64130435,0.09375,0.21052632,5.816756155897345,0.06031872015115133,0.3209831546182218,99.863401051927,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,5.93406593,20210615,2776,605548,1.0,8,7.0,9.0,2600.0,CLE,v bal,,7,2
53,BOS,6/15/2021,1,657077,Alex Verdugo,2,N,,L,Tucker Davidson,L,0.21582734,0.05755396,0.26666667,0.3,0.34532374,0.39230769,0.73763143,0.09230769,0.37755102,18.122305383207028,1.1831525389568232,0.32519175937707473,102.69642736218066,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20210615,2839,657077,1.0,2,7.0,23.0,4000.0,BOS,@ atl,,10,8
54,BOS,6/15/2021,1,502110,JD Martinez,3,N,,L,Tucker Davidson,R,0.17886179,0.07317073,0.40909091,0.24107143,0.30081301,0.41071429,0.7115273,0.16964286,0.26436782,13.263307962149453,-1.6405849125682619,0.29885195394357045,84.9459602148573,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,20210615,7716,502110,1.0,3,7.0,10.0,4700.0,BOS,@ atl,,10,8
55,BOS,6/15/2021,1,646240,Rafael Devers,4,N,,L,Tucker Davidson,L,0.26,0.08,0.30769231,0.23134328,0.31333333,0.35074627,0.6640796,0.11940299,0.30434783,15.925433268152466,-2.3587920243513683,0.297355500459671,83.45765046910056,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20210615,2813,646240,1.0,5,5.0,30.0,5500.0,BOS,@ atl,,10,8
56,BOS,6/15/2021,1,592669,Hunter Renfroe,5,N,,L,Tucker Davidson,R,0.23232323,0.12121212,0.52173913,0.23529412,0.33333333,0.51764706,0.85098039,0.28235294,0.23214286,15.684553331215994,3.6861219764548703,0.3608753657100177,131.29303150397138,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,20210615,2747,592669,1.0,6,7.0,21.0,3800.0,BOS,@ atl,,10,8
57,BOS,6/15/2021,1,543877,Christian Vazquez,6,N,,L,Tucker Davidson,R,0.24324324,0.08108108,0.33333333,0.22772277,0.28828829,0.40594059,0.69422888,0.17821782,0.25714286,12.15343108677661,-1.3334712544699947,0.2995978024628785,85.50076668412655,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,20210615,2398,543877,1.0,7,2.0,3.0,3300.0,BOS,@ atl,,10,8
58,BOS,6/15/2021,1,666915,Bobby Dalbec,8,N,,L,Tucker Davidson,R,0.38461538,0.03846154,0.1,0.30666667,0.33333333,0.68,1.01333333,0.37333333,0.42105263,16.291514685745234,6.947050368781087,0.4222968908456656,169.23145120984674,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,3.85714285,20210615,3346,666915,1.0,8,3.0,8.0,2000.0,BOS,@ atl,,10,8
60,ATL,6/15/2021,1,518692,Freddie Freeman,2,N,,L,Eduardo Rodriguez,L,0.20338983,0.13559322,0.66666667,0.2254902,0.33050847,0.37254902,0.70305749,0.14705882,0.25675676,14.3070998871092,-0.004891089224418596,0.3147344599335881,95.60003589433279,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,10.96875,20210615,3194,518692,1.0,2,3.0,7.0,5000.0,ATL,v bos,,8,10
61,ATL,6/15/2021,1,645277,Ozzie Albies,3,N,,L,Eduardo Rodriguez,R,0.16,0.02666667,0.16666667,0.26388889,0.29333333,0.52777778,0.82111111,0.26388889,0.25454545,11.099728690119235,2.1050444782094613,0.3503135832150777,119.42979224851324,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,20210615,2819,645277,1.0,3,4.0,3.0,3900.0,ATL,v bos,,8,10
62,ATL,6/15/2021,1,621020,Dansby Swanson,4,N,,L,Eduardo Rodriguez,R,0.30681818,0.05681818,0.18518519,0.225,0.27272727,0.375,0.64772727,0.15,0.30188679,8.058959053704218,-2.621205022683664,0.28025300055742264,72.74737348697161,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,20210615,2731,621020,1.0,5,6.0,7.0,3800.0,ATL,v bos,,8,10
63,ATL,6/15/2021,1,663586,Austin Riley,5,N,,L,Eduardo Rodriguez,R,0.35955056,0.06741573,0.1875,0.27160494,0.32584270000000004,0.54320988,0.86905258,0.27160494,0.39130435,14.130641245246734,3.3428188571341946,0.3620898391712796,126.39913453465986,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,9.88732394,20210615,2982,663586,1.0,4,5.0,5.0,4500.0,ATL,v bos,,8,10
67,HOU,6/15/2021,1,514888,Jose Altuve,1,N,,R,Kyle Gibson,R,0.15384615,0.07307692,0.475,0.24369748,0.3,0.40756303,0.70756303,0.16386555,0.2565445,29.71342925200048,-1.9947153531592807,0.3069152859541086,98.4249893902845,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,20210615,4252,514888,1.0,1,4.0,23.0,5500.0,HOU,v tex,,6,3(F10)
68,HOU,6/15/2021,1,488726,Michael Brantley,2,N,,R,Kyle Gibson,L,0.12831858,0.09734513,0.75862069,0.32352941,0.38938053,0.5,0.88938053,0.17647059,0.35502959,40.45967228031058,12.930143558143563,0.3844973529334617,151.41628864821658,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,5.49152542,20210615,7662,488726,1.0,2,7.0,8.0,3700.0,HOU,v tex,,6,3(F10)
69,HOU,6/15/2021,1,608324,Alex Bregman,3,N,,R,Kyle Gibson,R,0.15283843,0.11790393,0.77142857,0.2361809,0.33624454,0.3919598,0.72820434,0.1557789,0.25949367,29.216171313856893,1.4083429396498641,0.3227942112231359,109.477597561045,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,9.12162162,20210615,2720,608324,1.0,3,5.0,0.0,5800.0,HOU,v tex,,6,3(F10)
