,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
0,PIT,6/15/2021,1,542881,Tyler Anderson,SP,N,,2,6,1,6.40206186,2.22680412,2.875,0.83505155,0.16788321,0.05839416,0.10948905,0.25806452,1.2371134,0.29,0.6443299,3.97056588697358,4.982849484836042,7.78651685,3.43820225,2.26470588,1.21348315,0.20316623,0.08970976,0.11345647,0.24924925,1.31460674,0.27843137,0.7312253000000001,4.365435936446743,5.01500324149055,12.80412372,4.45360824,5.75,1.6701031,0.33576642,0.11678832,0.2189781,0.51612904,2.4742268,0.58,1.2886598,7.94113177394716,9.965698969672085,46.7191011,20.6292135,13.588235280000001,7.2808989,1.21899738,0.53825856,0.68073882,1.4954955,7.88764044,1.67058822,4.3873518,26.192615618680456,30.090019448943302,20210615,130x,542881,1.0,9,1.0,2.9,7900.0,PIT,@ was,,1,8
1,WAS,6/15/2021,1,571578,Patrick Corbin,SP,N,,2,6,1,9.10843374,2.27710843,4.0,0.65060241,0.25,0.0625,0.1875,0.24038462,1.15662651,0.30666667,0.75342466,2.842117344264428,3.1238723983149703,7.26923077,3.11538462,2.33333333,1.88811189,0.17782910000000002,0.07621247,0.10161663,0.31806616,1.65734266,0.34883721,0.73484848,5.3792922153808735,4.529660262360131,18.21686748,4.55421686,8.0,1.30120482,0.5,0.125,0.375,0.48076924,2.31325302,0.61333334,1.50684932,5.684234688528856,6.247744796629941,43.61538462,18.69230772,13.999999979999998,11.32867134,1.0669746,0.45727482,0.60969978,1.90839696,9.94405596,2.09302326,4.40909088,32.275753292285245,27.177961574160783,20210615,111p,571578,1.0,9,1.0,29.35,7000.0,WAS,v pit,,8,1
2,NYY,6/15/2021,1,656756,Jordan Montgomery,SP,N,,1,8,0,10.65789474,1.42105263,7.5,0.0,0.29126214,0.03883495,0.25242719,0.16842105,0.78947368,0.24615385,0.91666667,1.739904696390181,2.900052493465692,8.73191489,2.29787234,3.8,1.60851064,0.22891566,0.06024096,0.1686747,0.27272727,1.32765957,0.31531532,0.67535545,4.30919712532453,4.026044772825103,10.65789474,1.42105263,7.5,0.0,0.29126214,0.03883495,0.25242719,0.16842105,0.78947368,0.24615385,0.91666667,1.739904696390181,2.900052493465692,69.85531912,18.38297872,30.4,12.86808512,1.83132528,0.48192768,1.3493976,2.18181816,10.62127656,2.52252256,5.4028436,34.47357700259624,32.208358182600826,20210615,140g,656756,1.0,0,1.0,6.6,7600.0,NYY,@ tor,,6,5
3,CHC,6/15/2021,1,621219,Alec Mills,SP,N,,4,4,1,5.31818182,2.86363636,1.85714286,2.45454545,0.13333333,0.07179487,0.06153846,0.29545455,1.5,0.28985507,0.75645756,6.840313611799253,5.321381787530868,7.24390244,2.85365854,2.53846154,1.09756098,0.20754717,0.08176101,0.12578616,0.18181818,0.95121951,0.19626168,0.72727273,4.172597455595099,4.1328020154504435,21.27272728,11.45454544,7.42857144,9.8181818,0.53333332,0.28717948,0.24615384,1.1818182,6.0,1.15942028,3.02583024,27.361254447197012,21.28552715012347,28.97560976,11.41463416,10.15384616,4.39024392,0.83018868,0.32704404,0.50314464,0.72727272,3.80487804,0.78504672,2.90909092,16.690389822380396,16.531208061801774,20210615,133o,621219,1.0,9,1.0,11.55,6500.0,CHC,@ nym,,2,3
4,NYM,6/15/2021,1,592836,Taijuan Walker,SP,N,,4,4,1,9.48091603,5.15267176,1.84,1.23664122,0.24210526,0.13157895,0.11052631,0.21604938,1.3740458,0.26126126,0.80223881,4.697412123266885,5.115347543234688,7.77486911,2.40314136,3.23529412,0.56544503,0.22,0.068,0.152,0.18502203,0.92670157,0.22222222,0.76241135,3.196617803951323,4.08642831967461,37.92366412,20.61068704,7.36,4.94656488,0.96842104,0.5263158,0.44210524,0.86419752,5.4961832,1.04504504,3.20895524,18.78964849306754,20.461390172938753,31.09947644,9.61256544,12.94117648,2.26178012,0.88,0.272,0.608,0.74008812,3.70680628,0.88888888,3.0496454,12.786471215805292,16.34571327869844,20210615,118v,592836,1.0,9,1.0,36.15,8800.0,NYM,v chc,,3,2
5,BAL,6/15/2021,1,518774,Matt Harvey,SP,N,,4,5,0,5.93406593,2.96703297,2.0,2.37362637,0.13888889,0.06944444,0.06944445,0.31538462,1.68131868,0.31730769,0.52631579,6.445523906688126,5.896893740619872,9.54545455,3.27272727,2.91666667,1.63636364,0.21472393,0.07361963,0.1411043,0.34666667,1.93939394,0.41818182,0.70143885,4.479614002087192,3.7360456906731487,23.73626372,11.86813188,8.0,9.49450548,0.55555556,0.27777776,0.2777778,1.26153848,6.72527472,1.26923076,2.10526316,25.782095626752504,23.587574962479486,47.727272750000004,16.36363635,14.58333335,8.181818199999999,1.07361965,0.36809815,0.7055214999999999,1.73333335,9.6969697,2.0909090999999997,3.5071942499999995,22.398070010435962,18.680228453365743,20210615,113l,518774,1.0,0,1.0,-3.3,6000.0,BAL,@ cle,,2,7
6,CLE,6/15/2021,1,615698,Cal Quantrill,SP,N,,4,5,0,10.86585366,2.63414634,4.125,0.32926829,0.29464286,0.07142857,0.22321429,0.21782178,1.09756098,0.30434783,0.84459459,2.2145931498419973,3.2880111494196678,5.91428572,2.82857143,2.09090909,1.28571429,0.15436242,0.0738255,0.08053692,0.28461538,1.37142857,0.30188679,0.88888889,4.993327287555987,4.791871894861725,43.46341464,10.53658536,16.5,1.31707316,1.17857144,0.28571428,0.89285716,0.87128712,4.39024392,1.21739132,3.37837836,8.85837259936799,13.152044597678671,29.571428599999997,14.142857150000001,10.45454545,6.42857145,0.7718121,0.3691275,0.4026846,1.4230768999999999,6.85714285,1.50943395,4.444444450000001,24.966636437779933,23.959359474308624,20210615,152v,615698,1.0,0,1.0,13.2,6800.0,CLE,v bal,,7,2
7,BOS,6/15/2021,1,593958,Eduardo Rodriguez,SP,N,,1,7,1,10.96875,0.84375,13.0,1.6875,0.27659574,0.0212766,0.25531914,0.28888889,1.3125,0.36666667,0.57377049,3.700079154968262,3.06265109155806,9.88732394,2.47183099,4.0,1.33098592,0.25742574,0.06435644,0.1930693,0.29411765,1.43661972,0.36923077,0.73883162,3.6868749249682615,3.276307951889103,10.96875,0.84375,13.0,1.6875,0.27659574,0.0212766,0.25531914,0.28888889,1.3125,0.36666667,0.57377049,3.700079154968262,3.06265109155806,69.21126758,17.30281693,28.0,9.31690144,1.8019801800000002,0.45049508,1.3514851,2.05882355,10.05633804,2.5846153899999997,5.17182134,25.80812447477783,22.934155663223724,20210615,128v,593958,1.0,9,1.0,12.8,7800.0,BOS,@ atl,,10,8
8,ATL,6/15/2021,1,656353,Tucker Davidson,SP,N,,2,6,1,18.0,9.0,2.0,0.0,0.47058824,0.23529412,0.23529412,0.07692308,1.25,0.2,0.8,2.15103931427002,2.587420389801264,3.85714285,5.78571428,0.66666667,1.92857143,0.0952381,0.14285714,-0.04761904,0.22857143,1.5,0.2,0.44642857,6.998567764785245,6.722442086586256,36.0,18.0,4.0,0.0,0.94117648,0.47058824,0.47058824,0.15384616,2.5,0.4,1.6,4.30207862854004,5.174840779602528,23.1428571,34.714285679999996,4.00000002,11.571428580000001,0.5714286000000001,0.85714284,-0.28571424,1.37142858,9.0,1.2000000000000002,2.67857142,41.99140658871147,40.33465251951754,20210615,163q,656353,1.0,9,1.0,-0.35,7400.0,ATL,v bos,,8,10
9,TEX,6/15/2021,1,502043,Kyle Gibson,SP,N,,3,6,0,5.49152542,2.74576271,2.0,1.22033898,0.14814815,0.07407407,0.07407408,0.23181818,1.16949153,0.24431818,0.73248408,4.875603422597318,4.666489543183722,9.12162162,3.64864865,2.5,0.85135135,0.23734177,0.09493671,0.14240506,0.24381625,1.33783784,0.30845771,0.77006508,3.7062526405383247,3.63702899409818,16.47457626,8.23728813,6.0,3.6610169399999997,0.44444445,0.22222221000000003,0.22222224000000002,0.6954545400000001,3.5084745899999996,0.7329545399999999,2.19745224,14.626810267791953,13.999468629551167,54.72972972000001,21.8918919,15.0,5.1081081,1.42405062,0.56962026,0.85443036,1.4628975,8.02702704,1.85074626,4.620390479999999,22.23751584322995,21.82217396458908,20210615,117k,502043,1.0,0,1.0,12.7,7500.0,TEX,@ hou,,3,6(F10)
10,TB,6/15/2021,1,663556,Shane McClanahan,SP,N,,0,9,0,12.46153847,2.07692308,6.0,0.0,0.26086957,0.04347826,0.21739131,0.40909091,2.30769231,0.5625,0.8,1.060656074968262,2.671909279648495,10.93670886,2.73417722,4.0,1.36708861,0.31372549,0.07843137,0.23529412,0.21276596,1.06329114,0.27586207,0.80357143,3.5932753549682617,2.8780207400129214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.43037973999999,24.60759498,36.0,12.30379749,2.82352941,0.70588233,2.11764708,1.91489364,9.56962026,2.48275863,7.23214287,32.33947819471435,25.902186660116293,20210615,163s,663556,1.0,0,1.0,10.45,8200.0,TAM,@ chw,,0,3
11,CHW,6/15/2021,1,572971,Dallas Keuchel,SP,N,,2,7,0,6.65217391,2.73913043,2.42857143,0.39130435,0.17,0.07,0.1,0.25,1.30434783,0.2972973,0.84459459,3.2945441040189962,3.9153867623434255,4.9245283,2.46226415,2.0,0.8490565999999999,0.13425926,0.06712963,0.06712963,0.23809524,1.16981132,0.25449102,0.81081081,4.145123623032089,4.168138729907431,13.30434782,5.47826086,4.85714286,0.7826087,0.34,0.14,0.2,0.5,2.60869566,0.5945946,1.68918918,6.5890882080379924,7.830773524686851,34.471698100000005,17.235849050000002,14.0,5.9433962,0.9398148199999999,0.46990740999999997,0.46990740999999997,1.66666668,8.188679239999999,1.78143714,5.67567567,29.015865361224623,29.176971109352017,20210615,112n,572971,1.0,0,1.0,26.75,7300.0,CHW,v tam,,3,0
12,CIN,6/15/2021,1,622491,Luis Castillo,SP,N,,4,4,1,10.29896907,4.45360825,2.3125,1.11340206,0.24749164,0.10702341,0.14046823,0.27651515,1.62371134,0.35135135,0.65031983,3.9705658869774414,3.926043937478714,9.61256545,2.2617801,4.25,0.84816754,0.25660377,0.06037736,0.19622641,0.25619835,1.22513089,0.32748538,0.625,3.1988729091777097,2.9951856024425028,41.19587628,17.814433,9.25,4.45360824,0.98996656,0.42809364,0.56187292,1.1060606,6.49484536,1.4054054,2.60127932,15.882263547909766,15.704175749914857,38.4502618,9.0471204,17.0,3.39267016,1.02641508,0.24150944,0.78490564,1.0247934,4.90052356,1.30994152,2.5,12.795491636710839,11.980742409770011,20210615,142m,622491,1.0,9,1.0,26.15,8000.0,CIN,@ mil,,2,1(F10)
13,MIL,6/15/2021,1,474463,Brett Anderson,SP,N,,2,6,1,6.0,2.4,2.5,1.8,0.14705882,0.05882353,0.08823529,0.26229508,1.33333333,0.27083333,0.90425532,5.835353748699845,4.343585912729679,5.63592233,2.3592233,2.38888889,1.31067961,0.14333333,0.06,0.08333333,0.28467153,1.39805825,0.30088496,0.78823529,4.725888251370551,4.555392927818711,12.0,4.8,5.0,3.6,0.29411764,0.11764706,0.17647058,0.52459016,2.66666666,0.54166666,1.80851064,11.67070749739969,8.687171825459359,33.81553398,14.1553398,14.33333334,7.8640776599999995,0.85999998,0.36,0.49999998,1.70802918,8.3883495,1.8053097599999999,4.72941174,28.355329508223306,27.332357566912265,20210615,1057,474463,1.0,9,1.0,32.55,6900.0,MIL,v cin,,1,2(F10)
14,DET,6/15/2021,1,663554,Casey Mize,SP,N,,3,6,0,7.71428571,4.28571429,1.8,2.57142857,0.1865285,0.10362694,0.08290156,0.25903614,1.5,0.25833333,0.83984375,6.940813017397045,5.216614621361586,7.58823529,2.29411765,3.30769231,0.88235294,0.215,0.065,0.15,0.19337017,0.94117647,0.22556391,0.68085106,3.858945086913672,4.000057990686969,23.142857130000003,12.857142869999999,5.4,7.71428571,0.5595855000000001,0.31088082,0.24870468,0.77710842,4.5,0.7749999900000001,2.51953125,20.822439052191136,15.649843864084758,45.52941174,13.7647059,19.84615386,5.29411764,1.29,0.39,0.8999999999999999,1.16022102,5.64705882,1.35338346,4.085106359999999,23.153670521482034,24.000347944121813,20210615,161m,663554,1.0,0,1.0,13.6,7100.0,DET,@ kan,,4,3
15,KC,6/15/2021,1,501985,Mike Minor,SP,N,,0,9,0,9.11688312,2.80519481,3.25,0.7012986999999999,0.24299065,0.07476636,0.16822429,0.23232323,1.20779221,0.29577465,0.85106383,3.091821611482916,4.043199762078727,10.01020408,3.21428571,3.11428571,1.83673469,0.26456311,0.08495146,0.17961165,0.22849462,1.2244898000000002,0.26530612,0.69473684,4.7521241809313,4.3334105089389885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.09183671999999,28.92857139,28.02857139,16.530612209999997,2.38106799,0.76456314,1.61650485,2.05645158,11.020408200000002,2.38775508,6.25263156,42.76911762838171,39.0006945804509,20210615,103t,501985,1.0,0,1.0,10.55,9200.0,KAN,v det,,3,4
16,MIA,6/15/2021,1,669432,Trevor Rogers,SP,N,,0,8,1,12.54929577,6.08450704,2.0625,0.0,0.30555556,0.14814815,0.15740741,0.25,1.6056338,0.37931034,0.84615385,2.523492624654516,3.912850071493138,10.7260274,2.5890411,4.14285714,0.98630137,0.29491525,0.07118644,0.22372881,0.22846442,1.12328767,0.30113636,0.73170732,3.1792355791576195,3.3727787037121564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8082192,20.7123288,33.14285712,7.89041096,2.359322,0.56949152,1.78983048,1.82771536,8.98630136,2.40909088,5.85365856,25.433884633260956,26.98222962969725,20210615,162e,669432,1.0,9,1.0,21.1,10000.0,MIA,@ stl,,1,2
17,SD,6/15/2021,1,506433,Yu Darvish,SP,N,,4,4,1,9.43373494,1.95180723,4.83333333,0.86746988,0.26687117,0.05521472,0.21165645,0.19666667,0.92771084,0.24637681,0.82172702,3.1919473891832126,3.6331397346605336,12.46153846,1.8,6.92307692,0.55384615,0.3515625,0.05078125,0.30078125,0.20920502,0.96923077,0.31506849,0.86092715,1.9311072381666228,2.968152120171745,37.73493976,7.80722892,19.33333332,3.46987952,1.06748468,0.22085888,0.8466258,0.78666668,3.71084336,0.98550724,3.28690808,12.76778955673285,14.532558938642135,49.84615384,7.2,27.69230768,2.2153846,1.40625,0.203125,1.203125,0.83682008,3.87692308,1.26027396,3.4437086,7.724428952666491,11.87260848068698,20210615,110a,506433,1.0,9,1.0,8.45,9400.0,SDG,@ col,,4,8
18,LAA,6/15/2021,1,571760,Andrew Heaney,SP,N,,2,7,0,9.58878505,3.28037383,2.92307692,0.5046729,0.24516129,0.08387097,0.16129032,0.25714286,1.37383178,0.34,0.72614108,3.028589613538938,4.148561723176241,10.31707317,2.52439024,4.08695652,1.75609756,0.27893175,0.06824926,0.21068249,0.23548387,1.17073171,0.28078818,0.77747989,4.289733659255133,3.857635055845831,19.1775701,6.56074766,5.84615384,1.0093458,0.49032258,0.16774194,0.32258064,0.51428572,2.74766356,0.68,1.45228216,6.057179227077876,8.297123446352481,72.21951219,17.67073168,28.60869564,12.292682919999999,1.95252225,0.47774482000000007,1.47477743,1.6483870900000002,8.19512197,1.96551726,5.442359229999999,30.02813561478593,27.003445390920817,20210615,124o,571760,1.0,0,1.0,13.65,8100.0,LAA,@ oak,,4,6
